X,Y,SLR,TR,Slope,Elevation
-79.91484429,32.77175324,5.448513204081633,1.75251,0.4493327,-7
-79.908937,32.751634,5.448513204081633,1.74092,1.1947097,7
-79.85867607,32.74493122,5.44377914739229,1.69855,0.5685276,-18
-79.813984,32.774819,5.44377914739229,1.67741,0.2496921,-3
-79.719879,32.825796,5.607430863945578,1.63732,0.4514622,5
-79.657848,32.874845,5.6654416575963715,1.61513,0.1332098,-3
-79.579989,32.933452,5.679173074829932,1.60911,0.2019034,-4
-79.501976,33.017272,5.680997213151927,1.60146,0.0309707,0
-79.404422,33.019617,5.6867921224489795,1.5382,0.0437992,-2
-79.328159,33.090406,5.6665154648526075,1.50472,0.0656987,-1
-79.235881,33.138288,5.6599241269841265,1.49071,0.0619414,-2
-79.17978,33.233612,5.636114603174603,1.55728,0.3624978,-1
-79.161453,33.310928,5.577578151927437,1.59096,0.048969,-1
-79.128167,33.416597,5.585514659863946,1.66515,0.1548531,-4
-79.045657,33.516804,4.930597748299319,1.56276,0.0218996,-3
-78.991354,33.583487,4.871286120181406,1.63825,0.2637041,-2
-78.915706,33.659118,4.914724732426304,1.70533,0.159431,-7
-78.9125558,33.65217268,4.914724732426304,1.707,0.0309707,-5
-78.837493,33.724895,5.49146214739229,1.68595,0.2448433,-5
-78.749437,33.781082,5.579008192743764,1.67725,0.1532967,-3
-78.662667,33.820516,5.579008192743764,1.66917,0.0979378,-5
-78.552497,33.848328,5.552976446712018,1.65588,0.4509308,-1
-78.470358,33.877394,5.565316596371882,1.6549,0.2855333,-4
-78.364542,33.902748,4.668754891156462,1.6292,0.0309707,-2
-78.256984,33.914,4.621756265306122,1.637,0.2167938,1
-78.144859,33.912584,4.757720201814059,1.6132,0.3729312,2
-78.009564,33.865287,5.018566396825396,1.56698,0.3233401,-8
-77.959065,33.861555,5.018566396825396,1.39439,0.1871095,0
-77.924659,33.954881,4.757720201814059,1.39625,0.0309707,0
-77.887726,34.043335,4.866402267573696,1.41559,0.2770081,3
-77.839917,34.143997,5.463488083900227,1.38438,0.048969,-1
-77.78177696,34.20907179,5.477992736961451,1.33729,0.3135512,-4
-77.766246,34.24322,5.016401895691609,1.36794,0.2189948,-3
-77.69352,34.315646,4.984655863945577,1.3922,0.048969,-4
-77.603881,34.383759,4.992970299319728,1.402,0.3042359,4
-77.517303,34.440876,4.9328959637188206,1.41565,0.0619414,-1
-77.433282,34.48572,5.0841725011337875,1.40016,0.1385049,-2
-77.344865,34.525359,5.0841725011337875,1.37963,0.0218996,1
-77.322884,38.46543,5.057319224489795,0.70814,0.851772,8
-77.310786,38.398187,5.057319224489795,0.65351,0.5583144,-2
-77.267262,34.571554,4.824586068027211,1.36835,0.0619414,0
-77.267081,38.499047,5.057319224489795,0.75047,1.4206527,9
-77.25137,38.33168,5.057319224489795,0.59092,2.2815034,13
-77.159985,34.625984,5.133451505668934,1.3559,0.0979378,1
-77.142964,38.363863,5.220053913832199,0.48096,0.9405786,6
-77.123325,38.410646,5.220053913832199,0.47969,0.4955187,-2
-77.101084,34.674577,5.410170716553289,0.7784,1.1623765,11
-77.05562,38.397103,5.220053913832199,0.47228,1.5778912,14
-77.048342,34.656976,5.281622390022675,1.3415,0.7068833,-4
