X,Y,HTF_threshold,SLR,TR,Slope_GEBCO_West,Elevation
-78.9183,33.655,0.35052,4.936755909,1.70697,0.0309707,-10
-78.88620893,33.66055979,0.35052,4.936755909,1.69716,0.0218996,-8
-76.48620893,39.00055979,0.351,5.111978206,0.45088,2.1115308,-3
-76.36620893,36.96055979,0.36576,5.871969227,0.87478,0.1332098,-6
-76.33,36.94667,0.36576,5.871969227,0.85374,1.287397,-17
-74.08620893,39.96055979,0.3667,5.363211077,0.23233,0.1313973,-1
-76.54620893,38.16055979,0.369,5.829023086,0.56682,0.5583144,-1
-76.5,38.138333,0.369,5.848742866,0.5455,0.3624978,3
-76.48620893,38.10055979,0.369,5.848742866,0.5273,0.482277,-15
-76.48620893,38.16055979,0.369,5.848742866,0.548,0.0437992,11
-79.925,32.7817,0.377,4.822207454,1.75828,1.3513283,-1
-79.90620893,32.76055979,0.377,4.822207454,1.74249,0.1313973,-7
-79.90620893,32.82055979,0.377,4.822207454,1.80291,0.9694435,-29
-77.9533,34.2267,0.381,4.349796866,1.42798,0.5981217,1
-77.92620893,34.20055979,0.381,4.522826957,1.449,0.4131934,8
-77.92620893,34.26055979,0.381,4.349796866,1.357,0.0437992,2
-74.98620893,38.94055979,0.382,5.874008327,1.62803,0.0656987,-10
-74.98620893,39.00055979,0.382,5.863426315,1.74319,0,-7
-75.078528,38.690194,0.38953,5.874008327,0.61631,0.3510727,3
-75.04620893,38.70055979,0.38953,5.863426315,1.2926,0.048969,-12
-75.04620893,39.24055979,0.38958,5.863426315,1.927,0.3135512,2
-75.033056,39.231667,0.38958,5.863426315,1.9269,0.0437992,1
-74.98620893,39.24055979,0.38958,5.863426315,1.333,0.092912,8
-74.08620893,40.08055979,0.39078,5.280707619,0.1711,0.3644768,5
-74.08620893,40.14055979,0.39078,5.301016467,1.428,0.240894,36
-74.044722,40.111667,0.39078,5.37375419,1.34658,0.0875983,3
-74.02620893,40.08055979,0.39078,5.37375419,1.39779,0.2855333,-13
-74.02620893,40.14055979,0.39078,5.37375419,1.428,0.698696,7
-74.02620893,40.38055979,0.40121,5.06122822,1.19171,3.4176767,0
-73.974722,40.365556,0.40121,5.06122822,1.18375,0.2637041,4
-73.96620893,40.38055979,0.40121,5.06122822,1.5049,0.4206698,-9
-76.54620893,39.24055979,0.409,5.239979027,0.5122,0.1548531,-9
-76.54620893,39.30055979,0.409,5.239979027,0.531,0.6660199,27
-75.88620893,37.98055979,0.41,5.8530492,0.65576,0.0619414,0
-75.8636,37.9783,0.41,5.8530492,0.65634,0.1276952,2
-75.82620893,37.98055979,0.41,5.8530492,0.661,0.339969,4
-75.10620893,38.76055979,0.411,5.868150429,1.352,0.0218996,-1
-75.10620893,38.82055979,0.411,5.868150429,1.44141,0.2189948,-10
-74.02620893,40.20055979,0.41143,5.194725385,1.455,0.1667818,7
-74.026111,40.185556,0.41143,5.194725385,1.38689,0.1116663,5
-75.52620893,39.54055979,0.415,5.058350574,1.86924,0.2019034,1
-74.80620893,39.06055979,0.41633,5.874008327,1.45928,0.305023,-3
-74.765833,39.056944,0.41633,5.885067549,1.44295,0.278734,3
-74.74620893,39.06055979,0.41633,5.879209649,1.40261,0.5292124,-1
-70.84620893,42.90055979,0.43388,3.913952714,2.909,0.3722877,2
-70.818611,42.900278,0.43388,3.913952714,2.91892,0.3880557,3
-70.78620893,42.90055979,0.43388,3.913952714,2.90654,0.5368593,-17
-70.12620893,41.28055979,0.434,5.191360916,1.105,0.2496921,7
-70.0967,41.285,0.434,5.191360916,1.09,0.9637397,-4
-70.06620893,41.28055979,0.434,5.191360916,1.154,0.1958751,12
-75.94620893,37.44055979,0.436,5.8530492,0.6886,0.0902942,4
-75.94620893,37.50055979,0.436,5.8530492,0.604,0.0979378,11
-75.935278,37.476389,0.436,5.8530492,0.63112,0.4166607,3
-76.48620893,37.98055979,0.44,5.848742866,0.4769,0.3158371,8
-76.42620893,37.98055979,0.44,5.85953727,0.46337,0.3335608,-2
-76.06620893,38.58055979,0.445,5.813367755,0.61739,0.1332098,-5
-74.74620893,39.12055979,0.4466,5.879209649,1.38166,0.180588,-2
-74.734167,39.110833,0.4466,5.879209649,1.3822,0.0692525,3
-74.68620893,39.12055979,0.4466,5.879209649,1.36697,0.092912,-8
-74.02620893,40.44055979,0.44985,5.06122822,1.58217,0.0218996,-5
-74.02620893,40.50055979,0.44985,5.184527823,1.57902,0.0619414,-5
-73.96620893,40.44055979,0.44985,5.06122822,1.51573,0.0656987,-7
-76.67,34.72,0.45720556,5.215840113,1.078,0.434686,-5
-76.66620893,34.68055979,0.45720556,5.215840113,1.26248,0.266418,-7
-76.66620893,34.74055979,0.45720556,5.215840113,1.06795,0.7249666,-8
-75.10620893,39.90055979,0.461,5.286269855,2.029,0.0309707,4
-75.10620893,39.96055979,0.461,5.232042519,2.10414,0.1276952,-1
-76.48620893,38.34055979,0.465,5.848742866,0.47998,0.5112374,-11
-76.42620893,38.28055979,0.465,5.848742866,0.452,0.2327945,15
-76.42620893,38.34055979,0.465,5.848742866,0.4527,0.7129621,17
-76.00620893,37.14055979,0.476,5.834597195,0.90826,0.1094978,-4
-76.00620893,37.20055979,0.476,5.834597195,0.86044,0.0309707,8
-75.94620893,37.14055979,0.476,5.860985707,1.36983,0.4847564,4
-77.02620893,38.28055979,0.485,5.057587449,0.514,0.6088486,25
-77.02620893,38.34055979,0.485,5.057587449,0.514,0.2286372,6
-76.60620893,39.24055979,0.48768,5.239979027,0.51392,1.0944082,15
-76.60620893,39.30055979,0.48768,5.239979027,0.532,1.185244,26
-76.57833,39.26667,0.48768,5.239979027,0.51179,0.3941863,-9
-76.48620893,38.94055979,0.48768,5.302406692,0.431,0.440712,8
-76.48156,38.98328,0.48768,5.111978206,0.44167,0.6510935,5
-76.12620893,36.90055979,0.494,5.843721549,0.886,0.2156849,10
-76.095583,36.906611,0.494,5.843721549,0.8779,0.3947942,-2
-76.06620893,36.90055979,0.494,5.860985707,0.63743,0.2743989,5
-76.30620893,37.62055979,0.506,5.873767728,0.42307,0.6365703,-4
-76.24620893,37.62055979,0.506,5.873767728,0.40361,0.2233317,-5
-73.90620893,40.56055979,0.50942,5.155636902,1.64546,0.2327945,-2
-73.885556,40.573611,0.50942,5.155636902,1.71562,0.5346215,-9
-73.84620893,40.56055979,0.50942,5.131827379,1.55067,0.1385049,-7
-76.46444,37.99611,0.51816,5.848742866,0.47444,0.1710407,1
-76.315,37.001944,0.522,5.864032719,0.84925,0.8254731,-9
-76.30620893,37.02055979,0.522,5.864032719,0.85746,0.3255573,-1
-72.34620893,41.16055979,0.52375,5.088533358,1.2029,0.5583144,-30
-72.30666,41.136666,0.52375,5.064723834,0.90881,0.6792085,3
-72.28620893,41.10055979,0.52375,5.064723834,0.92851,0.3158371,-12
-72.28620893,41.16055979,0.52375,5.088533358,1.06718,3.0487151,-19
-72.52620893,40.86055979,0.52674,5.269710372,0.92975,0.4598814,5
-72.503056,40.850556,0.52674,5.269710372,0.96678,0.339969,-1
-72.46620893,40.86055979,0.52674,5.269710372,0.99951,0.0619414,-4
-76.30620893,36.96055979,0.532,5.864032719,0.83688,0.0875983,-2
-70.72620893,42.18055979,0.53637,4.899929458,2.962,0.5748188,14
-70.72620893,42.24055979,0.53637,4.899929458,2.94726,0.1983084,-23
-70.72,42.199444,0.53637,4.899929458,2.96883,0.2855333,6
-70.66620893,42.18055979,0.53637,4.899929458,2.96005,0.3065913,-19
-76.24620893,39.18055979,0.538,5.341283499,0.523,0.3112485,8
-76.24620893,39.24055979,0.538,5.332201338,0.52184,0.1094978,-7
-76.245,39.21333,0.538,5.341283499,0.52847,0.8684944,4
-77.08620893,38.34055979,0.54864,5.057587449,0.461,0.3420784,43
-77.0634,34.6677,0.54864,5.266814537,0.55738,1.0294027,1
-77.0367,38.32,0.54864,5.057587449,0.5623,0.6820265,-5
-76.47833,37.22667,0.54864,5.85953727,0.78328,0.6170628,-13
-76.791453,37.220139,0.549,5.458241721,0.67054,0.5514005,-4
-76.78620893,37.20055979,0.549,5.458241721,0.67944,0.3158371,-3
-76.78620893,37.26055979,0.549,5.324725159,0.699,0.4020164,10
-76.3017,36.7783,0.551,5.822945726,0.97576,0.1179327,-11
-76.24620893,36.78055979,0.551,5.822945726,0.961,0.2846923,14
-75.76620893,36.18055979,0.553,5.822945726,0,0.1667818,1
-75.74669,36.18331,0.553,5.822945726,1.124,0.5408638,-3
-75.70620893,36.18055979,0.553,5.822945726,1.12275,0.1116663,-17
-74.08620893,40.56055979,0.55382,4.91720261,1.56678,0.1094978,-3
-75.58620893,35.82055979,0.554,5.838818741,0.18653,0.0979378,-4
-75.52620893,35.76055979,0.554,5.838818741,0.55668,0.305023,1
-75.52620893,35.82055979,0.554,5.838818741,1.06462,0.0218996,-11
-76.12620893,37.02055979,0.555,5.838818741,0.88061,0.0309707,-6
-76.06620893,37.02055979,0.555,5.843721549,0.94531,0.1710407,-9
-76.06620893,38.22055979,0.560832,5.86978678,0.57653,0.1094978,-4
-76.0383,38.22,0.560832,5.857568417,0.63595,0.1313973,-1
-76.00620893,38.22055979,0.560832,5.857568417,0.73438,0,-3
-76.45167,38.31667,0.56388,5.848742866,0.45403,0.6365703,-9
-76.0683,38.5733,0.56388,5.813367755,0.61888,0.4717209,4
-74.80620893,40.14055979,0.569,4.947485161,2.488,0.8208132,5
-74.7517,40.1367,0.569,4.947485161,2.55823,0.0979378,3
-74.74620893,40.14055979,0.569,4.947600921,2.56614,0.1871095,7
-76.08333,37.03333,0.569976,5.838818741,0.91811,0.1313973,-13
-76.29,37.6162,0.57912,5.873767728,0.4189,0.667099,3
-75.82620893,39.54055979,0.57912,5.239979027,0.848,0.5928876,15
-75.81,39.5267,0.57912,5.239979027,0.98183,0.2708809,4
-75.70620893,35.22055979,0.58,5.834004948,0.18892,0.1548531,-2
-75.70417,35.20864,0.58,5.834004948,0.17704,0.1883867,3
-71.44620893,41.58055979,0.583127042,4.818900193,1.25314,0.6532992,9
-71.411,41.5868,0.583127042,4.818900193,1.25862,1.0467204,-6
-71.38620893,41.58055979,0.583127042,4.818900193,1.25701,0.0692525,-9
-74.44620893,39.36055979,0.585216,5.320160943,1.3553,0.1983084,2
-74.4183,39.355,0.585216,5.320160943,1.40213,1.0478648,-2
-74.38620893,39.36055979,0.585216,5.320160943,1.37637,0.0309707,-6
-76.48620893,37.20055979,0.588,5.85953727,0.789,0.1116663,24
-76.48620893,37.26055979,0.588,5.85953727,0.7967,0.2627932,8
-70.66620893,42.60055979,0.5882,4.416342195,2.91562,0.6041046,-7
-70.660556,42.610278,0.5882,4.416342195,2.917,0.9170935,3
-70.60620893,42.60055979,0.5882,4.462379723,2.88217,0.440712,-28
-76.00620893,35.10055979,0.59,5.846348707,0.33919,0.048969,-2
-75.987222,35.115278,0.59,5.846348707,0.32431,0.1751961,2
-75.94620893,35.10055979,0.59,5.846348707,1.07422,0.5540033,-1
-75.76620893,37.92055979,0.593,5.8530492,0.7639,0,-3
-75.7275,37.9188,0.593,5.8530492,0.7785,0.1469066,1
-75.70620893,37.92055979,0.593,5.8530492,0.784,0.0437992,0
-75.10620893,38.34055979,0.59436,5.838818741,0.417,0.2368789,3
-75.10620893,38.58055979,0.59436,5.863426315,0.7823,0.2855333,1
-75.10620893,38.64055979,0.59436,5.863426315,0.60252,0.0902942,-1
-75.10620893,38.70055979,0.59436,5.874008327,1.352,0.3073724,9
-75.09167,38.32833,0.59436,5.838818741,0.77278,0.1385049,-5
-75.04620893,38.34055979,0.59436,5.884802728,1.17799,0.07896,-11
-72.76620893,40.80055979,0.5968,5.299206866,0.745,0.3611724,8
-72.7508,40.7881,0.5968,5.299206866,0.74432,0.2065994,-3
-72.70620893,40.80055979,0.5968,5.299206866,0.73904,0.3462586,4
-76.30620893,36.78055979,0.600456,5.822945726,0.9726,0.092912,-12
-75.57331,39.55831,0.600456,5.239979027,1.77303,0.0979378,5
-75.98844,37.16519,0.6096,5.834597195,0.90139,0.845274,-5
-76.610556,36.056389,0.61,5.852249447,0,0.6384507,5
-76.60620893,36.06055979,0.61,5.852249447,0.138,0.0979378,7
-76.314444,35.018333,0.61,5.32961663,0,0.3135512,3
-76.30620893,34.98055979,0.61,5.32961663,0,0.0619414,3
-76.30620893,35.04055979,0.61,5.32961663,0,0.048969,-6
-76.42620893,35.40055979,0.611,5.045583265,0.15,0.0619414,-3
-76.42620893,35.46055979,0.611,5.05418115,0.1522,0.1276952,3
-76.3998,35.43518,0.611,5.05418115,0.15127,0.5710524,6
-76.36620893,35.40055979,0.611,5.05418115,0.15,0.0218996,3
-76.36620893,35.46055979,0.611,5.852368,0.152,0.1579198,3
-76.42620893,37.38055979,0.616,5.85953727,0.75608,0.9696907,9
-76.4254,37.3793,0.616,5.85953727,0.75599,0.9696907,9
-70.910278,41.62,0.61775,4.866018776,1.21105,0.4837662,-4
-70.90620893,41.58055979,0.61775,4.866018776,1.19788,0.0437992,-7
-70.90620893,41.64055979,0.61775,4.866018776,1.2194,0.3824542,3
-71.86620893,41.28055979,0.61855,5.051605156,0.90133,0.631655,-36
-71.86620893,41.34055979,0.61855,5.051605156,0.9094,0.7229797,7
-71.8583,41.3106,0.61855,5.051605156,0.90545,0.7834546,8
-75.94620893,37.26055979,0.62,5.848827653,0.695,0.2637041,12
-75.94620893,37.32055979,0.62,5.848827653,0.695,0.07896,10
-75.923546,37.288969,0.62,5.848827653,1.5135,0.3880557,3
-75.88620893,37.26055979,0.62,5.848827653,0.768,0,0
-75.88620893,37.32055979,0.62,5.848827653,1.40892,0.1276952,-5
-72.94620893,41.28055979,0.630936,4.82871578,2.055,0.1179327,9
-72.9083,41.2833,0.630936,4.82871578,2.0511,3.0473826,-40
-72.88620893,41.28055979,0.630936,4.82871578,2.054,1.4671149,15
-74.02620893,40.68055979,0.63524,5.110125875,1.59575,0.941852,-10
-74.02620893,40.74055979,0.63524,5.101527991,1.55083,1.2729836,22
-74.0142,40.7006,0.63524,5.110125875,1.55932,0.6746041,-7
-73.96620893,40.68055979,0.63524,5.110125875,1.458,0.7458309,28
-70.2467,43.6567,0.63904,4.117160991,3.01856,1.2480789,1
-70.24620893,43.62055979,0.63904,4.117160991,2.943,0.658781,25
-70.24620893,43.68055979,0.63904,4.117160991,3.00859,0.6792085,-5
-74.96,38.96833,0.64008,5.863426315,1.67281,0.4572671,0
-74.92620893,38.94055979,0.64008,5.884802728,1.637,0.2358644,5
-74.92620893,39.00055979,0.64008,5.863426315,1.761,0.0309707,11
-74.0094,40.4669,0.64008,5.184527823,1.59231,0.4313637,-3
-71.3267,41.505,0.655327969,4.839469902,1.17267,1.3506188,-6
-71.32620893,41.46055979,0.655327969,4.848627413,1.0592,1.0533402,2
-71.32620893,41.52055979,0.655327969,4.839469902,1.20289,2.6367419,-10
-71.44620893,41.82055979,0.659,4.608661109,1.501,0.3097039,16
-70.78620893,43.08055979,0.66101,3.89052112,2.019,0.7971056,17
-70.74169,43.08,0.66101,3.89052112,2.69207,0.3767693,-3
-70.72620893,43.08055979,0.66101,3.89052112,2.87097,1.2092646,3
-73.78620893,40.80055979,0.6689,5.094210875,2.3755,0.4556912,-19
-73.7649,40.8103,0.6689,4.909706633,2.3791,1.4888366,-3
-73.72620893,40.80055979,0.6689,4.941959252,2.415,0.5368593,39
-71.20620893,41.70055979,0.674,4.798160224,1.4323,0,-5
-71.1641,41.7043,0.674,4.798160224,1.455,1.2574522,13
-71.14620893,41.70055979,0.674,4.798160224,1.456,1.2076781,35
-71.08620893,42.36055979,0.68,4.502106517,3.134,0.374215,11
-71.0534,42.3548,0.68,4.502106517,3.13066,1.1971145,18
-71.02620893,42.36055979,0.68,4.486233501,3.12489,1.163613,-10
-74.92620893,40.08055979,0.6858,5.187703905,2.294,0.3292193,8
-74.873333,40.08,0.6858,5.187703905,2.3824,0.0692525,1
-74.8697,40.0817,0.6858,5.187703905,2.38955,0.0619414,2
-74.86620893,40.08055979,0.6858,4.903433968,2.39365,0.0656987,3
-75.76620893,39.54055979,0.689,5.239979027,1.13582,0.3342789,11
-73.60620893,40.92055979,0.71687,4.951763336,2.37924,0.2019034,-13
-73.593333,40.905,0.71687,4.951763336,2.36161,1.2436548,2
-73.54620893,40.92055979,0.71687,5.030511129,2.36393,0.2189948,-9
-71.32620893,41.70055979,0.736,4.740820998,1.38537,0.1765596,-12
-75.70620893,37.62055979,0.756,5.8530492,1.241,0.443424,8
-75.68583,37.60778,0.756,5.8530492,0.498,0.2708809,-1
-75.64620893,37.62055979,0.756,5.8530492,1.2405,0.1094978,1
-70.7117,43.0717,0.798,3.89052112,2.86421,0.8503637,-14
-70.66620893,43.08055979,0.798,3.89052112,2.87075,0.7617334,5
-75.52620893,35.28055979,0.872,5.849877964,0.1936,0.159431,-2
-75.5218,35.2676,0.872,5.849877964,0.1949,0.1469066,4
-70.00620893,41.70055979,0.892,5.261091957,2.0482,0.4252052,18
-69.95108,41.68847,0.892,5.261091957,1.97434,1.0143909,6
-69.94620893,41.70055979,0.892,5.176035247,1.96684,0.4655813,2
-74.1475,40.448611,0.9144,4.969160952,1.65749,0.2646118,2
-74.14620893,39.66055979,0.9144,5.382836351,1.20597,0.266418,-10
-74.14620893,39.78055979,0.9144,5.362527506,0.29472,0.048969,-1
-74.14620893,39.96055979,0.9144,5.363211077,0.233,0.4466566,14
-74.14620893,40.44055979,0.9144,4.969160952,1.639,0.4955187,4
-74.14620893,40.50055979,0.9144,4.961001338,1.64851,0.2496921,-10
-74.14620893,40.56055979,0.9144,4.91720261,1.561,0.4379832,19
-74.14620893,40.62055979,0.9144,4.905665676,1.552,0.1116663,13
-74.14620893,40.68055979,0.9144,4.877793898,1.71718,0.5892369,0
-74.1417,40.6367,0.9144,4.905665676,1.67324,0.5916732,-6
-72.10620893,41.34055979,0.932688,5.027395059,0.929,0.8610095,40
-72.10620893,41.40055979,0.932688,4.846510569,0.963,0.7962028,14
-72.08997,41.36139,0.932688,4.846510569,0.93891,1.3603415,-1
-72.04620893,41.34055979,0.932688,5.082736998,0.929,0.3748552,9
-70.72620893,41.52055979,1.00516,4.906436088,1.24931,0.0902942,-11
-70.6717,41.5233,1.00516,4.906436088,0.67124,0.5126425,-18
-70.66620893,41.52055979,1.00516,4.906436088,0.52486,1.8858635,-20
-75.5483,35.795,1.03632,5.838818741,0.35996,0.1970955,0
-75.5883,39.5817,1.12776,5.239979027,1.83173,0.5255753,-4
-75.58620893,39.54055979,1.12776,5.239979027,1.857,0.2019034,-1
-75.58620893,39.60055979,1.12776,5.239979027,1.82907,0.1402255,-2
-75.41,39.81167,1.18872,5.239979027,1.86973,0.9261968,-7
-75.40620893,39.78055979,1.18872,5.239979027,1.845,0.0656987,4
-75.40620893,39.84055979,1.18872,5.239979027,1.872,0.4782831,26
-71.4012,41.8071,1.194816,4.641288975,1.47572,1.7245493,9
-71.38620893,41.70055979,1.194816,4.695861045,1.3493,0.5957117,17
-71.38620893,41.82055979,1.194816,4.608661109,1.49361,0.7931861,1
-71.3433,41.7167,1.194816,4.727646395,1.39872,0.2327945,-13
-73.18620893,41.16055979,1.69164,4.917586855,2.23184,0.5328246,3
-73.1817,41.1733,1.69164,4.917586855,2.23576,0.3531157,3
-73.12620893,41.16055979,1.69164,4.932977342,2.142,0.2189948,1
