X,Y,SLR,TR,Slope,Elevation
-97.63888937,27.25773194,9.536796537414965,0.0,0.2804493,-2
-97.56587116,27.31670067,9.580086580498865,0.0,0.3824542,-1
-97.54125458,27.23300458,9.575757575963719,0.0,0.2855333,-1
-97.53698075,27.28947727,9.575757575963719,0.0,0.3349954,-1
-97.48932461,27.37106728,9.523809523809524,0.0,0.3729312,-3
-97.43258852,27.2688886,9.584415585034012,0.0,0.1332098,-1
-97.42189352,26.55633833,9.38095238095238,0.0,0.4837662,-3
-97.40832061,27.32189539,9.575757575963719,0.0,0.1469066,0
-97.39328006,27.29395389,9.584415585034012,0.0,0.0,1
-97.37782444,27.85815809,9.554112553287982,0.21479,0.1179327,-3
-97.37040721,27.0571548,9.584415585034012,0.5041,0.3112485,-7
-97.36671528,27.76071598,9.506493505668933,0.18923,0.0979378,-4
-97.3587426,26.89082445,9.38095238095238,0.5026,0.2946262,-5
-97.35073645,27.20130063,9.584415585034012,0.5046,0.3462586,-9
-97.32374875,26.74359608,9.411255410430838,0.5001,0.4252052,-7
-97.30864728,27.36945178,9.60173160090703,0.5038,0.3342789,-5
-97.28987694,27.71319153,9.575757575963719,0.18727,0.0619414,-4
-97.28560083,26.60655162,9.411255410430838,0.4964,0.2880417,-3
-97.28097459,27.85388309,9.89177489115646,0.1911,0.0,-4
-97.2475206,27.63515425,9.58874458956916,0.09366,0.4183836,-5
-97.22970962,26.4709389,9.411255410430838,0.49551,0.3462586,-7
-97.22091603,27.56135637,9.575757575963719,0.49876,0.2646118,-6
-97.21537126,26.06147023,9.497835498866213,0.41386,0.1332098,5
-97.19877071,26.35005587,9.411255410430838,0.4958,0.3042359,-5
-97.19302845,27.80647854,9.58874458956916,0.17576,0.4428829,-6
-97.17734845,26.25359238,9.411255410430838,0.49606,0.3767693,-7
-97.16617072,26.16698696,9.497835498866213,0.4974,0.3716431,-5
-97.15540792,26.06754396,9.502164501133786,0.46048,0.9627443,-17
-97.14622,25.958594,9.48484848526077,0.4925,0.4998547,5
-97.13249719,27.71401109,9.575757575963719,0.5012,0.2708809,-5
-97.06560094,27.84141992,9.735930736961452,0.32894,1.4556386,-14
-97.0235728,27.83255668,9.900432900226757,0.50878,0.0902942,-11
-96.92188606,27.9822494,10.012987013605441,0.50749,0.2708809,-7
-96.83456807,28.41372501,11.92640692743764,0.1244,0.0,-1
-96.79357528,28.09844015,10.186147185941042,0.50736,0.2019034,-7
-96.77484309,28.22158583,10.147186147392288,0.11372,0.0,-2
-96.71601642,28.40172249,11.961038961451246,0.11813,0.0875983,-1
-96.69459267,28.32134988,11.92640692743764,0.1168,0.0979378,-1
-96.64860076,28.20569459,13.675324675736961,0.5069,0.4183836,-3
-96.60168493,28.63965528,11.956709956916098,0.28372,0.0692525,-1
-96.51795705,28.58594306,11.956709956916098,0.2753,0.0,-2
-96.51429103,28.27469191,11.98268398185941,0.50657,0.1667818,-8
-96.50462606,28.37561169,11.961038961451246,0.11672,0.0,-2
-96.38309821,28.4468651,11.961038961451246,0.24236,0.0619414,-4
-96.32950003,28.42700575,11.961038961451246,0.53503,0.6228638,-26
-96.2796656,28.66200418,12.095238095238093,0.28687,0.0309707,-2
-96.16758652,28.51049978,12.142857142857144,0.51036,0.3917456,-3
-96.1330247,28.60057448,12.155844156462585,0.2863,0.048969,-1
-96.02927749,28.57198211,12.168831167800453,0.5059,0.434686,-3
-95.87763748,28.63050333,12.168831167800453,0.50178,0.3427787,-3
-95.72933021,28.69630072,12.212121213151926,0.49853,0.220087,-5
-95.6061645,28.75504492,12.303030303854873,0.5042,0.2563264,-5
-95.45611156,28.83255966,13.744588743764172,0.5083,0.07896,-7
-95.2971395,28.92711156,13.809523809523808,0.53409,0.180588,-3
-95.18915848,29.00846222,13.809523809523808,0.55238,0.1385049,-5
-95.11347954,29.07828273,13.753246752834468,0.52382,0.0875983,-1
-95.00387104,29.55268217,12.25108225170068,0.35911,0.048969,-2
-94.98356128,29.68576694,12.238095238095237,0.39923,0.3611724,-2
-94.96959707,29.17141144,12.354978356009068,0.58334,0.1710407,-6
-94.90634364,29.48567546,12.242424242630385,0.33397,0.0619414,-1
-94.88306654,29.3023361,12.354978356009068,0.36879,0.0218996,-3
-94.87056114,29.39745791,12.242424242630385,0.31673,0.0218996,-2
-94.85889652,29.68161262,12.281385281179137,0.39009,0.2019034,0
-94.7896287,29.26565339,12.268398267573694,0.61255,0.0692525,-6
-94.74225036,29.58601708,11.956709956916098,0.38465,0.0692525,-1
-94.73225212,29.7597596,12.069264070294784,0.41695,0.0437992,-1
-94.72725299,29.43664906,12.2164502154195,0.3435,0.048969,-1
-94.68726002,29.53383584,11.978354977324264,0.36421,0.1469066,-1
-94.65654247,29.3445646,12.255411256235828,0.6312,0.0692525,-10
-94.59466296,29.45387677,11.956709956916098,0.6751,0.1238826,-6
-94.51386039,29.52322358,11.948051947845805,0.3881,0.2156849,0
-94.41469459,29.5269807,11.948051947845805,0.69384,0.1710407,-5
-94.39223783,29.59605086,12.0432900430839,0.3352,0.048969,2
-94.26172148,29.5895992,12.0432900430839,0.69573,0.1548531,-3
-94.12859155,29.64045972,12.06060606122449,0.69851,0.1667818,-3
-93.98694977,29.67666126,11.835497834467118,0.6962,0.3874373,-2
-93.93153071,29.86726771,11.761904761904763,0.31783,0.1094978,3
-93.83372336,29.6857561,11.458874458049886,0.62494,0.8338525,-17
-93.72532909,29.73310964,11.428571428571427,0.70387,0.1765596,-2
-93.58702006,29.75191871,11.471861471655329,0.71679,0.2358644,-3
-93.45371016,29.76493831,11.51082251020408,0.7208,0.1765596,-2
-93.34189974,29.75824594,11.55411255328798,0.71251,0.1765596,-2
-93.24252195,29.76987257,11.532467532879817,0.721,0.0692525,-3
-93.06421995,29.73370463,11.558441557823128,0.70363,0.2233317,-1
-92.87591971,29.66712153,11.558441557823128,0.68372,0.2065994,-2
-92.7250129,29.6037398,11.523809523809522,0.6644,0.0902942,-4
-92.56670739,29.56751205,15.160173160997731,0.65733,0.2448433,-2
-92.413401,29.53707069,15.160173160997731,0.66262,0.0437992,-4
-92.30346262,29.53146734,15.242424242630383,0.672,0.1710407,-1
-92.17011043,29.57186006,15.242424242630383,0.64656,0.2189948,0
-92.09179086,29.68657993,15.324675324263035,0.51779,0.0619414,-4
-91.97781089,29.53533091,15.268398267573696,0.65584,0.0656987,-2
-91.8668304,29.64227184,14.688311689342402,0.50723,0.0979378,-1
-91.8668304,29.80897713,14.082251081632652,0.51032,0.1238826,-4
-91.74985096,29.51184091,14.688311689342402,0.50029,0.0,-2
-91.63887046,29.72826384,14.662337662131518,0.52342,0.0,-2
-91.5578847,29.59011969,14.688311689342402,0.53005,0.0,-2
-91.44150515,29.4507414,14.662337662131518,0.57704,0.0,-2
-91.29153151,29.3775825,14.666666666666666,0.60901,0.0,-2
-91.26453625,29.22587175,14.692640691609977,0.51443,0.1238826,-2
-91.2376,29.6675,14.692640691609977,0.196,0.2637041,9
-91.0370429,29.16384388,14.696969696145125,0.4727,0.0,-2
-90.92206311,29.10853416,14.874458875283446,0.46161,0.0,-2
-90.76209123,29.0269709,14.887445886621315,0.4183,0.0619414,-4
-90.54859542,29.00173149,14.311688310657596,0.41263,0.0218996,-10
-90.2300514,29.03950088,14.35497835600907,0.40799,0.1238826,-11
-90.1900251,30.32471554,14.082251081632652,0.17144,0.1238826,-37
-90.11105139,30.03067884,10.0432900430839,0.156,0.3255573,0
-90.08739538,29.1435654,14.359307358276643,0.4117,0.1094978,-8
-89.93981742,29.25262849,10.051948052154193,0.41509,0.0437992,-4
-89.74010418,29.27579842,10.051948052154193,0.42921,0.0619414,-8
-89.67242736,29.8739811,9.727272727891155,0.464,0.048969,-2
-89.60812737,29.13703694,10.108225108843536,0.42162,0.0,-13
-89.58533138,30.14279381,9.735930736961452,0.41,0.0692525,-3
-89.53614003,29.57101946,9.740259739229025,0.44661,0.7739105,-13
-89.42995452,30.20818555,9.683982684807255,0.48886,0.0619414,-2
-89.40990605,28.90952253,10.095238095238095,0.39131,0.1958751,-10
-89.4071627,29.41437175,9.796536795918366,0.41938,0.0309707,-3
-89.37716797,29.10821386,9.800865800453513,0.407,0.1385049,-18
-89.31997682,30.32391937,9.705627705215418,0.527,0.0902942,-2
-89.27518589,28.92985577,9.826839827664399,0.3869,0.3233401,-40
-89.25119011,29.79772746,9.818181818594105,0.47236,0.0218996,-1
-89.14833735,30.33626959,9.831168832199547,0.51059,0.1116663,-2
-89.01723123,29.33072737,9.865800866213151,0.39008,0.0692525,-14
-89.00336283,30.3794063,9.757575757369613,0.51426,0.3112485,-2
-88.98423703,29.08724655,9.813852814058958,0.38247,0.6820265,-29
-88.80106505,30.35640242,9.662337662131518,0.5122,0.0218996,-1
-88.56006638,30.33620164,9.619047619047619,0.46811,0.5697914,-12
-88.34476747,30.39159616,9.610389609977323,0.45812,0.0875983,1
-88.20868028,30.35325814,9.567099566893424,0.46227,0.0,-1
-88.09610747,30.38517559,9.567099566893424,0.43394,0.0692525,-1
-88.09414485,30.50403136,9.510822510204083,0.47669,0.1094978,-2
-88.07106565,30.24376684,9.506493505668933,0.367,0.1765596,-2
-88.06481667,30.57894792,9.532467532879819,0.48801,0.2019034,-2
-88.05194883,30.64634873,9.541125541950112,0.49827,0.3824542,2
-88.03534037,30.22663611,9.614718614512471,0.3883,0.3135512,-16
-88.02682006,30.6566508,9.541125541950112,0.50168,0.8783749,-11
-87.95387321,30.22423638,9.614718614512471,0.4117,0.1179327,-9
-87.93817226,30.64205107,9.541125541950112,0.50018,0.1094978,-1
-87.92817402,30.46410969,9.554112553287982,0.45954,0.2327945,-3
-87.9231749,30.58755532,9.532467532879819,0.49259,0.2368789,-3
-87.91984215,30.53876998,9.554112553287982,0.47999,0.0692525,-4
-87.89817929,30.39370431,9.554112553287982,0.44673,0.1313973,-3
-87.83152434,30.33906926,9.679653680272107,0.44829,0.0437992,-2
-87.81593449,30.2250363,9.705627705215418,0.40319,0.7748392,-4
-87.77153488,30.29303713,9.679653680272107,0.4547,0.0,-2
-87.69651103,30.2410332,9.705627705215418,0.39625,0.2646118,-8
-87.60782292,30.2551723,9.636363637188207,0.38866,0.3112485,-8
-87.50284137,30.27532179,9.679653680272107,0.38929,0.1094978,-6
-87.35786685,30.29978347,8.549783548752833,0.39761,0.1094978,-8
-87.20124016,30.40329519,8.627705628117912,0.38782,0.4114488,-11
-87.16820759,30.31839264,8.532467532879819,0.40848,0.2496921,-13
-86.97750036,30.35434778,8.606060605442178,0.4146,1.0027456,-9
-86.82456428,30.37751188,8.627705628117912,0.4189,0.5731479,-16
-86.65059486,30.39044943,8.627705628117912,0.4196,0.4212394,-11
-86.51302233,30.38157967,8.60173160090703,0.41049,0.3158371,-3
-86.40614811,30.37474667,8.60173160090703,0.4237,0.4514622,-14
-86.28950194,30.35717392,8.584415585034014,0.42661,1.2925984,-9
-86.20940079,30.33651568,8.55411255328798,0.428,1.2467341,-7
-86.12813936,30.31209869,8.536796537414965,0.42891,1.4028322,-5
-86.05726704,30.2872315,8.536796537414965,0.4293,1.0897993,-7
-85.9952409,30.26564522,8.571428571428571,0.42902,1.0974699,-13
-85.94884302,30.24117898,8.419913419501134,0.42789,0.4183836,-17
-85.89885181,30.21798265,8.419913419501134,0.42367,0.7931861,-13
-85.85071212,30.19318053,8.42424242403628,0.42368,0.5916732,-13
-85.80164667,30.16437023,8.350649351473923,0.43277,0.4428829,-11
-85.75535851,30.12914619,8.497835498866213,0.44613,0.1983084,-15
-85.7135963,30.21655692,8.255411256235828,0.42487,0.048969,-7
