X,Y,HTF_threshold,SLR,TR,Slope_GEBCO_West,Elevation
-93.28620893,30.18055979,0.6096,11.164502165532879,0.38931,0.07896,1
-93.22620893,30.18055979,0.615696,11.476190476190474,0.38931,0.048969,12
-93.22620893,30.24055979,0.615696,11.476190476190474,0.41218,0.1094978,4
-93.2217,30.22364,0.615696,11.476190476190474,0.408,0.4681493,3
-92.86620893,29.88055979,0.54,11.52813852834467,0.683,0.0619414,3
-92.8483,29.8636,0.54,11.519480519274376,0.679,0.2637041,3
-92.80620893,29.88055979,0.54,11.519480519274376,0.683,0.0692525,-5
-92.32620893,29.52055979,0.591312,15.160173160997731,0.672,0.0309707,-1
-92.32620893,29.58055979,0.591312,15.160173160997731,0.672,0.0437992,1
-92.305,29.55167,0.591312,15.160173160997731,0.672,0.0902942,1
-92.26620893,29.58055979,0.591312,15.160173160997731,0.672,0.0,1
-91.90620893,29.70055979,0.694,14.688311689342402,0.51708,0.1238826,1
-91.88027,29.713,0.694,14.688311689342402,0.525,0.2770081,2
-91.84620893,29.70055979,0.694,14.688311689342402,0.5262,0.0,-1
-91.36620893,29.46055979,0.688,14.662337662131518,0.5527,0.0,-2
-91.3381,29.44958,0.515112,14.666666666666666,0.53099,0.0218996,-2
-91.30620893,29.46055979,0.515112,14.666666666666666,0.56346,0.0619414,-1
-91.24620893,29.64055979,0.585216,14.692640691609977,0.234,0.0656987,4
-91.24620893,29.70055979,0.585216,14.692640691609977,0.234,0.0437992,9
-91.23761111,29.6675,0.585216,14.692640691609977,0.196,0.2637041,9
-90.40620893,30.06055979,0.59436,14.077922077097504,0.431,0.0902942,8
-90.38997,30.06786,0.59436,14.077922077097504,0.136,0.4645502,0
-90.34620893,30.06055979,0.597,14.082251081632652,0.136,0.07896,-5
-90.22620893,29.10055979,0.517,14.415584414965986,0.40706,0.0,1
-90.1993,29.11425,0.517,14.415584414965986,0.408,0.0902942,3
-90.16620893,29.10055979,0.517,14.415584414965986,0.41,0.3284902,-5
-90.1134,30.02717,0.593,10.0432900430839,0.156,0.2673166,1
-90.10620893,30.00055979,0.593,10.0432900430839,0.15579,0.0979378,3
-90.10620893,30.06055979,0.593,10.038961038548752,0.15579,0.0218996,-5
-89.98620893,29.28055979,0.6096,10.02597402494331,0.30481,0.092912,3
-89.9567,29.26333,0.6096,10.02597402494331,0.322,0.4466566,3
-89.92620893,29.28055979,0.6096,10.051948052154193,0.42324,0.1313973,1
-89.68620893,29.88055979,0.6096,9.770562770975056,0.464,0.0,-3
-89.6733,29.86811,0.6096,9.770562770975056,0.464,0.2673166,-2
-89.62620893,29.88055979,0.6096,9.796536795918366,0.45892,0.048969,-3
-89.32620893,30.30055979,0.524256,9.683982684807255,0.51495,0.3611724,-1
-89.32620893,30.36055979,0.524256,9.705627705215418,0.542,0.0309707,-1
-89.3258,30.32639,0.524256,9.683982684807255,0.527,0.5748188,-1
-88.60620893,30.36055979,0.496824,9.636363637188207,0.48794,0.1332098,0
-88.563,30.3679,0.496824,9.619047619047619,0.468,0.1970955,2
-88.54620893,30.36055979,0.496824,9.623376623582766,0.467,0.0309707,1
-88.42620893,30.42055979,0.515112,9.580086580498865,0.457,0.1871095,7
-88.40333,30.41333,0.515112,9.623376623582766,0.457,0.2855333,4
-88.36620893,30.42055979,0.515112,9.506493505668933,0.457,0.5408638,7
-88.2477,30.40567,0.515112,9.541125541950112,0.46,0.1179327,6
-88.2476,30.4056,0.645992145,9.541125541950112,0.46,0.1179327,6
-88.24620893,30.36055979,0.645992145,9.541125541950112,0.46242,0.0979378,-2
-88.24620893,30.42055979,0.645992145,9.506493505668933,0.46,0.3097039,10
-88.18620893,30.36055979,0.631,9.541125541950112,0.4632,0.1765596,2
-88.1586,30.37664,0.631,9.541125541950112,0.443,0.1332098,9
-88.12620893,30.36055979,0.631,9.532467532879819,0.398,0.0979378,4
-88.12620893,30.42055979,0.621,9.532467532879819,0.398,0.2019034,9
-88.12620893,30.48055979,0.621,9.532467532879819,0.398,0.2855333,13
-88.12620893,30.54055979,0.651,9.532467532879819,0.398,0.1667818,10
-88.1139,30.44369,0.512064,9.532467532879819,0.401,0.3510727,4
-88.088,30.56517,0.651,9.532467532879819,0.48836,0.4020164,3
-88.075,30.25,0.607,9.506493505668933,0.367,0.5479107,-2
-88.0736,30.78189,0.604,9.541125541950112,0.49,0.3611724,5
-88.06620893,30.24055979,0.607,9.506493505668933,0.367,0.0,-3
-88.06620893,30.54055979,0.651,9.532467532879819,0.48397,0.0218996,-3
-88.06620893,30.60055979,0.651,9.532467532879819,0.503,0.1765596,12
-88.06620893,30.66055979,0.602,9.541125541950112,0.503,0.1548531,13
-88.06620893,30.72055979,0.611,9.541125541950112,0.503,0.2368789,4
-88.06620893,30.78055979,0.604,9.541125541950112,0.503,0.1332098,5
-88.0583,30.6483,0.602,9.541125541950112,0.49766,0.482277,4
-88.0433,30.7083,0.606552,9.541125541950112,0.4992,0.0692525,5
-88.00620893,30.72055979,0.606552,9.541125541950112,0.51,0.1548531,2
-87.82620893,30.42055979,0.658368,9.532467532879819,0.448,0.3284902,3
-87.825,30.4167,0.658368,9.532467532879819,0.449,0.3284902,3
-87.70620893,30.24055979,0.734,9.627705628117914,0.39686,0.8039932,-8
-87.70620893,30.30055979,0.734,9.627705628117914,0.47,0.1579198,9
-87.686,30.2794,0.734,9.627705628117914,0.35274,0.0309707,10
-87.64620893,30.30055979,0.734,9.627705628117914,0.276,0.2448433,11
-87.22620893,30.42055979,0.880872,8.506493505668933,0.38,0.5439581,16
-87.2112,30.4044,0.880872,8.58874458956916,0.38339,0.702119,-11
-87.16620893,30.42055979,0.6096,8.506493505668933,0.39927,0.1094978,-6
-85.90620893,30.18055979,0.54864,8.419913419501134,0.4265,0.1094978,-21
-85.90620893,30.24055979,0.54864,8.33766233786848,0.424,0.0309707,14
-85.8783,30.2133,0.54864,8.419913419501134,0.41802,0.9719129,1
-85.84620893,30.18055979,0.54864,8.264069263038547,0.42456,0.2233317,-17
-85.84620893,30.24055979,0.54864,8.264069263038547,0.4405,0.4026124,0
-85.66694,30.15228,0.789432,8.24675324716553,0.40896,0.5710524,-8
-85.66620893,30.12055979,0.789432,8.24675324716553,0.409,0.092912,11
-85.66620893,30.18055979,0.789432,8.24675324716553,0.409,0.0619414,17
-85.00620893,29.70055979,0.70104,8.238095238095237,0.59789,0.092912,-2
-85.00620893,29.76055979,0.70104,8.238095238095237,0.45521,0.2358644,8
-84.9817,29.7267,0.70104,8.238095238095237,0.49757,0.5949062,3
-84.94620893,29.70055979,0.70104,8.445887446712018,0.64473,0.0,-2
-84.290556,30.06,0.97536,8.212121213151926,1.08389,0.266418,4
-84.28620893,30.06055979,0.97536,8.212121213151926,1.08354,0.1871095,1
-83.98620893,30.12055979,0.82296,8.212121213151926,1.034,0.5583144,10
-83.98,30.112222,0.82296,8.216450215419501,1.037,0.3917456,9
-83.80620893,30.00055979,0.6096,8.203463204081633,1.09982,0.1179327,3
-83.7776,30.0113,0.6096,8.203463204081633,1.105,0.2637041,12
-83.74620893,30.00055979,0.6096,8.212121213151926,1.088,0.2077568,16
-83.38620893,29.64055979,0.73152,8.415584414965986,1.165,0.2637041,13
-83.38620893,29.70055979,0.73152,8.48484848526077,1.165,0.159431,17
-83.3775,29.668056,0.73152,8.48484848526077,1.14774,0.2019034,10
-83.086667,29.339167,0.51816,8.549783548752833,1.092,0.2327945,12
-83.08620893,29.34055979,0.51816,8.549783548752833,1.115,0.2327945,12
-83.0317,29.135,0.752856,8.627705628117912,1.15778,0.6193897,3
-83.02620893,29.10055979,0.752856,8.627705628117912,1.1349,0.0619414,-1
-83.02620893,29.16055979,0.752856,8.627705628117912,1.16954,0.1179327,8
-82.84620893,27.96055979,0.521208,8.85281385260771,0.82187,0.0309707,-5
-82.84620893,28.02055979,0.521208,8.85281385260771,0.86436,0.0692525,-5
-82.8317,27.9783,0.521208,8.913419913832199,0.834,0.3135512,3
-82.78620893,27.96055979,0.521208,8.926406927437641,0.842,0.1402255,12
-82.78620893,28.98055979,0.762,8.70562770521542,1.20944,0.07896,-2
-82.78620893,29.04055979,0.762,8.70562770521542,1.21956,0.1116663,-4
-82.762222,29.000833,0.762,8.70562770521542,1.20821,0.4155082,6
-82.72620893,28.26055979,0.9144,8.809523809523808,0.98,0.0902942,6
-82.72620893,28.98055979,0.762,8.709956709750566,1.18374,0.1116663,7
-82.722778,28.25,0.9144,8.809523809523808,0.982,0.240894,7
-82.66620893,27.78055979,0.591312,8.93939393877551,0.702,0.1332098,18
-82.6269,27.7606,0.591312,8.93939393877551,0.69259,0.6365703,2
-82.606389,28.715,0.9144,8.74891774829932,0.5886,0.5368593,8
-82.60620893,27.66055979,1.072909047,9.038961038548752,0.65223,0.2978639,-20
-82.60620893,27.72055979,0.82296,9.034632034013605,0.66647,0.07896,-6
-82.60620893,27.78055979,0.82296,8.93939393877551,0.69395,0.3591752,-6
-82.60620893,28.68055979,0.9144,8.74891774829932,0.67,0.1883867,21
-82.60620893,28.74055979,0.9144,8.744588743764172,0.511,0.4802842,18
-82.60620893,28.86055979,0.9144,8.874458875283445,0.634,0.1469066,17
-82.60620893,28.92055979,0.9144,8.874458875283445,0.915,0.1970955,15
-82.605556,28.893333,0.9144,8.874458875283445,0.7139,0.2496921,5
-82.5621,27.6387,1.072909047,9.034632034013605,0.66816,0.4619623,2
-82.55269,27.85778,0.548646672,8.935064934240362,0.75652,0.4509308,0
-82.54620893,27.60055979,1.072909047,9.038961038548752,0.6857,0.2418874,5
-82.54620893,27.66055979,1.072909047,9.034632034013605,0.67729,0.3830806,0
-82.54620893,27.84055979,0.548646672,8.935064934240362,0.73746,0.1858235,-3
-82.54620893,27.90055979,0.548646672,8.909090909297051,0.77979,0.1402255,-4
-82.42620893,27.90055979,1.286271641,8.909090909297051,0.79149,0.9438859,6
-82.42620893,27.96055979,0.799541819,8.904761904761903,0.813,0.3255573,8
-82.425,27.91333,1.286271641,8.909090909297051,0.82084,0.240894,-11
-82.421402,27.9231,0.478536,8.909090909297051,0.822,0.7308949,-7
-81.88620893,26.64055979,0.512064,8.65800865759637,0.3875,0.2708809,0
-81.8712,26.6477,0.512064,8.65800865759637,0.4011,0.3670989,1
-81.82620893,24.54055979,0.8382,8.65800865759637,0.53512,0.0902942,-9
-81.82620893,26.10055979,0.457,8.640692641723357,0.84993,0.1402255,-6
-81.82620893,26.16055979,0.457,8.640692641723357,0.84889,0.0692525,-2
-81.82620893,26.64055979,0.822970007,8.662337662131518,0.413,0.1276952,8
-81.8079,24.5557,0.8382,8.65800865759637,0.54565,0.8199366,-1
-81.8075,26.1317,0.457,8.640692641723357,0.87375,0.5264869,7
-81.76620893,24.54055979,0.8382,8.65800865759637,0.54529,0.092912,-4
-81.70620893,30.18055979,0.554736,8.935064934240362,1.683,0.2553892,9
-81.69167,30.19167,0.554736,8.935064934240362,0.30926,0.4556912,12
-81.6583,30.32,0.4572,8.904761904761903,0.60254,0.6620483,-11
-81.64620893,30.18055979,0.554742746,8.883116882086167,0.28995,0.1116663,-3
-81.64620893,30.30055979,0.4572,8.891774891156462,1.715,0.1385049,7
-81.64620893,30.36055979,0.4572,8.891774891156462,1.726,0.048969,9
-81.58620893,29.82055979,0.414,8.865800866213151,0.36058,0.0875983,-1
-81.58620893,30.36055979,0.490733967,8.891774891156462,1.585,0.0692525,12
-81.58620893,30.42055979,0.490733967,8.89610389569161,1.585,0.4038017,0
-81.5583,30.3867,0.490733967,8.891774891156462,1.11998,0.0979378,-11
-81.5483,29.8017,0.448056,8.865800866213151,0.38322,0.1313973,-1
-81.52620893,29.82055979,0.448056,8.865800866213151,0.356,0.4114488,10
-81.52620893,30.36055979,0.490733967,8.991341990929705,1.14131,0.613165,-4
-81.52620893,30.42055979,0.490733967,8.99567099546485,1.155,0.3233401,-6
-81.471389,30.764444,0.515112,9.0432900430839,2.067,1.1150192,-1
-81.46620893,30.42055979,0.515112,8.99567099546485,1.475,0.0656987,1
-81.46620893,30.66055979,0.515112,9.051948052154195,2.009,0.3947942,2
-81.46620893,30.72055979,0.515112,9.051948052154195,1.98267,1.2580239,-16
-81.46620893,30.78055979,0.515112,9.0432900430839,2.08358,0.4319192,15
-81.465,30.6717,0.515118264,9.051948052154195,2.00254,0.5527034,-12
-81.43,30.3967,0.54864,9.004329004535146,1.50798,0.396612,-11
-81.40620893,30.36055979,0.54864,9.004329004535146,1.726,0.247764,10
-81.40620893,30.42055979,0.54864,9.008658009070293,1.77845,0.1332098,-2
-81.40620893,31.14055979,0.6096,9.225108224489796,2.20727,1.0214553,9
-81.396667,31.133333,0.6096,9.225108224489796,2.1943,0.7664398,-17
-81.34620893,31.14055979,0.6096,9.138528138321995,2.13704,0.0,-3
-81.28620893,29.64055979,0.18288,8.63203463265306,0.643,0.048969,13
-81.28620893,29.70055979,0.18288,8.874458875283445,1.304,0.0692525,12
-81.259722,29.669167,0.18288,8.874458875283445,1.42,0.2846923,4
-81.22620893,29.64055979,0.18288,8.63203463265306,0.643,0.3564948,8
-81.22620893,29.70055979,0.18288,8.874458875283445,1.24514,0.2846923,4
-81.10620893,24.72055979,0.530358449,8.662337662131518,0.29033,0.0309707,-3
-81.105,24.7117,0.530358449,8.662337662131518,0.29701,0.5583144,-3
-80.9017,32.0333,0.609,9.393939394557822,2.28765,0.852897,-16
-80.86620893,32.04055979,0.609,9.428571428571429,2.21557,0.5693705,-13
-80.62620893,28.44055979,0.629,8.63203463265306,0.0,0.0619414,-1
-80.5931,28.4158,0.629,8.63203463265306,1.19308,0.3824542,-12
-80.56620893,28.38055979,0.629,8.63203463265306,1.20184,0.1179327,-11
-80.56620893,28.44055979,0.629,8.63203463265306,1.195,0.549222,4
-80.20620893,25.74055979,0.6096,9.047619047619047,0.63474,0.4379832,1
-80.1618,25.7314,0.6096,9.047619047619047,0.66695,0.6088486,-4
-80.14620893,25.74055979,0.6096,9.056277056689343,0.77051,0.98368,9
-80.14620893,26.10055979,0.6096,9.051948052154195,0.855,0.0619414,9
-80.11669922,26.08169937,0.6096,9.051948052154195,0.846,0.350389,6
-80.08620893,26.10055979,0.6096,9.051948052154195,0.8504,0.7051855,-19
-80.0333,26.6117,0.38,9.051948052154195,0.917,1.1329311,-8
-80.02620893,26.58055979,0.38,9.051948052154195,0.90755,0.8030981,-13
-80.02620893,26.64055979,0.38,9.051948052154195,0.91155,0.1858235,-11
-79.96620893,32.76055979,0.377,9.33766233786848,1.759,0.2946262,5
