X,Y,SLR,TR,Slope,Elevation
-124.71,48.13,5.180952380952381,2.67666,2.5441475,10
-124.71,48.39,4.719047619047619,2.52541,10.552784,-58
-124.7,48.25,4.676190476190476,2.67726,1.3397528,-11
-124.69,47.93,5.276190476190476,2.6476,0.0619414,-27
-124.69,48.04,5.223809523809524,2.66766,1.3971843,-1
-124.69,48.34,4.69047619047619,2.66722,3.5898306,33
-124.58,47.87,5.309523809523809,2.6448,4.1431251,-9
-124.58,48.37,4.2142857142857135,2.43327,6.7776074,40
-124.57,42.84,7.123809523809523,2.25053,2.1470525,-6
-124.52,42.75,7.133333333333332,2.2215,0.9539901,-1
-124.51,42.9,7.128571428571427,2.2736,0.667099,1
-124.48,47.78,4.661904761904761,2.6485,4.008306,-2
-124.47,42.97,7.128571428571427,2.2842,0.1276952,3
-124.46,48.32,4.195238095238095,2.35556,6.1399837,89
-124.45,42.67,7.152380952380952,2.2104,1.2604978,-32
-124.44,42.44,6.633333333333333,2.17881,0.9909633,-1
-124.44,43.05,6.19047619047619,2.2937,0.989511,7
-124.43,42.32,6.676190476190476,2.12894,4.200882,-13
-124.43,42.33,6.676190476190476,2.13431,8.5722589,45
-124.43,42.34,6.7142857142857135,2.13673,4.0749655,-8
-124.43,42.39,6.633333333333333,2.15615,0.3830806,-7
-124.43,42.42,6.633333333333333,2.1701,0.692492,-5
-124.43,42.42,6.633333333333333,2.1701,0.692492,-5
-124.43,43.12,6.19047619047619,2.31519,1.4030029,14
-124.42,42.32,6.676190476190476,2.12759,3.5175288,19
-124.42,42.43,6.633333333333333,2.17481,6.7062049,61
-124.42,42.46,6.633333333333333,2.1864,4.3829393,56
-124.42,42.5,6.633333333333333,2.1903,2.4947829,21
-124.42,47.71,4.761904761904762,2.64671,2.9371941,10
-124.41,40.44,8.990476190476189,1.90824,5.2098727,28
-124.41,42.25,6.676190476190476,2.10229,2.5379355,24
-124.41,42.28,6.676190476190476,2.1141,1.1117902,0
-124.41,42.3,6.676190476190476,2.12065,4.0498118,34
-124.4,42.24,6.619047619047619,2.09489,4.0763683,1
-124.4,43.19,6.204761904761904,2.31045,1.6466807,3
-124.4,43.31,6.204761904761904,2.31225,3.6757736,3
-124.39,42.23,6.619047619047619,2.09075,4.8720274,19
-124.39,42.57,6.661904761904761,2.1989,3.9825461,35
-124.39,43.27,6.204761904761904,2.31235,2.2633915,-2
-124.39,47.64,4.814285714285714,2.64551,3.2010469,19
-124.38,42.2,6.619047619047619,2.08005,1.9090828,-15
-124.38,42.21,6.619047619047619,2.08355,2.1964245,-2
-124.37,40.35,8.557142857142857,1.90351,1.4130429,-11
-124.37,40.54,8.990476190476189,1.93045,4.5903697,29
-124.37,42.15,6.619047619047619,2.06269,3.3163726,-16
-124.37,42.16,6.619047619047619,2.0663,3.5040724,-14
-124.37,42.17,6.619047619047619,2.06965,3.2639096,-14
-124.37,42.19,6.619047619047619,2.0763,7.1527801,-14
-124.36,40.26,8.528571428571428,1.91272,6.7191119,76
-124.36,42.12,6.571428571428571,2.05205,3.6271784,-13
-124.36,42.12,6.571428571428571,2.05205,3.6271784,-13
-124.36,42.14,6.571428571428571,2.05921,2.569031,-9
-124.36,42.14,6.571428571428571,2.05921,2.569031,-9
-124.36,42.16,6.619047619047619,2.0669,7.3080645,62
-124.36,42.17,6.619047619047619,2.07025,5.5207191,71
-124.36,47.55,4.938095238095238,2.64205,1.3141097,6
-124.35,42.1,6.571428571428571,2.04334,3.8247335,23
-124.35,42.11,6.571428571428571,2.0476,5.5292497,19
-124.35,42.13,6.571428571428571,2.0557,7.6295981,45
-124.35,47.48,4.947619047619048,2.63975,1.0684772,-2
-124.33,43.36,6.209523809523809,2.32717,0.5301178,-7
-124.33,47.39,5.0476190476190474,2.6361,1.8994006,-1
-124.33,48.28,4.623809523809523,2.29196,3.355444,-11
-124.32,40.63,9.095238095238095,1.92275,0.2358644,0
-124.32,42.08,6.461904761904762,2.03205,2.7054,46
-124.32,43.35,6.209523809523809,2.32698,1.1638188,-8
-124.29,40.2,7.538095238095238,1.86819,8.71136,42
-124.29,42.04,6.504761904761904,2.01515,1.3097259,-7
-124.29,43.43,6.209523809523809,2.26455,0.5107682,0
-124.29,47.33,5.080952380952381,2.6337,2.5864725,29
-124.28,42.05,6.447619047619047,2.01419,1.7526515,28
-124.28,43.42,6.1952380952380945,2.469,0.3233401,-6
-124.27,40.72,8.999999999999998,1.97676,0.9433778,-12
-124.26,41.77,6.861152882086167,2.05395,0.2627932,-16
-124.26,41.78,6.861152882086167,2.05219,0.8263438,-10
-124.26,43.5,6.2142857142857135,2.23845,0.3531157,-1
-124.25,41.78,6.861152882086167,2.05215,0.9446474,13
-124.24,40.76,9.07142857142857,2.00629,0.2019034,-18
-124.24,42.02,6.471428571428571,2.001,1.6530687,-1
-124.23,40.74,9.07142857142857,2.08066,0.602515,-16
-124.23,40.76,9.07142857142857,2.05009,0.5608852,-14
-124.23,43.45,6.333333333333333,2.5573,1.303858,16
-124.23,43.58,6.395238095238095,2.2094,0.6959455,-2
-124.22,41.75,6.785714285714286,2.07111,0.6858824,-5
-124.22,43.43,6.385714285714285,2.554,2.8135157,-7
-124.22,47.25,5.057142857142856,2.6334,1.6018482,33
-124.21,40.15,7.118594104308389,1.861,5.6184597,10
-124.21,40.77,9.07142857142857,2.09778,0.180588,-10
-124.21,40.77,9.07142857142857,2.09778,0.180588,-10
-124.21,40.8,9.07142857142857,2.0136,1.1736618,-11
-124.21,41.86,6.604761904761905,2.016,0.0619414,3
-124.21,41.92,6.623809523809523,1.98635,0.3073724,-1
-124.21,41.99,6.519047619047618,1.9885,2.3266783,2
-124.21,43.67,6.376190476190476,2.18461,0.6510935,-7
-124.2,40.76,9.07142857142857,2.08268,0.4727364,-18
-124.2,47.18,5.042857142857143,2.6293,1.1261411,-1
-124.2,48.25,4.623809523809523,2.23378,12.9444571,-26
-124.19,41.75,6.833968253968254,2.09295,0.3729312,3
-124.18,40.81,8.961904761904762,2.18839,0.6660199,-7
-124.18,43.76,6.395873015873016,2.20745,0.9295552,1
-124.18,47.09,5.0666666666666655,2.6214,0.2637041,0
-124.17,40.86,8.961904761904762,2.01575,0.6100288,3
-124.17,46.93,5.247619047619047,2.63586,0.687628,3
-124.17,47.01,5.504761904761905,2.6149,0.2637041,4
-124.16,41.14,8.65949522675737,2.01986,4.3520489,-13
-124.16,41.73,7.166796814058957,2.0894,0.5544359,-6
-124.16,43.85,6.486349206349206,2.23731,0.5977207,7
-124.15,41.05,8.65949522675737,2.02055,2.8896198,-8
-124.15,41.14,8.65949522675737,2.0209,4.3144855,38
-124.15,43.93,6.524444444444444,2.2661,0.4556912,-2
-124.14,40.94,8.537918870748298,2.01895,0.9311012,-3
-124.14,41.67,7.117601410430839,2.08495,9.881114,28
-124.14,41.7,7.117601410430839,2.0871,7.2849422,93
-124.14,44.02,6.811798941043084,2.29968,0.3112485,2
-124.14,46.9,5.271428571428571,2.60468,0.4998547,-1
-124.14,47.03,5.180952380952381,2.20293,0.440712,4
-124.13,44.12,6.8022751315192735,2.35451,2.0282645,-4
-124.13,46.96,5.180952380952381,2.69408,0.4160848,10
-124.12,40.11,7.014392124716552,1.85671,14.0252333,123
-124.12,44.2,6.735608464852608,2.3962,3.9609497,7
-124.11,41.03,8.352380952380951,2.0217,5.004107,44
-124.11,41.22,8.964585537414967,2.0266,5.2565918,51
-124.11,44.29,7.161904761904761,2.4448,7.9988446,94
-124.11,46.83,5.076190476190476,2.56105,0.3917456,-1
-124.1,41.57,7.159823632653061,2.075,7.3635173,7
-124.1,48.22,4.785714285714286,2.19619,7.2668796,-28
-124.09,41.31,7.840776013605441,2.0377,5.3579431,25
-124.09,44.37,7.29047619047619,2.48405,0.5685276,10
-124.09,44.41,7.29047619047619,2.50241,0.9207456,1
-124.08,41.52,7.831252204081632,2.069,8.1630812,54
-124.08,41.54,7.831252204081632,2.07271,1.4656445,19
-124.08,44.51,7.461904761904761,2.492,1.9189655,-2
-124.08,44.68,6.807037036281178,2.4833,0.8461245,-8
-124.08,46.26,5.152380952380952,2.44072,0.5540033,-17
-124.08,46.72,5.085714285714285,2.55843,0.1871095,-8
-124.08,46.86,5.271428571428571,1.975,0.4026124,8
-124.07,40.02,7.038201648526077,1.865,2.0092907,-13
-124.07,41.38,7.847125219954648,2.0485,5.8213315,60
-124.07,41.46,7.831252204081632,2.05935,4.6056228,24
-124.07,44.61,7.219047619047619,2.47602,2.2773044,-16
-124.07,44.63,7.219047619047619,2.47585,1.5484672,-3
-124.07,44.69,6.787989417233559,2.4848,2.3027997,3
-124.07,44.8,6.730846560090703,2.50141,2.7367663,16
-124.07,46.29,5.152380952380952,2.379,1.8254714,14
-124.07,46.64,5.071428571428571,2.51572,0.3462586,-2
-124.06,44.66,6.768941798185941,2.48,1.5018144,4
-124.06,44.75,6.721322750566894,2.50881,5.8736224,49
-124.06,46.28,5.152380952380952,2.39122,1.5390009,6
-124.06,46.34,5.152380952380952,2.392,0.4802842,2
-124.06,46.44,4.909523809523809,2.41755,0.635062,-3
-124.06,46.54,5.080952380952381,2.4442,0.4964855,4
-124.05,44.84,6.721322750566894,2.47324,2.4789126,6
-124.05,46.3,5.152380952380952,2.39553,2.6660514,53
-124.05,46.86,5.271428571428571,1.93422,0.9170935,12
-124.05,47.03,5.1047619047619035,2.14219,0.7010939,-3
-124.04,44.89,6.887989417233559,2.43409,1.4992598,-4
-124.04,46.27,4.976190476190476,2.54712,0.6056901,-10
-124.04,46.9,5.085714285714285,2.86994,0.4604025,0
-124.03,44.89,6.887989417233559,1.91813,0.7341678,21
-124.03,44.9,6.887989417233559,1.88659,0.7132983,6
-124.03,44.92,6.887989417233559,2.40945,0.7252972,-6
-124.03,44.94,6.887989417233559,2.41266,0.5487853,-9
-124.03,46.51,5.0476190476190474,3.17593,0.1116663,14
-124.03,46.59,5.0476190476190474,2.90063,0.4964855,15
-124.03,46.64,5.0285714285714285,2.75291,0.4038017,-2
-124.02,44.92,6.887989417233559,1.81998,0.5223721,12
-124.02,44.93,6.887989417233559,1.86891,1.0684772,12
-124.02,45.05,6.907037036281178,2.48506,4.213614,-15
-124.02,46.23,4.985714285714286,2.58312,0.4572671,3
-124.02,46.31,4.976190476190476,2.41818,0.6820265,7
-124.02,46.44,4.961904761904761,3.31707,0.7173202,4
-124.02,46.99,5.085714285714285,2.33683,0.668535,9
-124.01,44.62,7.128571428571427,2.56721,0.4645502,10
-124.01,44.9,6.887989417233559,1.8129,0.9084268,2
-124.01,45.03,6.87846560770975,2.47612,5.7980437,41
-124.01,45.05,6.907037036281178,2.3665,9.0773106,106
-124.01,45.08,6.907037036281178,2.484,6.5349989,-13
-124.01,45.34,6.845132274376416,2.46665,3.7483625,-25
-124.01,46.71,5.076190476190476,2.60261,0.6660199,6
-123.99,45.1,6.907037036281178,2.4828,1.2250164,-3
-123.99,45.94,6.649894179138321,2.5329,12.2698698,90
-123.99,46.21,4.985714285714286,2.59564,0.3462586,0
-123.99,46.23,4.980952380952381,2.60117,0.9456619,-10
-123.98,39.95,7.047725458049887,1.85846,1.923452,-11
-123.98,45.15,6.868941798185941,2.4791,0.8808277,-8
-123.98,45.22,6.868941798185941,2.47435,1.4419125,-8
-123.98,45.35,6.845132274376416,2.4683,8.1183548,-6
-123.98,45.49,6.778465607709751,2.45845,1.7141016,-12
-123.98,45.76,6.607037036281178,2.52405,4.3229165,-7
-123.98,45.96,6.602275131519273,2.53435,2.7178319,-13
-123.98,46.38,4.980952380952381,3.38867,0.7318783,-6
-123.97,45.16,6.868941798185941,2.30812,4.8505311,32
-123.97,45.22,6.868941798185941,2.474,2.9261904,29
-123.97,45.23,6.868941798185941,2.4739,3.1985843,34
-123.97,45.34,6.845132274376416,2.468,10.7205744,244
-123.97,45.36,6.845132274376416,2.46814,5.4821424,27
-123.97,45.46,6.778465607709751,2.4615,4.4540644,34
-123.97,45.48,6.778465607709751,2.4593,7.8919845,84
-123.97,45.49,6.778465607709751,2.4586,5.1871066,175
-123.97,45.75,6.607037036281178,2.5244,6.6762228,20
-123.97,45.76,6.607037036281178,2.5246,2.3872793,53
-123.97,45.78,6.607037036281178,2.5262,9.8727388,46
-123.97,45.8,6.607037036281178,2.52705,4.0362015,30
-123.97,45.92,6.649894179138321,2.532,6.2415748,111
-123.97,46.3,4.976190476190476,2.3676,0.2855333,4
-123.96,45.27,6.854656083900226,2.4715,1.2948211,8
-123.96,45.28,6.854656083900226,2.47585,7.2695918,4
-123.96,45.28,6.854656083900226,2.47585,7.2695918,4
-123.96,45.38,6.845132274376416,2.1269,2.1536195,2
-123.96,45.41,6.7832275124716555,2.33648,0.2358644,11
-123.96,45.42,6.845132274376416,2.4663,0.3284902,3
-123.96,45.51,6.778465607709751,2.45675,0.7223162,-1
-123.96,45.51,6.778465607709751,2.45675,0.7223162,-1
-123.96,45.57,6.58798941723356,2.44262,1.2574522,-3
-123.96,46.14,6.1,2.53925,0.60132,-3
-123.96,46.64,5.0476190476190474,2.79451,0.5977207,2
-123.95,45.73,6.58798941723356,2.5257,3.7056253,-1
-123.95,45.98,6.602275131519273,2.53805,1.6651957,-7
-123.95,46.38,4.980952380952381,3.40754,3.1558154,31
-123.95,46.6,5.0476190476190474,2.93743,0.7776189,12
-123.95,48.17,4.933333333333334,2.19793,1.9379616,-2
-123.94,45.51,6.7832275124716555,2.24789,1.3088108,11
-123.94,45.65,6.721322750566894,2.52357,0.2946262,4
-123.94,45.66,6.721322750566894,2.53201,0.5107682,12
-123.94,46.97,5.061904761904761,3.04648,0.635062,-1
-123.93,45.41,6.811798941043084,2.1149,2.8413279,12
-123.93,45.67,6.721322750566894,2.57064,10.0254869,-107
-123.93,45.68,6.721322750566894,2.57924,24.8481941,-244
-123.93,45.69,6.721322750566894,2.57894,20.2486591,-165
-123.93,46.0,6.6356084648526075,2.53916,0.4717209,-1
-123.93,46.2,4.919047619047618,2.57985,0.5126425,-10
-123.93,46.44,4.923809523809524,3.13548,5.0898767,14
-123.93,46.49,4.809523809523809,3.09211,2.1052868,29
-123.93,46.72,5.033333333333333,2.5653,1.6726588,22
-123.93,46.93,5.071428571428571,3.04125,2.151062,14
-123.92,39.88,7.014392124716552,1.85364,5.1944175,-9
-123.92,45.55,6.7641798934240365,2.47531,1.785145,-12
-123.92,45.71,6.702275131519274,2.526,4.2446861,16
-123.92,46.01,6.616560845804988,2.54795,0.1469066,4
-123.92,46.25,4.89047619047619,2.56038,7.1901083,35
-123.91,45.55,6.7641798934240365,2.49351,3.8377368,14
-123.9,45.53,6.7641798934240365,2.29141,5.7353592,-30
-123.9,45.56,6.7641798934240365,2.32524,5.8189335,106
-123.89,45.47,6.7641798934240365,2.14805,5.7029219,68
-123.89,45.71,6.702275131519274,2.53793,1.1303896,9
-123.89,46.54,4.828571428571428,3.03145,1.2396017,23
-123.88,45.5,6.7641798934240365,2.19055,15.5034132,5
-123.88,46.16,4.8619047619047615,2.60726,0.0619414,2
-123.87,45.49,6.7641798934240365,2.201,13.9351778,0
-123.87,45.5,6.7641798934240365,2.175,10.4892397,-65
-123.87,46.19,4.8619047619047615,2.60983,0.6660199,-14
-123.87,46.24,4.87142857142857,2.61525,3.6650527,-4
-123.87,46.73,5.014285714285713,2.57684,2.0283825,42
-123.86,46.7,5.014285714285713,2.87097,0.8019032,-33
-123.85,39.81,6.882592591836734,1.8532,3.4741871,-13
-123.85,46.16,4.8619047619047615,2.6554,0.407349,-3
-123.83,39.72,7.014285714285714,1.85274,3.9619122,-7
-123.83,46.17,4.852380952380952,2.67967,0.762677,3
-123.83,48.16,4.9523809523809526,2.17959,2.4653664,7
-123.82,39.36,6.749894179138321,1.8482,1.2564991,11
-123.82,46.97,5.038095238095238,3.10995,0.2743989,3
-123.81,39.46,6.745132274376417,1.857,0.941852,4
-123.8,46.28,4.8619047619047615,2.54226,4.0385618,13
-123.79,39.27,6.68798941723356,1.8363,2.5776739,3
-123.79,39.63,6.895238095238095,1.85426,2.7375524,9
-123.77,39.54,6.863544972789114,1.8565,0.3188595,6
-123.77,46.2,4.852380952380952,2.62618,2.0230646,-2
-123.76,39.19,6.697513226757369,1.8279,4.4426742,-10
-123.76,46.21,4.852380952380952,2.62844,3.0177619,-16
-123.76,46.28,4.8619047619047615,2.6606,3.7831211,37
-123.75,46.29,4.8619047619047615,2.6602,2.8106256,27
-123.74,38.96,6.844497353741496,1.80293,1.4152455,-14
-123.73,46.18,4.89047619047619,2.65033,0.6274659,3
-123.73,46.29,4.852380952380952,2.66043,4.3812017,30
-123.72,46.31,4.852380952380952,2.651,1.245003,6
-123.71,39.11,6.6927513219954635,1.8201,4.8960962,57
-123.7,48.17,4.942857142857143,2.13565,5.5480628,-19
-123.69,38.89,6.87235449659864,1.76635,2.2890425,22
-123.69,39.02,6.844497353741496,1.8133,3.828222,42
-123.69,46.31,4.852380952380952,2.651,1.0485507,13
-123.67,46.27,4.852380952380952,2.50629,6.4383359,64
-123.65,46.18,4.89047619047619,2.61322,0.3073724,7
-123.61,38.82,6.884999999999999,1.70735,3.2265327,0
-123.6,46.26,5.319047619047619,2.45973,6.8675504,-9
-123.59,46.19,5.628571428571428,2.55373,0.407349,5
-123.56,48.15,4.933333333333334,2.11508,1.2025075,-9
-123.55,46.23,5.319047619047619,2.46587,0.3158371,-5
-123.54,38.77,6.884999999999999,1.66505,3.0824559,11
-123.51,46.24,5.614285714285715,2.30448,2.5880439,-1
-123.5,46.27,5.633333333333333,2.37393,2.4469595,-17
-123.45,38.71,6.889761904761904,1.61225,3.608917,20
-123.45,48.14,4.933333333333334,2.14203,0.9792839,-30
-123.44,46.2,5.704761904761905,2.16901,1.9800045,-3
-123.43,46.24,5.723809523809523,2.26423,0.7129621,-14
-123.39,38.63,6.894523809523808,1.6128,4.9165206,-9
-123.35,48.12,4.942857142857143,2.19232,2.1581714,-7
-123.31,38.56,6.889761904761904,1.61436,7.4005933,93
-123.23,38.51,6.889761904761904,1.615,6.4160299,56
-123.23,48.12,4.909523809523809,2.25853,2.1644833,36
-123.15,38.46,6.889761904761904,1.61584,4.8023491,-8
-123.11,47.38,5.904761904761904,3.60689,4.9799986,-36
-123.09,48.13,4.919047619047618,2.33281,1.9900151,0
-123.08,38.38,6.903121693877551,1.6152,2.1558411,16
-123.07,47.45,5.690476190476191,3.58402,10.523798,-134
-123.06,47.45,5.690476190476191,3.0468,1.4831939,38
-123.04,38.31,6.91264550340136,1.61254,0.407349,6
-123.02,47.52,5.795238095238095,3.55943,5.9864345,-36
-123.0,38.24,7.619047619047619,1.61304,0.6395763,-18
-122.99,37.99,7.614285714285713,1.72935,3.7056253,-7
-122.98,38.08,7.619047619047619,1.6838,1.4684209,-21
-122.98,47.56,5.604761904761904,3.54615,13.3982592,-160
-122.97,47.59,5.604761904761904,3.53795,4.9589791,-174
-122.96,47.13,5.995238095238095,4.38413,2.8453627,30
-122.95,38.16,7.619047619047619,1.64966,4.8137126,-3
-122.95,48.12,4.928571428571429,2.3414,2.1367719,-10
-122.9,47.65,5.557142857142857,3.51687,6.5881467,-50
-122.87,47.63,5.766666666666666,3.51672,8.444746,-33
-122.85,38.01,7.619047619047619,1.71794,2.2848573,-2
-122.85,47.14,6.004761904761904,4.2706,1.2534437,29
-122.85,47.23,5.971428571428571,4.25489,4.0838404,-18
-122.83,48.14,5.223809523809524,2.44074,4.3129406,-11
-122.81,48.93,5.199999999999999,2.83195,1.2534437,-9
-122.79,47.69,5.58095238095238,3.47599,10.4944839,-36
-122.78,47.71,5.58095238095238,3.43025,7.3486896,-44
-122.77,48.06,5.204761904761904,2.60843,2.4536955,-15
-122.76,37.94,7.614285714285713,1.68441,8.0432262,98
-122.75,47.77,5.133333333333333,3.35385,7.7007341,48
-122.74,47.16,6.361904761904762,4.17287,5.1911292,-48
-122.74,48.83,4.938095238095238,2.76227,0.220087,-23
-122.72,47.25,6.671428571428571,4.10727,1.7780206,-10
-122.71,47.77,5.295238095238094,3.34498,4.2068286,8
-122.71,47.99,5.428571428571429,2.99981,2.0352163,-21
-122.69,47.84,5.376190476190476,3.201,5.6448994,68
-122.68,48.73,5.114285714285713,2.6704,0.8916473,-11
-122.65,47.92,5.109523809523808,3.07222,6.3451691,45
-122.64,37.89,7.614285714285713,1.6702,3.3774242,-10
-122.63,47.17,6.352380952380952,3.8481,9.1493454,-106
-122.63,48.64,5.166666666666667,2.5855,4.9445477,-72
-122.62,47.84,5.78095238095238,3.20075,1.5372876,-25
-122.6,47.28,6.609523809523809,3.9626,2.644439,17
-122.6,47.56,6.766666666666667,3.57903,2.1714385,-11
-122.59,48.55,5.166666666666667,2.55552,11.3701191,118
-122.58,47.63,6.609523809523809,3.58367,5.5000873,-35
-122.57,47.82,6.395238095238095,3.1593,2.6792026,37
-122.56,47.72,5.966666666666666,3.41162,0.5731479,-1
-122.55,47.25,6.7523809523809515,3.88939,3.491384,-28
-122.55,48.45,5.3238095238095235,3.1346,1.9424043,35
-122.54,37.83,7.614285714285713,1.69913,3.3205452,3
-122.54,47.37,6.028571428571428,3.57686,6.3315473,-94
-122.54,47.91,6.409523809523809,3.17484,3.0567751,-12
-122.54,48.22,5.638095238095238,3.56514,5.0916014,-52
-122.52,37.56,7.609523809523808,1.71026,3.6207941,-2
-122.51,37.77,7.614285714285713,1.77158,0.7344942,1
-122.51,47.46,6.457142857142856,3.54549,9.4851398,-75
-122.5,37.49,7.302403628117913,1.6994,0.9657274,-20
-122.5,37.67,7.609523809523808,1.7298,1.634416,-11
-122.5,38.03,7.294811036281178,1.79927,3.2024641,0
-122.49,37.86,7.294811036281178,1.75991,7.3187799,16
-122.49,37.95,7.614285714285713,1.78065,1.094846,3
-122.46,48.16,5.338095238095238,3.43829,1.4967009,-6
-122.45,38.12,7.03540142403628,1.7848,0.7106043,0
-122.43,37.96,7.3090967505668925,1.84382,1.7499163,-17
-122.43,47.32,6.09047619047619,3.57482,12.5852394,-59
-122.42,37.23,7.042861741496599,1.65419,1.542577,-4
-122.42,37.39,7.072623646258503,1.6873,2.6276574,30
-122.42,37.81,7.565026455782313,1.83205,2.3623958,-11
-122.42,47.67,6.476190476190475,3.39824,5.8059936,-8
-122.41,37.31,7.063099836734693,1.6764,2.9397962,-8
-122.41,38.15,7.0413538049886615,1.761,0.1094978,-2
-122.4,47.59,6.466666666666667,3.46741,9.0568771,-105
-122.39,37.71,7.550740741496599,2.14815,0.9454084,13
-122.38,47.76,6.409523809523809,3.36106,2.1069915,-24
-122.37,37.17,7.0476236462585025,1.631,1.9395671,2
-122.37,37.61,6.992544281179137,1.94131,12.32129,-196
-122.36,47.48,6.39047619047619,3.5171,3.0795875,5
-122.35,38.01,7.299572941043083,1.87859,0.2065994,-2
-122.35,48.11,5.357142857142856,3.39535,7.723526,11
-122.34,37.81,7.002068090702948,1.89354,0.3255573,-7
-122.34,47.85,6.185714285714285,3.30254,10.9383059,-76
-122.33,38.12,7.560264551020408,1.77972,0.048969,-1
-122.33,47.39,6.095238095238095,3.54799,9.8203287,-71
-122.32,37.9,7.299572941043083,1.87267,0.1094978,4
-122.31,47.94,5.6190476190476195,3.39272,13.8199539,-37
-122.29,37.1,7.049263857142857,1.61149,6.9506736,-9
-122.26,37.57,6.916419941043084,2.35697,0.4655813,0
-122.26,37.76,6.900943750566893,2.10373,0.1548531,3
-122.26,38.06,7.560264551020408,1.78696,0.1958751,-12
-122.26,48.04,5.357142857142856,3.34849,2.7068136,38
-122.23,37.04,7.599999999999999,1.6079,1.2528701,-5
-122.19,37.7,6.973562798185941,2.26084,0.3112485,2
-122.16,37.5,6.90351571201814,2.54896,0.5264869,-13
-122.15,37.62,6.898753807256235,2.40682,0.0218996,2
-122.14,36.97,7.554973544217686,1.6086,2.0447216,-10
-122.12,37.53,7.101572766439909,2.56865,1.1971145,-16
-122.05,37.46,7.144429909297052,2.74575,0.2496921,-15
-122.02,36.96,7.079832639455781,1.6076,0.8726249,-6
-121.96,36.6,6.81968253968254,1.6192,2.2417195,8
-121.95,36.97,7.079832639455781,1.6067,1.0968145,-8
-121.94,36.64,7.022275721088435,1.62051,2.2722552,-38
-121.93,36.53,6.9190476190476184,1.6168,4.5127902,-84
-121.92,36.43,6.9221693129251705,1.6214,6.0396032,26
-121.87,36.94,7.554973544217686,1.6052,2.4075365,19
-121.85,36.28,6.775899471655329,1.6068,2.7883401,21
-121.84,36.64,7.021387390022675,1.62019,2.5282104,-7
-121.84,36.89,7.125004598639455,1.60369,2.4514523,-1
-121.81,36.75,7.11429031292517,1.6078,0.547473,-8
-121.75,36.21,6.990185185941042,1.59769,6.0193834,45
-121.68,36.17,6.429206349206349,1.5963,18.8538361,119
-121.64,36.12,6.48095238095238,1.5955,6.6696939,-8
-121.54,36.01,7.089550265306121,1.59629,4.2063761,-11
-121.49,35.98,7.089550265306121,1.5955,9.9337578,70
-121.46,35.9,7.113359789115647,1.5979,13.3868647,142
-121.36,35.81,7.108597884353742,1.6005,9.2182913,109
-121.32,35.75,7.108597884353742,1.6009,2.3690705,8
-121.23,35.65,7.108597884353742,1.59941,1.5673807,8
-121.16,35.62,6.871428571428571,1.5993,1.3144743,-17
-121.1,35.55,6.903121693877551,1.60083,2.8924305,18
-121.04,35.49,6.847619047619047,1.60321,4.8562565,23
-121.0,35.46,6.847619047619047,1.6053,6.9312963,19
-120.9,35.27,6.848333333333334,1.61171,0.9564995,-9
-120.89,35.24,6.891190476190476,1.612,5.8719316,24
-120.87,35.4,6.843571428571429,1.6091,2.0587227,12
-120.84,35.2,6.843571428571429,1.61421,13.5854349,56
-120.77,35.16,6.843571428571429,1.62031,5.3222561,-18
-120.72,35.18,6.889550265306123,1.6229,5.0842795,135
-120.67,34.9,6.919010024943311,1.6274,5.6455703,32
-120.67,34.93,6.919010024943311,1.62643,2.5681,22
-120.64,34.57,7.484788360544217,1.6108,4.6534786,31
-120.64,35.01,6.867380952380952,1.62641,1.3708693,8
-120.63,34.63,7.484788360544217,1.6187,3.8746991,-4
