0,1,2,6,7,8,11,14,15,17,18,20,22,23,25,26,29,30,32,34,35,36,37,41,42,43,44,47,48,51,52,55,58,59,63,67,68,69,70,73,76,80,82,85,89,90,92,93,95,96,98,99,100,102,109,111,115,118,119,120,124,126,131,133,137,138,139,140,143,144,145,148,152,153,155,156,160,161,163,165,167,168,169,173,175,177,180,182,184,187,192,193,195,196,197,198,199,200,204,205,211,212,215,220,225,228,230,232,235,237,238,239,244,247,249,250,253,262,266,267,269,271,272,273,275,277,280,286,288,290,291,294,299,300,301,302,303,315,316,319,321,322,328,331,332,333,335,338,343,353,355,356,357,359,362,363,364,365,366,369,371,373,386,387,389,393,396,405,406,408,411,414,415,420,424,426,427,430,432,436,439,450,459,461,462,465,469,471,473,475,477,480,484,486,487,489,492,496,498
0.19,0.28,0.19,0.19,0.16,0.24,0.16,0.32,0.22,0.18,0.19,0.19,0.13,0.24,0.43,0.2,0.52,0.42,0.14,0.16,0.13,0.19,0.18,0.22,0.21,0.22,0.18,0.14,0.18,0.24,0.17,0.29,0.2,0.17,0.12,0.11,0.0,0.15,0.19,0.37,0.19,0.2,0.34,0.14,0.21,0.2,0.16,0.21,0.29,0.21,0.17,0.15,0.19,0.2,0.22,0.16,0.2,0.22,0.18,0.19,0.2,0.18,0.18,0.22,0.19,0.16,0.19,0.26,0.2,0.18,0.45,0.31,0.19,0.14,0.22,0.14,0.14,0.11,0.2,0.15,0.15,0.16,0.24,0.14,0.21,0.17,0.12,0.21,0.19,0.31,0.14,0.18,0.17,0.21,0.35,0.2,0.33,0.23,0.4,0.16,0.38,0.18,0.17,0.16,0.16,0.16,0.24,0.16,0.18,0.14,0.16,0.18,0.22,0.18,0.18,0.25,0.2,0.15,0.22,0.35,0.21,0.14,0.13,0.29,0.17,0.32,0.16,0.2,0.19,0.3,0.18,0.42,0.2,0.23,0.12,0.14,0.15,0.14,0.21,0.36,0.19,0.25,0.01,0.2,0.19,0.15,0.19,0.17,0.01,0.16,0.33,0.15,0.25,0.29,0.19,0.21,0.36,0.22,0.16,0.32,0.16,0.21,0.2,0.19,0.19,0.21,0.17,0.19,0.21,0.15,0.17,0.13,0.16,0.15,0.15,0.17,0.19,0.14,0.17,0.2,0.18,0.14,0.22,0.24,0.2,0.18,0.11,0.16,0.2,0.23,0.17,0.17,0.19,0.41,0.37,0.13,0.19,0.21,0.21
0.39,0.41,0.31,0.34,0.3,0.32,0.29,0.26,0.45,0.33,0.33,0.32,0.34,0.28,0.43,0.35,0.47,0.34,0.45,0.44,0.62,0.48,0.29,0.35,0.26,0.29,0.32,0.38,0.31,0.43,0.36,0.27,0.35,0.35,0.65,0.54,0.76,0.35,0.65,0.24,0.25,0.39,0.22,0.29,0.34,0.27,0.31,0.3,0.41,0.26,0.3,0.54,0.3,0.3,0.4,0.28,0.21,0.49,0.46,0.31,0.34,0.33,0.25,0.39,0.32,0.28,0.28,0.26,0.43,0.39,0.19,0.38,0.24,0.23,0.38,0.36,0.34,0.55,0.33,0.26,0.38,0.81,0.3,0.19,0.29,0.19,0.46,0.25,0.32,0.31,0.26,0.33,0.28,0.36,0.3,0.32,0.65,0.33,0.28,0.3,0.26,0.29,0.2,0.4,0.4,0.24,0.45,0.31,0.36,0.26,0.29,0.35,0.42,0.3,0.29,0.51,0.31,0.59,0.26,0.29,0.4,0.62,0.25,0.3,0.41,0.36,0.55,0.33,0.33,0.38,0.31,0.37,0.48,0.42,0.65,0.57,0.32,0.46,0.6,0.63,0.32,0.38,0.74,0.4,0.44,0.29,0.32,0.36,0.73,0.24,0.31,0.3,0.44,0.29,0.35,0.27,0.24,0.34,0.45,0.38,0.34,0.28,0.39,0.35,0.34,0.34,0.26,0.33,0.29,0.38,0.24,0.75,0.33,0.22,0.34,0.25,0.32,0.27,0.33,0.29,0.22,0.32,0.36,0.31,0.31,0.33,0.53,0.24,0.35,0.38,0.4,0.49,0.26,0.29,0.2,0.4,0.28,0.27,0.32
0.08,0.16,0.17,0.15,0.17,0.14,0.14,0.32,0.18,0.14,0.14,0.18,0.16,0.12,0.0,0.14,0.0,0.11,0.24,0.23,0.21,0.15,0.19,0.16,0.14,0.14,0.16,0.14,0.14,0.3,0.17,0.23,0.12,0.13,0.15,0.17,0.2,0.2,0.01,0.25,0.13,0.24,0.25,0.18,0.17,0.09,0.13,0.1,0.29,0.14,0.11,0.31,0.19,0.2,0.11,0.12,0.14,0.29,0.24,0.17,0.2,0.11,0.14,0.12,0.17,0.17,0.17,0.07,0.16,0.16,0.27,0.29,0.12,0.15,0.15,0.19,0.13,0.21,0.18,0.19,0.18,0.0,0.3,0.15,0.06,0.15,0.23,0.2,0.14,0.38,0.15,0.11,0.14,0.13,0.32,0.19,0.0,0.17,0.22,0.16,0.22,0.14,0.18,0.1,0.25,0.16,0.29,0.17,0.15,0.13,0.28,0.15,0.25,0.17,0.15,0.01,0.08,0.23,0.1,0.21,0.14,0.15,0.18,0.25,0.31,0.14,0.11,0.16,0.11,0.32,0.16,0.2,0.3,0.08,0.19,0.24,0.15,0.37,0.01,0.0,0.14,0.18,0.23,0.1,0.14,0.14,0.1,0.27,0.15,0.2,0.22,0.16,0.12,0.33,0.3,0.09,0.24,0.15,0.25,0.28,0.17,0.14,0.12,0.21,0.3,0.13,0.15,0.15,0.13,0.2,0.18,0.02,0.19,0.04,0.19,0.18,0.13,0.2,0.15,0.19,0.13,0.13,0.1,0.19,0.17,0.1,0.26,0.15,0.16,0.14,0.17,0.18,0.08,0.29,0.24,0.18,0.19,0.13,0.16
0.14,0.15,0.22,0.24,0.15,0.17,0.25,0.1,0.09,0.17,0.21,0.13,0.19,0.22,0.15,0.19,0.02,0.13,0.16,0.1,0.04,0.1,0.24,0.15,0.2,0.14,0.19,0.13,0.15,0.03,0.16,0.2,0.13,0.21,0.09,0.17,0.04,0.22,0.15,0.14,0.3,0.15,0.11,0.18,0.17,0.21,0.14,0.17,0.01,0.16,0.17,0.0,0.15,0.15,0.09,0.21,0.33,0.01,0.05,0.15,0.2,0.24,0.25,0.18,0.21,0.21,0.18,0.3,0.13,0.1,0.1,0.02,0.29,0.35,0.1,0.18,0.14,0.04,0.15,0.21,0.12,0.02,0.12,0.33,0.22,0.28,0.12,0.15,0.11,0.0,0.27,0.29,0.23,0.2,0.03,0.16,0.02,0.16,0.1,0.11,0.13,0.21,0.24,0.22,0.14,0.21,0.01,0.22,0.21,0.22,0.19,0.15,0.11,0.25,0.16,0.12,0.27,0.03,0.27,0.15,0.12,0.02,0.27,0.16,0.1,0.09,0.18,0.15,0.24,0.0,0.15,0.02,0.02,0.07,0.03,0.03,0.18,0.01,0.11,0.0,0.17,0.12,0.02,0.18,0.13,0.23,0.22,0.12,0.03,0.21,0.14,0.19,0.13,0.09,0.17,0.2,0.11,0.21,0.04,0.02,0.17,0.22,0.12,0.15,0.1,0.21,0.25,0.24,0.23,0.18,0.19,0.02,0.15,0.2,0.17,0.22,0.24,0.18,0.2,0.18,0.36,0.24,0.21,0.15,0.11,0.22,0.04,0.3,0.19,0.16,0.13,0.16,0.25,0.01,0.18,0.11,0.23,0.21,0.17
0.04,0.0,0.05,0.03,0.1,0.05,0.11,0.0,0.03,0.07,0.04,0.06,0.11,0.05,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.1,0.06,0.07,0.07,0.12,0.0,0.05,0.0,0.11,0.04,0.0,0.01,0.0,0.06,0.0,0.0,0.03,0.0,0.0,0.14,0.03,0.09,0.1,0.09,0.0,0.15,0.09,0.0,0.1,0.06,0.12,0.12,0.07,0.0,0.0,0.04,0.05,0.03,0.05,0.03,0.04,0.07,0.05,0.07,0.04,0.06,0.0,0.0,0.07,0.08,0.11,0.03,0.16,0.0,0.06,0.11,0.09,0.0,0.0,0.1,0.08,0.09,0.0,0.06,0.12,0.0,0.12,0.04,0.09,0.07,0.0,0.05,0.0,0.06,0.0,0.12,0.0,0.09,0.05,0.04,0.0,0.15,0.0,0.07,0.04,0.18,0.02,0.1,0.0,0.05,0.12,0.03,0.06,0.0,0.05,0.0,0.05,0.0,0.09,0.0,0.0,0.0,0.0,0.08,0.07,0.0,0.12,0.0,0.0,0.09,0.0,0.0,0.06,0.0,0.02,0.0,0.08,0.01,0.0,0.06,0.02,0.1,0.1,0.0,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.18,0.0,0.05,0.04,0.0,0.05,0.08,0.12,0.06,0.0,0.05,0.05,0.03,0.06,0.06,0.09,0.0,0.07,0.11,0.05,0.09,0.08,0.14,0.1,0.08,0.06,0.08,0.05,0.05,0.1,0.05,0.01,0.08,0.04,0.07,0.06,0.0,0.04,0.0,0.0,0.06,0.05,0.07,0.05
0.16,0.0,0.06,0.05,0.13,0.06,0.04,0.0,0.04,0.11,0.09,0.12,0.07,0.08,0.0,0.06,0.0,0.0,0.0,0.06,0.0,0.08,0.07,0.07,0.09,0.14,0.09,0.14,0.09,0.0,0.1,0.0,0.08,0.11,0.0,0.0,0.0,0.02,0.0,0.0,0.1,0.01,0.07,0.06,0.08,0.15,0.16,0.14,0.0,0.07,0.16,0.0,0.07,0.08,0.07,0.12,0.06,0.0,0.07,0.15,0.02,0.11,0.12,0.05,0.07,0.11,0.13,0.05,0.05,0.11,0.0,0.0,0.09,0.06,0.04,0.1,0.09,0.08,0.08,0.08,0.07,0.0,0.04,0.09,0.14,0.12,0.06,0.13,0.12,0.0,0.05,0.05,0.09,0.03,0.0,0.08,0.0,0.06,0.0,0.15,0.01,0.09,0.17,0.07,0.05,0.09,0.0,0.06,0.07,0.07,0.07,0.07,0.01,0.05,0.1,0.09,0.08,0.0,0.09,0.0,0.09,0.07,0.08,0.0,0.0,0.08,0.0,0.07,0.07,0.0,0.09,0.0,0.0,0.11,0.0,0.01,0.13,0.01,0.07,0.0,0.1,0.06,0.0,0.07,0.08,0.09,0.08,0.08,0.08,0.1,0.0,0.11,0.06,0.01,0.0,0.06,0.05,0.04,0.07,0.0,0.11,0.07,0.06,0.03,0.07,0.07,0.13,0.06,0.07,0.03,0.12,0.09,0.09,0.28,0.1,0.09,0.04,0.07,0.05,0.06,0.04,0.09,0.06,0.05,0.11,0.12,0.07,0.06,0.06,0.03,0.07,0.0,0.18,0.0,0.01,0.13,0.07,0.12,0.08
