0,2,3,4,7,8,11,12,15,20,21,22,23,24,27,28,29,30,31,34,35,37,38,40,41,43,44,45,46,49,52,53,54,63,66,68,71,78,79,80,81,85,89,91,94,96,97,99,100,102,103,104,105,113,114,115,116,117,118,119,121,122,133,135,137,139,140,141,143,144,145,146,147,149,153,154,157,160,161,162,164,165,166,169,172,175,176,177,179,180,181,187,192,193,195,196,197,199,200,201,203,205,206,208,209,210,211,214,215,216,217,218,219,220,222,223,224,225,226,228,229,230,231,233,235,236,242,243,244,245,248,249,251,252,256,258,261,262,263,264,265,266,267,268,269,270,272,275,276,278,279,280,281,282,283,284,286,288,289,294,297,301,304,305,309,310,311,312,316,318,319,320,322,324,325,327,329,330,331,332,333,334,335,337,340,341,344,345,347,351,352,353,358,359,361,362,367,368,372,373,377,379,382,383,384,385,387,388,389,390,391,392,395,399,400,401,404,405,406,407,408,410,411,413,416,417,420,421,424,425,426,427,432,433,434,435,436,437,439,441,442,443,444,446,449,450,451,452,454,456,457,458,459,460,463,466,469,473,474,475,476,477,478,480,484,488,491,492,493,495,496,497
0.25,0.29,0.26,0.21,0.28,0.23,0.24,0.25,0.25,0.19,0.21,0.23,0.21,0.23,0.22,0.24,0.24,0.3,0.24,0.22,0.22,0.22,0.26,0.24,0.27,0.24,0.24,0.22,0.25,0.23,0.21,0.24,0.2,0.24,0.26,0.24,0.21,0.25,0.23,0.22,0.23,0.24,0.28,0.24,0.25,0.23,0.27,0.27,0.24,0.21,0.25,0.18,0.24,0.24,0.22,0.19,0.24,0.23,0.21,0.25,0.34,0.22,0.24,0.21,0.27,0.24,0.28,0.21,0.27,0.27,0.24,0.18,0.23,0.23,0.23,0.19,0.24,0.23,0.2,0.22,0.21,0.22,0.29,0.26,0.27,0.29,0.25,0.21,0.22,0.26,0.22,0.19,0.23,0.23,0.25,0.26,0.22,0.2,0.25,0.23,0.2,0.26,0.24,0.2,0.23,0.25,0.24,0.24,0.24,0.2,0.23,0.23,0.26,0.22,0.26,0.24,0.27,0.27,0.3,0.25,0.23,0.25,0.23,0.27,0.24,0.28,0.21,0.21,0.29,0.26,0.23,0.23,0.24,0.21,0.24,0.29,0.2,0.24,0.22,0.26,0.23,0.24,0.27,0.25,0.26,0.27,0.24,0.25,0.21,0.21,0.25,0.22,0.22,0.26,0.26,0.23,0.28,0.26,0.25,0.22,0.18,0.25,0.25,0.27,0.23,0.22,0.26,0.26,0.22,0.22,0.24,0.28,0.19,0.24,0.24,0.25,0.21,0.22,0.25,0.24,0.22,0.31,0.2,0.24,0.26,0.23,0.27,0.21,0.25,0.2,0.22,0.24,0.22,0.2,0.22,0.29,0.22,0.23,0.21,0.26,0.23,0.24,0.24,0.21,0.22,0.25,0.27,0.27,0.27,0.26,0.23,0.27,0.24,0.24,0.25,0.26,0.24,0.29,0.27,0.26,0.21,0.23,0.27,0.21,0.22,0.26,0.22,0.22,0.22,0.24,0.26,0.23,0.27,0.21,0.27,0.26,0.27,0.24,0.3,0.26,0.21,0.23,0.22,0.26,0.3,0.23,0.23,0.27,0.21,0.24,0.25,0.2,0.3,0.24,0.22,0.26,0.24,0.23,0.24,0.2,0.25,0.22,0.21,0.25,0.21,0.2,0.21,0.2,0.26,0.24,0.21,0.23
0.27,0.28,0.27,0.33,0.33,0.34,0.29,0.25,0.3,0.28,0.26,0.29,0.29,0.28,0.27,0.3,0.35,0.38,0.26,0.37,0.37,0.31,0.28,0.25,0.35,0.35,0.3,0.31,0.27,0.35,0.28,0.26,0.35,0.3,0.28,0.3,0.32,0.34,0.25,0.26,0.31,0.34,0.28,0.33,0.28,0.32,0.24,0.31,0.33,0.32,0.39,0.31,0.34,0.31,0.35,0.31,0.32,0.28,0.28,0.32,0.34,0.33,0.31,0.37,0.56,0.28,0.33,0.35,0.28,0.33,0.33,0.36,0.32,0.3,0.34,0.31,0.33,0.34,0.27,0.34,0.29,0.26,0.33,0.3,0.28,0.3,0.31,0.31,0.33,0.34,0.32,0.29,0.34,0.28,0.32,0.26,0.33,0.3,0.28,0.29,0.23,0.26,0.32,0.3,0.36,0.3,0.31,0.3,0.31,0.29,0.34,0.3,0.35,0.29,0.28,0.32,0.29,0.31,0.29,0.34,0.28,0.33,0.31,0.29,0.29,0.27,0.36,0.39,0.29,0.31,0.27,0.27,0.27,0.34,0.33,0.29,0.32,0.34,0.29,0.32,0.3,0.31,0.32,0.32,0.3,0.31,0.31,0.35,0.32,0.3,0.28,0.33,0.31,0.31,0.29,0.28,0.25,0.35,0.32,0.33,0.33,0.3,0.36,0.33,0.25,0.3,0.3,0.3,0.34,0.31,0.29,0.27,0.23,0.29,0.3,0.3,0.33,0.27,0.3,0.33,0.3,0.29,0.25,0.28,0.32,0.33,0.32,0.31,0.28,0.34,0.25,0.3,0.32,0.3,0.29,0.33,0.29,0.33,0.29,0.32,0.35,0.29,0.31,0.35,0.31,0.3,0.31,0.33,0.3,0.25,0.33,0.29,0.35,0.3,0.31,0.27,0.32,0.32,0.28,0.29,0.23,0.26,0.32,0.33,0.28,0.33,0.36,0.32,0.3,0.34,0.36,0.32,0.32,0.26,0.26,0.31,0.27,0.27,0.25,0.34,0.32,0.36,0.3,0.33,0.31,0.32,0.33,0.32,0.28,0.28,0.34,0.31,0.28,0.27,0.26,0.3,0.26,0.34,0.31,0.35,0.28,0.32,0.29,0.3,0.35,0.34,0.29,0.34,0.32,0.3,0.25,0.36
0.14,0.13,0.16,0.11,0.11,0.12,0.13,0.15,0.13,0.12,0.17,0.15,0.15,0.15,0.19,0.14,0.14,0.08,0.13,0.11,0.12,0.15,0.17,0.16,0.09,0.12,0.14,0.13,0.14,0.13,0.13,0.13,0.1,0.12,0.13,0.13,0.13,0.11,0.16,0.16,0.14,0.12,0.13,0.12,0.14,0.11,0.14,0.12,0.14,0.11,0.11,0.13,0.11,0.14,0.13,0.14,0.13,0.19,0.15,0.1,0.11,0.13,0.16,0.1,0.08,0.18,0.11,0.16,0.14,0.12,0.12,0.12,0.15,0.15,0.08,0.16,0.12,0.1,0.19,0.14,0.18,0.18,0.12,0.12,0.13,0.15,0.12,0.14,0.14,0.16,0.12,0.14,0.11,0.14,0.15,0.15,0.12,0.15,0.11,0.14,0.15,0.15,0.12,0.15,0.12,0.16,0.13,0.17,0.11,0.18,0.12,0.12,0.1,0.16,0.12,0.12,0.13,0.16,0.14,0.14,0.11,0.14,0.13,0.13,0.17,0.14,0.13,0.14,0.15,0.11,0.16,0.12,0.16,0.13,0.15,0.12,0.14,0.12,0.12,0.11,0.14,0.12,0.11,0.16,0.13,0.12,0.15,0.12,0.14,0.13,0.12,0.14,0.11,0.11,0.15,0.13,0.1,0.13,0.12,0.14,0.15,0.13,0.09,0.13,0.18,0.18,0.17,0.15,0.12,0.15,0.13,0.15,0.16,0.16,0.14,0.13,0.15,0.19,0.12,0.11,0.12,0.12,0.13,0.12,0.12,0.14,0.12,0.17,0.14,0.14,0.15,0.11,0.13,0.12,0.14,0.12,0.16,0.12,0.14,0.11,0.12,0.19,0.1,0.12,0.12,0.16,0.13,0.12,0.11,0.14,0.15,0.13,0.11,0.14,0.15,0.1,0.13,0.1,0.14,0.15,0.15,0.19,0.13,0.14,0.14,0.11,0.12,0.14,0.14,0.13,0.1,0.08,0.16,0.11,0.13,0.13,0.1,0.15,0.1,0.11,0.14,0.13,0.14,0.11,0.12,0.12,0.13,0.12,0.13,0.14,0.12,0.12,0.14,0.16,0.19,0.15,0.14,0.11,0.14,0.12,0.12,0.13,0.12,0.14,0.13,0.13,0.15,0.15,0.12,0.13,0.16,0.14
0.22,0.23,0.18,0.22,0.17,0.18,0.21,0.19,0.22,0.29,0.21,0.24,0.22,0.22,0.2,0.19,0.16,0.13,0.25,0.19,0.14,0.2,0.18,0.25,0.16,0.16,0.18,0.2,0.21,0.16,0.27,0.23,0.2,0.23,0.19,0.2,0.2,0.15,0.25,0.21,0.19,0.15,0.19,0.18,0.18,0.19,0.26,0.18,0.18,0.26,0.13,0.24,0.19,0.22,0.16,0.22,0.23,0.16,0.22,0.22,0.12,0.19,0.19,0.2,0.08,0.19,0.16,0.18,0.19,0.18,0.18,0.19,0.2,0.18,0.19,0.22,0.16,0.2,0.26,0.18,0.23,0.23,0.16,0.23,0.2,0.18,0.18,0.21,0.18,0.14,0.19,0.21,0.23,0.25,0.18,0.24,0.21,0.26,0.27,0.23,0.33,0.24,0.17,0.21,0.16,0.17,0.19,0.18,0.21,0.2,0.21,0.24,0.18,0.21,0.24,0.17,0.17,0.18,0.17,0.17,0.26,0.14,0.24,0.2,0.2,0.18,0.16,0.14,0.17,0.2,0.24,0.23,0.22,0.21,0.17,0.21,0.2,0.17,0.24,0.19,0.23,0.2,0.18,0.15,0.19,0.18,0.19,0.19,0.22,0.26,0.23,0.18,0.24,0.2,0.18,0.24,0.22,0.16,0.18,0.2,0.19,0.21,0.17,0.17,0.23,0.18,0.15,0.17,0.21,0.19,0.2,0.2,0.33,0.2,0.17,0.18,0.2,0.24,0.24,0.18,0.19,0.18,0.3,0.24,0.18,0.18,0.18,0.21,0.19,0.19,0.28,0.22,0.2,0.27,0.26,0.15,0.19,0.19,0.25,0.22,0.18,0.21,0.21,0.17,0.17,0.2,0.21,0.2,0.2,0.24,0.15,0.18,0.2,0.23,0.17,0.24,0.16,0.15,0.18,0.21,0.31,0.21,0.17,0.18,0.24,0.19,0.16,0.18,0.21,0.18,0.17,0.22,0.14,0.31,0.16,0.2,0.23,0.2,0.21,0.18,0.19,0.17,0.24,0.2,0.18,0.19,0.2,0.18,0.28,0.21,0.2,0.28,0.17,0.2,0.19,0.16,0.23,0.19,0.18,0.18,0.24,0.21,0.26,0.18,0.18,0.21,0.26,0.19,0.16,0.2,0.28,0.19
0.08,0.04,0.09,0.08,0.04,0.06,0.08,0.1,0.05,0.07,0.09,0.04,0.07,0.07,0.06,0.08,0.07,0.06,0.07,0.05,0.07,0.07,0.07,0.06,0.08,0.08,0.07,0.08,0.07,0.06,0.06,0.08,0.07,0.06,0.08,0.08,0.08,0.07,0.07,0.09,0.08,0.07,0.07,0.07,0.07,0.08,0.05,0.08,0.05,0.04,0.09,0.07,0.06,0.04,0.08,0.07,0.04,0.07,0.07,0.06,0.04,0.07,0.06,0.06,0.01,0.07,0.07,0.06,0.05,0.05,0.07,0.08,0.06,0.09,0.09,0.07,0.08,0.08,0.05,0.06,0.04,0.06,0.06,0.05,0.09,0.04,0.06,0.08,0.07,0.06,0.1,0.08,0.06,0.05,0.06,0.05,0.07,0.05,0.04,0.06,0.04,0.05,0.07,0.09,0.08,0.07,0.05,0.06,0.07,0.06,0.06,0.07,0.07,0.05,0.06,0.07,0.06,0.04,0.06,0.06,0.05,0.06,0.05,0.05,0.05,0.08,0.07,0.07,0.06,0.06,0.05,0.08,0.06,0.06,0.07,0.05,0.08,0.06,0.07,0.05,0.05,0.08,0.06,0.08,0.05,0.07,0.06,0.04,0.05,0.05,0.06,0.08,0.06,0.07,0.07,0.05,0.08,0.04,0.07,0.07,0.07,0.05,0.06,0.06,0.07,0.06,0.06,0.06,0.05,0.08,0.1,0.05,0.04,0.06,0.08,0.08,0.07,0.05,0.04,0.07,0.08,0.06,0.06,0.05,0.06,0.05,0.05,0.05,0.07,0.07,0.05,0.07,0.07,0.05,0.04,0.05,0.09,0.07,0.05,0.04,0.06,0.04,0.09,0.05,0.09,0.05,0.05,0.04,0.06,0.06,0.09,0.08,0.04,0.05,0.08,0.06,0.07,0.07,0.08,0.04,0.06,0.06,0.06,0.09,0.06,0.06,0.07,0.07,0.06,0.07,0.05,0.09,0.06,0.06,0.12,0.06,0.07,0.08,0.07,0.06,0.07,0.06,0.04,0.06,0.05,0.08,0.06,0.06,0.06,0.06,0.05,0.05,0.06,0.07,0.07,0.09,0.07,0.08,0.09,0.08,0.06,0.06,0.07,0.09,0.07,0.06,0.05,0.08,0.06,0.05,0.06,0.05
0.04,0.04,0.05,0.06,0.06,0.08,0.05,0.06,0.05,0.05,0.07,0.04,0.05,0.05,0.05,0.06,0.06,0.05,0.05,0.05,0.08,0.05,0.05,0.05,0.05,0.06,0.07,0.06,0.05,0.07,0.04,0.06,0.08,0.05,0.06,0.06,0.07,0.07,0.05,0.06,0.05,0.07,0.05,0.06,0.07,0.06,0.04,0.05,0.06,0.06,0.03,0.07,0.05,0.05,0.06,0.07,0.04,0.06,0.08,0.05,0.05,0.06,0.05,0.06,0.0,0.04,0.04,0.05,0.07,0.05,0.05,0.05,0.05,0.06,0.06,0.05,0.08,0.06,0.04,0.06,0.04,0.05,0.05,0.04,0.04,0.04,0.07,0.05,0.05,0.04,0.05,0.08,0.04,0.05,0.05,0.04,0.05,0.04,0.05,0.05,0.05,0.04,0.08,0.04,0.05,0.05,0.08,0.05,0.06,0.07,0.04,0.05,0.04,0.07,0.04,0.08,0.07,0.04,0.05,0.05,0.06,0.08,0.05,0.05,0.05,0.06,0.07,0.05,0.04,0.06,0.05,0.06,0.05,0.05,0.04,0.05,0.06,0.06,0.05,0.06,0.05,0.06,0.05,0.04,0.07,0.05,0.05,0.05,0.06,0.04,0.06,0.05,0.05,0.06,0.05,0.06,0.05,0.05,0.05,0.05,0.09,0.06,0.07,0.05,0.04,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.04,0.05,0.07,0.05,0.05,0.04,0.05,0.06,0.08,0.04,0.05,0.05,0.05,0.06,0.06,0.05,0.06,0.06,0.05,0.06,0.05,0.06,0.05,0.06,0.05,0.06,0.05,0.05,0.06,0.04,0.05,0.08,0.08,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.08,0.08,0.07,0.05,0.05,0.04,0.05,0.06,0.06,0.06,0.05,0.07,0.07,0.06,0.05,0.06,0.06,0.05,0.05,0.06,0.05,0.06,0.06,0.08,0.05,0.07,0.06,0.06,0.05,0.04,0.06,0.05,0.06,0.04,0.06,0.04,0.05,0.06,0.06,0.05,0.04,0.05,0.06,0.05,0.08,0.06,0.05,0.05,0.06,0.06,0.06,0.05,0.05,0.07,0.08,0.04,0.04
