X,Y,OC_USA_EBK,GH_USA_EBK,SALT_USA_EBK,MSLP_USA_EBK,SP_USA_EBK,SST_USA_EBK,VLM_shcua_EBK,SLR_predicted,mm/year
-124.2462089,40.74055979,0.0373677,4809528832,0.0343033,102082.375,99222.23438,285.8755188,1.8365244,16.59122807017544,7.900584795321637
-124.2462089,40.80055979,0.0374927,4797793792,0.0343033,102082.3828,99194.54688,285.8931274,1.8365244,16.54122807017544,7.8767752715121135
-124.217,40.7667,0.0374927,4797793792,0.0343033,102082.3828,99194.54688,285.8931274,1.8365244,16.54122807017544,7.8767752715121135
-124.1862089,40.74055979,0.0373677,4809528832,0.0343033,102082.375,99222.23438,285.8755188,1.8365244,16.59122807017544,7.900584795321637
-124.1862089,40.80055979,0.0374927,4797793792,0.0343033,102082.3828,99194.54688,285.8931274,1.8365244,16.54122807017544,7.8767752715121135
-124.1862089,41.70055979,0.0345458,4614283264,0.0342133,102079.0313,99636.11719,286.0440063,0.1444888,13.789583333333333,6.566468253968253
-124.1862089,41.76055979,0.0331798,4609986048,0.0342,102081.3828,99824.95313,286.0944824,0.1551739,13.78125,6.5625
-124.183,41.745,0.0345458,4614283264,0.0342,102079.0313,99636.11719,286.0440063,0.1551739,13.78125,6.5625
-124.1262089,46.92055979,0.038688,4018784000,0.034138,101995.0547,101589.4297,287.3608093,-0.9440281,10.15,4.833333333333333
-124.10508,46.90431,0.038688,4018784000,0.0341374,101995.0547,101589.4297,287.3608093,-0.9440281,10.15,4.833333333333333
-124.0662089,44.64055979,0.0256573,3937531648,0.0340324,102065.5547,100837.9219,286.6321716,-0.8759611,13.183333333333334,6.277777777777779
-124.043,44.625,0.0255266,3908680960,0.0340149,102067.7969,100380.7734,286.4957275,-0.9867509,13.175,6.273809523809524
-123.96692,46.70747,0.0365147,3990014464,0.0341225,102000.4375,101369.9609,287.5883179,-0.8651105,9.075,4.321428571428572
-123.9462089,45.54055979,0.0295425,3163099648,0.0340549,102039.0313,99768.03125,287.9824219,-0.4563956,12.141666666666667,5.7817460317460325
-123.9462089,46.68055979,0.0371187,3953660416,0.0341107,102000.1406,101050.3828,287.5539246,-0.8651105,8.975,4.273809523809524
-123.9462089,46.74055979,0.0371187,3953660416,0.0341119,102000.1406,101050.3828,287.5539246,-0.8817416,9.466666666666669,4.507936507936508
-123.91894,45.55453,0.0298345,3217509120,0.0340549,102037.4453,99697.17188,287.9530029,-0.4563956,12.141666666666667,5.7817460317460325
