X,Y,OC_USA_EBK,GH_USA_EBK,SALT_USA_EBK,MSLP_USA_EBK,SP_USA_EBK,SST_USA_EBK,VLM_shcua_EBK,SLR_predicted,mm/year
-79.925,32.7817,0.3794335,593322176.0,0.0364693,102049.4141,101953.8906,300.996521,-0.6883202,20.0,9.523809523809524
-79.90620893,32.76055979,0.3794335,593322176.0,0.0364693,102049.4141,101953.8906,300.996521,-0.6883202,20.0,9.523809523809524
-79.90620893,32.82055979,0.3794335,593322176.0,0.0364694,102049.4141,101953.8906,300.996521,-0.6883202,20.0,9.523809523809524
-78.94620893,33.66055979,0.323601,160974096.0,0.0363701,102079.9609,101970.2422,300.5403137,-0.782922,19.976923076923075,9.512820512820511
-78.9183,33.655,0.323601,160974096.0,0.0363701,102079.9609,101970.2422,300.5403137,-0.782922,19.976923076923075,9.512820512820511
-78.88620893,33.66055979,0.323601,160974096.0,0.0363701,102079.9609,101970.2422,300.5403137,-0.782922,19.976923076923075,9.512820512820511
-77.98620893,34.20055979,0.3544759,978351296.0,0.036323,102090.4063,101962.2188,300.5370178,-0.6640505,19.476923076923075,9.274725274725274
-77.98620893,34.26055979,0.3619195,825132608.0,0.0363204,102094.4922,101959.8281,300.5130005,-0.6736035,19.476923076923075,9.274725274725274
-77.9533,34.2267,0.3544759,978351296.0,0.0363204,102090.4063,101962.2188,300.5370178,-0.6837304,19.476923076923075,9.274725274725274
-77.92620893,34.20055979,0.3560354,1116186368.0,0.0363239,102090.2656,101982.4297,300.52948,-0.6837304,19.476923076923075,9.274725274725274
-77.92620893,34.26055979,0.3625941,958227008.0,0.0363217,102085.375,101979.9453,300.518158,-0.6779913,19.615384615384617,9.340659340659341
-77.80620893,34.20055979,0.3570983,1224206464.0,0.0363252,102060.8047,102004.2734,300.5949097,-0.6829772,19.953846153846158,9.501831501831502
-77.7867,34.2133,0.3570983,1224206464.0,0.0363252,102060.8047,102004.2734,300.5949097,-0.6829772,19.953846153846158,9.501831501831502
-77.74620893,34.20055979,0.35785,1386304896.0,0.0363267,102059.4219,102017.5156,300.5948792,-0.6276818,19.96153846153846,9.505494505494504
-77.08620893,38.34055979,0.1349148,-408613856.0,0.0359054,102033.4844,101713.4141,299.2145081,-0.9365665,21.0,10.0
-77.0634,34.6677,0.3724629,1504028928.0,0.0363236,102068.3047,101976.7031,300.4992676,-0.5405946,19.96153846153846,9.505494505494504
-77.0367,38.32,0.1356618,-311964032.0,0.0359076,102049.2266,101754.6484,299.1903076,-0.9374039,21.015384615384612,10.007326007326007
-77.02620893,38.28055979,0.1356618,-311964032.0,0.035921,102049.2266,101754.6484,299.1903076,-0.9374039,21.015384615384612,10.007326007326007
-77.02620893,38.34055979,0.1356618,-311964032.0,0.0359076,102049.2266,101754.6484,299.1903076,-0.9392236,21.015384615384612,10.007326007326007
-77.02620893,38.88055979,0.0546912,329440928.0,0.0358403,102062.3438,101459.5156,299.0128479,-0.9634759,21.0,10.0
-77.02167,38.87333,0.0546912,329440928.0,0.0358403,102062.3438,101459.5156,299.0128479,-0.9634759,21.0,10.0
-76.96620893,38.88055979,0.0546912,329440928.0,0.0358403,102062.3438,101459.5156,299.0128479,-0.9668477,21.0,10.0
-76.791453,37.220139,0.285016,495444736.0,0.0360279,102096.4375,101852.7813,300.1199341,-1.0711932,20.59230769230769,9.805860805860807
-76.78620893,37.20055979,0.285016,495444736.0,0.0360379,102096.4375,101852.7813,300.1199341,-1.0711932,20.59230769230769,9.805860805860807
-76.78620893,37.26055979,0.272293,424267008.0,0.0360279,102098.6484,101858.3984,299.9638367,-1.0692561,20.523076923076925,9.772893772893775
-76.67,34.72,0.3656863,2236653568.0,0.0363303,102067.5,102045.6094,300.6526184,-0.546649,20.00769230769231,9.527472527472527
-76.66620893,34.68055979,0.3656863,2236653568.0,0.0363401,102067.5,102045.6094,300.6526184,-0.5450987,20.00769230769231,9.527472527472527
-76.66620893,34.74055979,0.3656863,2236653568.0,0.0363303,102067.5,102045.6094,300.6526184,-0.589708,20.00769230769231,9.527472527472527
-76.610556,36.056389,0.4246155,1977984128.0,0.036193,102115.7344,101996.9063,300.913269,-0.9970323,20.584615384615383,9.802197802197803
-76.60620893,36.06055979,0.4246155,1977984128.0,0.036193,102115.7344,101996.9063,300.913269,-0.9970323,20.584615384615383,9.802197802197803
-76.60620893,39.24055979,0.0362112,409483136.0,0.0358199,102076.0625,101389.4766,298.5527954,-0.9703479,21.0,10.0
-76.60620893,39.30055979,0.0289452,-1081870.75,0.0358199,102082.6875,101237.3594,298.4754028,-0.9703479,21.0,10.0
-76.57833,39.26667,0.0289452,-1081870.75,0.0358199,102082.6875,101237.3594,298.4754028,-0.9703479,21.0,10.0
-76.54620893,38.16055979,0.1509997,759080192.0,0.0359601,102095.2344,101890.5938,299.0477905,-1.0630161,21.07692307692308,10.036630036630036
-76.54620893,39.24055979,0.0375181,143465008.0,0.0358252,102072.7109,101540.2109,298.488739,-0.9765671,21.0,10.0
-76.54620893,39.30055979,0.0302276,70296048.0,0.0358252,102076.6016,101435.4609,298.411499,-0.9765671,21.0,10.0
-76.5,38.138333,0.1632405,965073920.0,0.0359601,102087.6953,101896.4219,299.0223083,-1.0630161,21.346153846153847,10.164835164835162
-76.48620893,37.20055979,0.3015505,766475776.0,0.0360569,102106.3672,101950.9531,299.8945618,-1.0925575,22.06923076923077,10.50915750915751
-76.48620893,37.26055979,0.277789,699205824.0,0.036047,102106.8906,101941.8828,299.777771,-1.0925882,22.06153846153846,10.505494505494505
-76.48620893,37.98055979,0.1761067,613883136.0,0.0359808,102091.6797,101897.5078,298.9763184,-1.0239813,22.0,10.476190476190476
-76.48620893,38.10055979,0.1632405,965073920.0,0.0359705,102087.6953,101896.4219,299.0223083,-1.0288366,22.023076923076925,10.487179487179487
-76.48620893,38.16055979,0.1509997,759080192.0,0.0359601,102095.2344,101890.5938,299.0477905,-1.0630161,22.23846153846154,10.58974358974359
-76.48620893,38.34055979,0.1393469,709578944.0,0.0359427,102090.1406,101873.7656,299.0808716,-1.008581,22.20769230769231,10.575091575091575
-76.48620893,38.94055979,0.0618763,645930112.0,0.0358614,102066.2734,101721.3047,298.7307129,-1.0691295,21.984615384615385,10.468864468864469
-76.48620893,39.00055979,0.0533291,576480320.0,0.0358614,102020.3672,101675.0781,298.6509399,-1.0691295,21.985042735042736,10.46906796906797
-76.48156,38.98328,0.0533291,576480320.0,0.0358614,102020.3672,101675.0781,298.6509399,-1.0691295,21.985042735042736,10.46906796906797
-76.47833,37.22667,0.3015505,766475776.0,0.036047,102106.3672,101950.9531,299.8945618,-1.0925575,22.06923076923077,10.50915750915751
-76.46444,37.99611,0.1761067,613883136.0,0.0359808,102091.6797,101897.5078,298.9763184,-1.0257179,22.0,10.476190476190476
-76.45167,38.31667,0.1393469,709578944.0,0.0359427,102090.1406,101873.7656,299.0808716,-0.9803081,22.20769230769231,10.575091575091575
-76.42620893,35.40055979,0.4168265,3286286080.0,0.0363008,102096.9141,102041.5234,300.4486389,-0.656865,21.976923076923075,10.465201465201464
-76.42620893,35.46055979,0.4276889,3296648960.0,0.0362921,102098.7031,102039.4453,300.4552002,-0.7346474,22.084615384615383,10.516483516483516
-76.42620893,37.38055979,0.264485,735541568.0,0.036055,102102.0547,101941.4609,299.4165039,-1.0897553,22.015384615384612,10.483516483516484
-76.42620893,37.98055979,0.1773688,936696640.0,0.035988,102088.5469,101916.5156,298.9372253,-1.0257179,22.023076923076925,10.487179487179487
-76.42620893,38.28055979,0.1402035,797982528.0,0.0359567,102083.6484,101895.1172,299.0613098,-0.9803081,22.07692307692308,10.512820512820513
-76.42620893,38.34055979,0.1402035,797982528.0,0.035949,102083.6484,101895.1172,299.0613098,-1.0102439,22.07692307692308,10.512820512820513
-76.4254,37.3793,0.264485,735541568.0,0.036055,102102.0547,101941.4609,299.4165039,-1.0897553,22.015384615384612,10.483516483516484
-76.3998,35.43518,0.4168265,3286286080.0,0.0362921,102096.9141,102041.5234,300.4486389,-0.7346474,22.084615384615383,10.516483516483516
-76.36620893,35.40055979,0.4168265,3286286080.0,0.0363008,102096.9141,102041.5234,300.4486389,-0.73183,22.084615384615383,10.516483516483516
-76.36620893,35.46055979,0.4276889,3296648960.0,0.0362921,102098.7031,102039.4453,300.4552002,-0.822926,22.130769230769232,10.53846153846154
-76.36620893,36.96055979,0.3436244,1607945344.0,0.0360895,102096.9375,101960.4219,300.2674866,-1.1099647,22.553846153846155,10.73992673992674
-76.33,36.94667,0.3708491,1703661696.0,0.0360969,102074.4688,101953.7578,300.2669983,-1.1099647,22.56153846153846,10.743589743589743
-76.315,37.001944,0.3513349,1653344640.0,0.0360969,102093.0703,101975.2813,300.2130127,-1.1099647,22.53846153846154,10.732600732600732
-76.314444,35.018333,0.3855368,3228331776.0,0.0363385,102062.0938,101992.9063,300.5888367,-0.6748847,21.953846153846158,10.454212454212454
-76.30620893,34.98055979,0.3855368,3228331776.0,0.0363467,102062.0938,101992.9063,300.5888367,-0.6748847,21.953846153846158,10.454212454212454
-76.30620893,35.04055979,0.3855368,3228331776.0,0.0363385,102062.0938,101992.9063,300.5888367,-0.6770525,21.953846153846158,10.454212454212454
-76.30620893,36.78055979,0.3873993,1760944512.0,0.0361221,102053.2422,101934.0859,300.4127808,-1.0990584,22.423452157598497,10.677834360761189
-76.30620893,36.96055979,0.3513349,1653344640.0,0.0360969,102093.0703,101975.2813,300.2130127,-1.1099647,22.553846153846155,10.73992673992674
-76.30620893,37.02055979,0.3513349,1653344640.0,0.0360827,102093.0703,101975.2813,300.2130127,-1.1099647,22.53846153846154,10.732600732600732
-76.30620893,37.62055979,0.22831,964815616.0,0.0360328,102094.4844,101930.3828,299.020874,-1.1927317,22.146153846153847,10.545787545787546
-76.3017,36.7783,0.3873993,1760944512.0,0.0361221,102053.2422,101934.0859,300.4127808,-1.0990584,22.423452157598497,10.677834360761189
-76.29,37.6162,0.22831,964815616.0,0.0360328,102094.4844,101930.3828,299.020874,-1.1927317,22.146153846153847,10.545787545787546
-76.24620893,36.78055979,0.3969271,1810221312.0,0.0361268,102038.3203,101942.2188,300.353241,-1.1033536,22.25422138836773,10.597248280175108
-76.24620893,37.62055979,0.2321327,1057936448.0,0.036033,102084.4219,101941.625,298.9533081,-1.1957632,22.153846153846157,10.54945054945055
-76.24620893,39.18055979,0.0559674,386887168.0,0.0358471,102066.7031,101786.25,298.2417297,-1.0600845,22.0,10.476190476190476
-76.24620893,39.24055979,0.0559674,386887168.0,0.0358326,102066.7031,101786.25,298.2417297,-0.9813871,22.0,10.476190476190476
-76.245,39.21333,0.0559674,386887168.0,0.0358471,102066.7031,101786.25,298.2417297,-1.0600845,22.0,10.476190476190476
-76.12620893,36.90055979,0.3885684,1788319872.0,0.0361209,102043.3828,101958.8594,300.0951538,-1.115352,22.492682926829268,10.710801393728222
-76.12620893,37.02055979,0.3675668,1746201088.0,0.0360989,102053.2344,101970.1016,299.9619446,-1.114444,22.400375234521576,10.666845349772176
-76.095583,36.906611,0.3885684,1788319872.0,0.0361209,102043.3828,101958.8594,300.0951538,-1.115352,22.492682926829268,10.710801393728222
-76.08333,37.03333,0.3675668,1746201088.0,0.0360989,102053.2344,101970.1016,299.9619446,-1.114444,22.400375234521576,10.666845349772176
-76.0683,38.5733,0.1104489,1194133888.0,0.0359381,102053.8438,101886.6641,298.6387634,-1.0580087,22.176336772983117,10.560160368087196
-76.06620893,36.90055979,0.3885684,1788319872.0,0.0361209,102043.3828,101958.8594,300.0951538,-1.1169188,22.808067542213884,10.860984543911371
-76.06620893,37.02055979,0.3675668,1746201088.0,0.0360989,102053.2344,101970.1016,299.9619446,-1.1157364,22.508067542213883,10.71812740105423
-76.06620893,38.22055979,0.1557049,1275059200.0,0.0359794,102065.9531,101909.4688,298.9024963,-1.1131867,22.03076923076923,10.49084249084249
-76.06620893,38.58055979,0.1104489,1194133888.0,0.0359381,102053.8438,101886.6641,298.6387634,-1.036128,22.176336772983117,10.560160368087196
-76.0383,38.22,0.1573938,1383720704.0,0.0359832,102059.3125,101893.2422,298.8143005,-1.1131867,22.653846153846157,10.787545787545787
-76.00620893,35.10055979,0.3971859,3915721728.0,0.0363816,102035.9688,101980.4609,300.4048767,-0.7692747,22.0234521575985,10.487358170284999
-76.00620893,37.14055979,0.3539912,1307796352.0,0.0360974,102041.8047,101971.8203,299.5744019,-1.1138096,22.038836772983117,10.494684177611004
-76.00620893,37.20055979,0.3298086,1246974080.0,0.0360974,102044.0938,101977.2422,299.3779907,-1.1138096,22.000375234521577,10.476369159295988
-76.00620893,38.22055979,0.1573938,1383720704.0,0.0359832,102059.3125,101893.2422,298.8143005,-1.1131867,22.653846153846157,10.787545787545787
-75.98844,37.16519,0.3298086,1246974080.0,0.0360974,102044.0938,101977.2422,299.3779907,-1.1138096,22.000375234521577,10.476369159295988
-75.987222,35.115278,0.3971859,3915721728.0,0.0363816,102035.9688,101980.4609,300.4048767,-0.7692747,22.0234521575985,10.487358170284999
-75.94620893,35.10055979,0.3984813,4062080768.0,0.0363945,102018.8984,101969.9844,300.3533325,-0.7788817,22.015759849906196,10.483695166621994
-75.94620893,37.14055979,0.3606048,1411575296.0,0.0361102,102025.2578,101963.4688,299.3017273,-1.1534685,22.446529080675425,10.688823371750198
-75.94620893,37.26055979,0.3124742,1305275392.0,0.0361007,102034.0078,101975.7109,298.8811951,-1.1508343,22.015759849906196,10.483695166621994
-75.94620893,37.32055979,0.3124742,1305275392.0,0.0360916,102034.0078,101975.7109,298.8811951,-1.1508343,22.015759849906196,10.483695166621994
-75.94620893,37.44055979,0.2879232,1399475456.0,0.0360784,102042.7344,101975.875,298.7839661,-1.2246425,22.369606003752345,10.652193335120163
-75.94620893,37.50055979,0.2656009,1461368832.0,0.0360784,102042.0313,101970.4297,298.5367126,-1.2246425,22.36191369606004,10.64853033145716
-75.935278,37.476389,0.2656009,1461368832.0,0.0360784,102042.0313,101970.4297,298.5367126,-1.2246425,22.36191369606004,10.64853033145716
-75.923546,37.288969,0.3124742,1305275392.0,0.0361007,102034.0078,101975.7109,298.8811951,-1.1508343,22.015759849906196,10.483695166621994
-75.88620893,37.26055979,0.3124742,1305275392.0,0.0361007,102034.0078,101975.7109,298.8811951,-1.1508343,22.015759849906196,10.483695166621994
-75.88620893,37.32055979,0.3124742,1305275392.0,0.0360916,102034.0078,101975.7109,298.8811951,-1.1508343,22.015759849906196,10.483695166621994
-75.88620893,37.98055979,0.1763051,1533476992.0,0.0360244,102054.5156,101928.8281,298.6984253,-1.198673,22.469606003752347,10.699812382739212
-75.8636,37.9783,0.1763051,1533476992.0,0.0360244,102054.5156,101928.8281,298.6984253,-1.1980283,22.469606003752347,10.699812382739212
-75.82620893,37.98055979,0.1801945,1653439104.0,0.0360324,102041.3125,101919.3594,298.5741882,-1.1980283,22.36191369606004,10.64853033145716
-75.82620893,39.54055979,0.029374,102529208.0,0.0358182,102066.9844,101649.5547,297.6321716,-1.0543227,21.984615384615385,10.468864468864469
