X,Y,OC_USA_EBK,GH_USA_EBK,SALT_USA_EBK,MSLP_USA_EBK,SP_USA_EBK,SST_USA_EBK,VLM_shcua_EBK,SLR_predicted,mm/year
-79.925,32.7817,0.3794335,593322176.0,0.0364693,102049.4141,101953.8906,300.996521,-0.6883202,3.0357142857142856,1.445578231292517
-79.90620893,32.76055979,0.3794335,593322176.0,0.0364693,102049.4141,101953.8906,300.996521,-0.6883202,3.0357142857142856,1.445578231292517
-79.90620893,32.82055979,0.3794335,593322176.0,0.0364694,102049.4141,101953.8906,300.996521,-0.6883202,3.0357142857142856,1.445578231292517
-78.94620893,33.66055979,0.323601,160974096.0,0.0363701,102079.9609,101970.2422,300.5403137,-0.782922,2.3142857142857145,1.1020408163265305
-78.9183,33.655,0.323601,160974096.0,0.0363701,102079.9609,101970.2422,300.5403137,-0.782922,2.3142857142857145,1.1020408163265305
-78.88620893,33.66055979,0.323601,160974096.0,0.0363701,102079.9609,101970.2422,300.5403137,-0.782922,2.3142857142857145,1.1020408163265305
-77.98620893,34.20055979,0.3544759,978351296.0,0.036323,102090.4063,101962.2188,300.5370178,-0.6640505,2.0642857142857145,0.9829931972789114
-77.98620893,34.26055979,0.3619195,825132608.0,0.0363204,102094.4922,101959.8281,300.5130005,-0.6736035,2.0642857142857145,0.9829931972789114
-77.9533,34.2267,0.3544759,978351296.0,0.0363204,102090.4063,101962.2188,300.5370178,-0.6837304,2.0642857142857145,0.9829931972789114
-77.92620893,34.20055979,0.3560354,1116186368.0,0.0363239,102090.2656,101982.4297,300.52948,-0.6837304,2.092857142857143,0.9965986394557823
-77.92620893,34.26055979,0.3625941,958227008.0,0.0363217,102085.375,101979.9453,300.518158,-0.6779913,2.0642857142857145,0.9829931972789114
-77.80620893,34.20055979,0.3570983,1224206464.0,0.0363252,102060.8047,102004.2734,300.5949097,-0.6829772,3.107142857142857,1.4795918367346936
-77.7867,34.2133,0.3570983,1224206464.0,0.0363252,102060.8047,102004.2734,300.5949097,-0.6829772,3.107142857142857,1.4795918367346936
-77.74620893,34.20055979,0.35785,1386304896.0,0.0363267,102059.4219,102017.5156,300.5948792,-0.6276818,3.107142857142857,1.4795918367346936
-77.08620893,38.34055979,0.1349148,-408613856.0,0.0359054,102033.4844,101713.4141,299.2145081,-0.9365665,3.7285714285714286,1.7755102040816324
-77.0634,34.6677,0.3724629,1504028928.0,0.0363236,102068.3047,101976.7031,300.4992676,-0.5405946,3.0285714285714285,1.442176870748299
-77.0367,38.32,0.1356618,-311964032.0,0.0359076,102049.2266,101754.6484,299.1903076,-0.9374039,3.7357142857142858,1.7789115646258502
-77.02620893,38.28055979,0.1356618,-311964032.0,0.035921,102049.2266,101754.6484,299.1903076,-0.9374039,3.642857142857143,1.7346938775510203
-77.02620893,38.34055979,0.1356618,-311964032.0,0.0359076,102049.2266,101754.6484,299.1903076,-0.9392236,3.7357142857142858,1.7789115646258502
-77.02620893,38.88055979,0.0546912,329440928.0,0.0358403,102062.3438,101459.5156,299.0128479,-0.9634759,3.907142857142857,1.8605442176870746
-77.02167,38.87333,0.0546912,329440928.0,0.0358403,102062.3438,101459.5156,299.0128479,-0.9634759,3.907142857142857,1.8605442176870746
-76.96620893,38.88055979,0.0546912,329440928.0,0.0358403,102062.3438,101459.5156,299.0128479,-0.9668477,3.907142857142857,1.8605442176870746
