X,Y,OC_USA_EBK,GH_USA_EBK,SALT_USA_EBK,MSLP_USA_EBK,SP_USA_EBK,SST_USA_EBK,VLM_shcua_EBK,SLR_predicted,mm/year
-79.91484429,32.77175324,0.3794335,593322176,0.0364693,102049.4141,101953.8906,300.996521,-0.6883202,2.8857142857142857,1.3741496598639455
-79.908937,32.751634,0.3794335,593322176,0.0364693,102049.4141,101953.8906,300.996521,-0.6883202,2.8857142857142857,1.3741496598639455
-79.85867607,32.74493122,0.3820662,732503296,0.0364693,102029.9063,101963.5938,301.009491,-0.6893832,2.8642857142857143,1.3639455782312924
-79.813984,32.774819,0.3775953,784209088,0.0364605,102047.6563,101973.0,300.9474487,-0.6893832,2.8714285714285714,1.3673469387755102
-79.719879,32.825796,0.375632,991006016,0.0364502,102051.1797,101982.6484,300.8981628,-0.7040582,3.007142857142857,1.431972789115646
-79.657848,32.874845,0.3722142,805200960,0.0364502,102052.7734,101975.7891,300.8734741,-0.7179319,2.9857142857142858,1.4217687074829932
-79.579989,32.933452,0.3700187,997645312,0.0364406,102056.2813,101998.5391,300.82547,-0.7179319,3.007142857142857,1.431972789115646
-79.501976,33.017272,0.363909,958185344,0.0364237,102063.0234,102000.4063,300.7522888,-0.7195377,3.007142857142857,1.431972789115646
-79.404422,33.019617,0.3614099,1153447424,0.036414,102059.5156,102003.5078,300.7105713,-0.7195542,3.1,1.4761904761904763
-79.328159,33.090406,0.3543773,1090837504,0.0364047,102073.4453,102020.3125,300.7068481,-0.7477926,2.55,1.2142857142857142
-79.235881,33.138288,0.3514869,1291433472,0.0363943,102066.8125,102025.9375,300.7017212,-0.7614405,3.0785714285714287,1.465986394557823
-79.17978,33.233612,0.3468026,984333760,0.0363942,102069.1172,102016.1875,300.6699524,-0.7614405,3.0142857142857142,1.4353741496598638
-79.161453,33.310928,0.3432887,685370240,0.0363942,102064.9141,101993.1719,300.5765381,-0.7910466,2.9857142857142858,1.4217687074829932
-79.128167,33.416597,0.3358818,511320992,0.0363839,102058.0,102002.9375,300.5167236,-0.7906196,2.9785714285714286,1.4183673469387754
-79.045657,33.516804,0.3291017,192529792,0.0363758,102063.3594,102002.1875,300.5179138,-0.7879554,2.914285714285714,1.387755102040816
-78.991354,33.583487,0.3279606,133224136,0.0363758,102074.1406,101980.7422,300.4839172,-0.7864158,2.342857142857143,1.1156462585034013
-78.915706,33.659118,0.323601,160974096,0.0363701,102079.9609,101970.2422,300.5403137,-0.782922,2.342857142857143,1.1156462585034013
-78.9125558,33.65217268,0.323601,160974096,0.0363701,102079.9609,101970.2422,300.5403137,-0.782922,2.342857142857143,1.1156462585034013
-78.837493,33.724895,0.3202199,295960800,0.0363651,102093.2734,101981.6563,300.5549622,-0.7815261,2.407142857142857,1.1462585034013604
-78.749437,33.781082,0.324616,269049952,0.0363507,102088.0625,101966.7266,300.5554199,-0.7205322,2.392857142857143,1.139455782312925
-78.662667,33.820516,0.324616,269049952,0.0363483,102088.0625,101966.7266,300.5554199,-0.7197132,2.392857142857143,1.139455782312925
-78.552497,33.848328,0.323244,387994496,0.0363456,102079.8281,101978.9219,300.5741272,-0.7165591,2.4285714285714284,1.1564625850340133
-78.470358,33.877394,0.3285271,520814176,0.0363426,102064.8516,101975.9375,300.5455322,-0.7165591,2.9714285714285715,1.414965986394558
-78.364542,33.902748,0.3295944,638527488,0.0363379,102066.625,101990.1875,300.5756836,-0.657355,3.0142857142857142,1.4353741496598638
-78.256984,33.914,0.3315995,749134976,0.0363333,102071.5703,102001.3672,300.6066284,-0.6590913,2.9214285714285717,1.391156462585034
-78.144859,33.912584,0.3387261,1015578880,0.0363315,102075.3828,101987.5781,300.6483765,-0.6608726,2.1714285714285717,1.0340136054421765
-78.009564,33.865287,0.3418943,1246722688,0.0363307,102070.0703,101984.1641,300.6507874,-0.6625237,3.092857142857143,1.4727891156462587
-77.959065,33.861555,0.3418943,1246722688,0.0363307,102070.0703,101984.1641,300.6507874,-0.6630597,3.092857142857143,1.4727891156462587
-77.924659,33.954881,0.3484994,1344346496,0.0363278,102079.5469,101982.6641,300.594635,-0.6657519,2.1785714285714284,1.0374149659863943
-77.887726,34.043335,0.3484994,1344346496,0.036326,102079.5469,101982.6641,300.594635,-0.6823204,2.2785714285714285,1.085034013605442
-77.839917,34.143997,0.3536335,1390871168,0.0363252,102066.7188,102000.625,300.5825806,-0.6829772,3.092857142857143,1.4727891156462587
