X,Y,OC_USA_EBK,GH_USA_EBK,SALT_USA_EBK,MSLP_USA_EBK,SP_USA_EBK,SST_USA_EBK,VLM_shcua_EBK,SLR_predicted,mm/year
-124.71,48.13,0.0488876,4162060288,0.0342124,101951.7969,101338.1875,286.1887512,-0.9330816,-4.076923076923077,-1.9413919413919412
-124.71,48.39,0.0508278,4137999104,0.0342052,101937.3438,101510.3203,285.4805603,-0.9751773,-5.838461538461538,-2.78021978021978
-124.7,48.25,0.0502366,4144709888,0.0342096,101940.5781,101512.0156,285.6791077,-0.9612882,-4.307692307692308,-2.0512820512820507
-124.69,47.93,0.0475165,4182637312,0.0342161,101959.4688,101428.5703,286.6894531,-0.874702,-4.130769230769231,-1.9670329670329672
-124.69,48.04,0.0482028,4171904768,0.0342136,101956.5313,101359.5781,286.4917603,-0.9330816,-4.123076923076923,-1.963369963369963
-124.69,48.34,0.0502366,4144709888,0.0342052,101940.5781,101512.0156,285.6791077,-0.9751773,-4.630769230769231,-2.2051282051282053
-124.58,47.87,0.0482714,4180031488,0.0342065,101960.8828,101052.2188,286.4910889,-0.8716308,-3.5307692307692307,-1.6813186813186813
-124.58,48.37,0.0512381,4136062208,0.0341977,101939.0313,101118.6797,285.1407471,-0.9626818,-5.553846153846154,-2.644688644688645
-124.57,42.84,0.0207212,4607746560,0.0342206,102116.0938,101937.2031,287.9779053,-0.5912803,-1.0307692307692309,-0.49084249084249065
-124.52,42.75,0.0206835,4594755584,0.034202,102113.7266,101681.4219,287.7477112,-0.4551352,-1.0307692307692309,-0.49084249084249065
-124.51,42.9,0.0201458,4594281984,0.0342016,102114.3594,101626.4375,287.9841614,-0.5817933,-1.0307692307692309,-0.49084249084249065
-124.48,47.78,0.0483561,4186862080,0.0341921,101965.4063,100822.3359,286.5350952,-0.8561947,-3.930769230769231,-1.8717948717948716
-124.47,42.97,0.0196214,4590518272,0.0342006,102110.6406,101881.2656,288.0653687,-0.5809764,-1.0307692307692309,-0.49084249084249065
-124.46,48.32,0.0510835,4146922752,0.0341902,101948.5625,100815.8438,285.0665283,-0.9535041,-6.007692307692308,-2.8608058608058604
-124.45,42.67,0.0212799,4598471168,0.0342026,102111.3906,101392.3438,287.6055603,-0.3475205,-1.0384615384615383,-0.4945054945054945
-124.44,42.44,0.0241564,4593044992,0.0341869,102097.8516,99705.44531,287.1761475,-0.2906856,-1.7307692307692308,-0.8241758241758239
-124.44,43.05,0.019121,4320768512,0.0341793,102117.6172,101217.4766,288.1020508,-0.5700284,-2.007692307692308,-0.956043956043956
-124.43,42.32,0.0256282,4597003776,0.034188,102089.6875,100152.3516,286.7753906,-0.1950585,-1.5384615384615383,-0.7326007326007324
-124.43,42.33,0.0256282,4597003776,0.034188,102089.6875,100152.3516,286.7753906,-0.1950585,-1.5384615384615383,-0.7326007326007324
