X,Y,OC_USA_EBK,GH_USA_EBK,SALT_USA_EBK,MSLP_USA_EBK,SP_USA_EBK,SST_USA_EBK,VLM_shcua_EBK,SLR_predicted,mm/year
-124.71,48.13,0.0488876,4162060288,0.0342124,101951.7969,101338.1875,286.1887512,-0.9330816,0.1714285714285714,0.08163265306122447
-124.71,48.39,0.0508278,4137999104,0.0342052,101937.3438,101510.3203,285.4805603,-0.9751773,-1.2714285714285714,-0.6054421768707483
-124.7,48.25,0.0502366,4144709888,0.0342096,101940.5781,101512.0156,285.6791077,-0.9612882,-0.7928571428571428,-0.377551020408163
-124.69,47.93,0.0475165,4182637312,0.0342161,101959.4688,101428.5703,286.6894531,-0.874702,0.2571428571428571,0.12244897959183651
-124.69,48.04,0.0482028,4171904768,0.0342136,101956.5313,101359.5781,286.4917603,-0.9330816,0.25,0.11904761904761904
-124.69,48.34,0.0502366,4144709888,0.0342052,101940.5781,101512.0156,285.6791077,-0.9751773,-0.8285714285714286,-0.39455782312925164
-124.58,47.87,0.0482714,4180031488,0.0342065,101960.8828,101052.2188,286.4910889,-0.8716308,1.7571428571428571,0.836734693877551
-124.58,48.37,0.0512381,4136062208,0.0341977,101939.0313,101118.6797,285.1407471,-0.9626818,-1.0642857142857145,-0.5068027210884354
-124.57,42.84,0.0207212,4607746560,0.0342206,102116.0938,101937.2031,287.9779053,-0.5912803,5.0,2.380952380952381
-124.52,42.75,0.0206835,4594755584,0.034202,102113.7266,101681.4219,287.7477112,-0.4551352,5.007142857142857,2.3843537414965987
-124.51,42.9,0.0201458,4594281984,0.0342016,102114.3594,101626.4375,287.9841614,-0.5817933,5.0,2.380952380952381
-124.48,47.78,0.0483561,4186862080,0.0341921,101965.4063,100822.3359,286.5350952,-0.8561947,-0.0428571428571428,-0.020408163265306117
-124.47,42.97,0.0196214,4590518272,0.0342006,102110.6406,101881.2656,288.0653687,-0.5809764,4.978571428571429,2.370748299319728
-124.46,48.32,0.0510835,4146922752,0.0341902,101948.5625,100815.8438,285.0665283,-0.9535041,-1.6,-0.7619047619047619
-124.45,42.67,0.0212799,4598471168,0.0342026,102111.3906,101392.3438,287.6055603,-0.3475205,5.178571428571429,2.465986394557823
-124.44,42.44,0.0241564,4593044992,0.0341869,102097.8516,99705.44531,287.1761475,-0.2906856,4.008253968253968,1.9086923658352228
-124.44,43.05,0.019121,4320768512,0.0341793,102117.6172,101217.4766,288.1020508,-0.5700284,3.0,1.4285714285714284
-124.43,42.32,0.0256282,4597003776,0.034188,102089.6875,100152.3516,286.7753906,-0.1950585,4.193968253968254,1.997127739984883
-124.43,42.33,0.0256282,4597003776,0.034188,102089.6875,100152.3516,286.7753906,-0.1950585,4.193968253968254,1.997127739984883
-124.43,42.34,0.0256282,4597003776,0.034188,102089.6875,100152.3516,286.7753906,-0.2653466,4.27968253968254,2.037944066515495
-124.43,42.39,0.0241564,4593044992,0.034188,102097.8516,99705.44531,287.1761475,-0.2653466,4.008253968253968,1.9086923658352228
-124.43,42.42,0.0241564,4593044992,0.0341869,102097.8516,99705.44531,287.1761475,-0.2653466,4.008253968253968,1.9086923658352228
-124.43,42.42,0.0241564,4593044992,0.0341869,102097.8516,99705.44531,287.1761475,-0.2653466,4.008253968253968,1.9086923658352228
-124.43,43.12,0.019121,4320768512,0.0341768,102117.6172,101217.4766,288.1020508,-0.5700284,3.0,1.4285714285714284
-124.42,42.32,0.0256282,4597003776,0.034188,102089.6875,100152.3516,286.7753906,-0.1950585,4.193968253968254,1.997127739984883
-124.42,42.43,0.0241564,4593044992,0.0341869,102097.8516,99705.44531,287.1761475,-0.2653466,4.008253968253968,1.9086923658352228
-124.42,42.46,0.0228721,4589471232,0.0341869,102096.6563,99582.49219,287.2915649,-0.2906856,4.001111111111111,1.9052910052910053
-124.42,42.5,0.0228721,4589471232,0.0341869,102096.6563,99582.49219,287.2915649,-0.2906856,4.001111111111111,1.9052910052910053
-124.42,47.71,0.0484816,4192419072,0.0341815,101970.1641,100385.0,286.5594177,-0.8938611,0.1571428571428571,0.07482993197278912
-124.41,40.44,0.0371673,4853861888,0.0343703,102084.2734,100527.6094,286.0631409,1.7206208,8.74047619047619,4.162131519274376
-124.41,42.25,0.0256282,4597003776,0.0341899,102089.6875,100152.3516,286.7753906,-0.1950585,4.193968253968254,1.997127739984883
-124.41,42.28,0.0256282,4597003776,0.0341899,102089.6875,100152.3516,286.7753906,-0.1950585,4.193968253968254,1.997127739984883
-124.41,42.3,0.0256282,4597003776,0.0341899,102089.6875,100152.3516,286.7753906,-0.1950585,4.193968253968254,1.997127739984883
-124.4,42.24,0.0271604,4604828672,0.0341899,102087.9844,100531.9219,286.7311707,-0.1950585,4.193968253968254,1.997127739984883
-124.4,43.19,0.0186141,4291039744,0.0341768,102116.25,101397.5156,287.9334106,-0.5691799,3.0,1.4285714285714284
-124.4,43.31,0.0181434,4259884544,0.0341732,102112.9297,101598.1719,288.0559692,-0.5741374,3.0,1.4285714285714284
-124.39,42.23,0.0271604,4604828672,0.0341899,102087.9844,100531.9219,286.7311707,-0.1246428,4.193968253968254,1.997127739984883
-124.39,42.57,0.0220469,4585980928,0.0341859,102101.3047,99910.15625,287.3944092,-0.3124427,3.993968253968254,1.9018896447467875
-124.39,43.27,0.0181434,4259884544,0.0341732,102112.9297,101598.1719,288.0559692,-0.5741374,3.0,1.4285714285714284
-124.39,47.64,0.0479768,4202034432,0.0341815,101970.7031,100844.1484,286.6522217,-0.8938611,0.1,0.047619047619047616
-124.38,42.2,0.0271604,4604828672,0.0341924,102087.9844,100531.9219,286.7311707,-0.1246428,4.193968253968254,1.997127739984883
-124.38,42.21,0.0271604,4604828672,0.0341924,102087.9844,100531.9219,286.7311707,-0.1246428,4.193968253968254,1.997127739984883
-124.37,40.35,0.0371673,4853861888,0.0343786,102084.2734,100527.6094,286.0631409,1.6595136,7.447619047619048,3.546485260770975
-124.37,40.54,0.0380428,4838856192,0.0343575,102084.75,100557.0078,286.0863037,1.7276922,8.754761904761905,4.168934240362812
-124.37,42.15,0.0271604,4604828672,0.0341924,102087.9844,100531.9219,286.7311707,-0.1246428,4.193968253968254,1.997127739984883
-124.37,42.16,0.0271604,4604828672,0.0341924,102087.9844,100531.9219,286.7311707,-0.1246428,4.193968253968254,1.997127739984883
-124.37,42.17,0.0271604,4604828672,0.0341924,102087.9844,100531.9219,286.7311707,-0.1246428,4.193968253968254,1.997127739984883
-124.37,42.19,0.0271604,4604828672,0.0341924,102087.9844,100531.9219,286.7311707,-0.1246428,4.193968253968254,1.997127739984883
-124.36,40.26,0.0360567,4868337152,0.0343864,102083.2969,100792.9063,286.0854797,1.6632152,7.461904761904762,3.55328798185941
-124.36,42.12,0.0287092,4608749568,0.0341924,102084.8906,100796.5234,286.6782227,-0.0492461,4.17968253968254,1.9903250188964476
-124.36,42.12,0.0287092,4608749568,0.0341924,102084.8906,100796.5234,286.6782227,-0.0492461,4.17968253968254,1.9903250188964476
-124.36,42.14,0.0287092,4608749568,0.0341924,102084.8906,100796.5234,286.6782227,-0.1429571,4.17968253968254,1.9903250188964476
-124.36,42.14,0.0287092,4608749568,0.0341924,102084.8906,100796.5234,286.6782227,-0.1429571,4.17968253968254,1.9903250188964476
-124.36,42.16,0.0271604,4604828672,0.0341924,102087.9844,100531.9219,286.7311707,-0.1429571,4.193968253968254,1.997127739984883
-124.36,42.17,0.0271604,4604828672,0.0341924,102087.9844,100531.9219,286.7311707,-0.1429571,4.193968253968254,1.997127739984883
-124.36,47.55,0.0479768,4202034432,0.0341781,101970.7031,100844.1484,286.6522217,-0.9113176,0.2928571428571428,0.13945578231292516
-124.35,42.1,0.0287092,4608749568,0.034196,102084.8906,100796.5234,286.6782227,-0.0492461,4.17968253968254,1.9903250188964476
-124.35,42.11,0.0287092,4608749568,0.034196,102084.8906,100796.5234,286.6782227,-0.0492461,4.17968253968254,1.9903250188964476
-124.35,42.13,0.0287092,4608749568,0.0341924,102084.8906,100796.5234,286.6782227,-0.0492461,4.17968253968254,1.9903250188964476
-124.35,47.48,0.0471838,4134633984,0.0341764,101971.5469,101268.3984,286.7688904,-0.9130999,0.3,0.14285714285714285
-124.33,43.36,0.0180432,4249114624,0.0341467,102107.6094,101257.7422,288.164093,-0.5391987,3.0,1.4285714285714284
-124.33,47.39,0.0460237,4118967296,0.0341632,101975.3203,101190.7813,286.822876,-0.9210767,0.4857142857142857,0.23129251700680267
-124.33,48.28,0.0518411,4148702976,0.0341791,101951.3516,99900.83594,284.442688,-0.9403216,-0.3571428571428571,-0.17006802721088435
-124.32,40.63,0.03777,4823953408,0.0343294,102085.5313,99959.46875,285.960968,1.8032875,8.85261072514112,4.2155289167338665
-124.32,42.08,0.0287377,4595810304,0.0341818,102083.7578,99879.125,286.5699463,-0.0492461,4.1368253968253965,1.969916855631141
-124.32,43.35,0.0180432,4249114624,0.0341467,102107.6094,101257.7422,288.164093,-0.5391987,3.0,1.4285714285714284
-124.29,40.2,0.0342551,4880833024,0.0343811,102083.0703,100366.5156,285.9682922,1.6222299,6.954761904761905,3.311791383219954
-124.29,42.04,0.0302833,4614464512,0.0341818,102082.7344,100290.0391,286.491333,-0.0492461,4.172539682539683,1.9869236583522303
-124.29,43.43,0.0180432,4249114624,0.0341389,102107.6094,101257.7422,288.164093,-0.5391987,3.0,1.4285714285714284
-124.29,47.33,0.0443461,4107276800,0.0341632,101978.4375,101366.0703,287.0037537,-0.9296672,0.4785714285714286,0.22789115646258504
-124.28,42.05,0.0287377,4595810304,0.0341818,102083.7578,99879.125,286.5699463,-0.0492461,4.1368253968253965,1.969916855631141
-124.28,43.42,0.0180432,4249114624,0.0341389,102107.6094,101257.7422,288.164093,-0.5391987,3.0,1.4285714285714284
-124.27,40.72,0.0379845,4812076544,0.0343154,102082.1172,99730.53906,286.0075684,1.81328,8.85261072514112,4.2155289167338665
-124.26,41.77,0.0333472,4621118464,0.0342115,102080.8047,100787.2344,286.2137146,0.1551739,5.5647271825396825,2.6498700869236576
-124.26,41.78,0.0333472,4621118464,0.0342115,102080.8047,100787.2344,286.2137146,0.1551739,5.5647271825396825,2.6498700869236576
-124.26,43.5,0.0180322,4219555328,0.0341389,102104.7344,101332.9063,287.9145813,-0.5404264,3.0,1.4285714285714284
