X,Y,OC_USA_EBK,GH_USA_EBK,SALT_USA_EBK,MSLP_USA_EBK,SP_USA_EBK,SST_USA_EBK,VLM_shcua_EBK,SLR_predicted,mm/year
-124.71,48.13,0.0488876,4162060288,0.0342124,101951.7969,101338.1875,286.1887512,-0.9330816,8.8,4.190476190476191
-124.71,48.39,0.0508278,4137999104,0.0342052,101937.3438,101510.3203,285.4805603,-0.9751773,7.166666666666667,3.412698412698412
-124.7,48.25,0.0502366,4144709888,0.0342096,101940.5781,101512.0156,285.6791077,-0.9612882,7.683333333333334,3.658730158730158
-124.69,47.93,0.0475165,4182637312,0.0342161,101959.4688,101428.5703,286.6894531,-0.874702,8.858333333333333,4.2182539682539675
-124.69,48.04,0.0482028,4171904768,0.0342136,101956.5313,101359.5781,286.4917603,-0.9330816,8.866666666666667,4.222222222222222
-124.69,48.34,0.0502366,4144709888,0.0342052,101940.5781,101512.0156,285.6791077,-0.9751773,7.458333333333333,3.5515873015873014
-124.58,47.87,0.0482714,4180031488,0.0342065,101960.8828,101052.2188,286.4910889,-0.8716308,9.491666666666667,4.51984126984127
-124.58,48.37,0.0512381,4136062208,0.0341977,101939.0313,101118.6797,285.1407471,-0.9626818,7.125,3.392857142857143
-124.57,42.84,0.0207212,4607746560,0.0342206,102116.0938,101937.2031,287.9779053,-0.5912803,13.991666666666667,6.662698412698412
-124.52,42.75,0.0206835,4594755584,0.034202,102113.7266,101681.4219,287.7477112,-0.4551352,13.991666666666667,6.662698412698412
-124.51,42.9,0.0201458,4594281984,0.0342016,102114.3594,101626.4375,287.9841614,-0.5817933,13.991666666666667,6.662698412698412
-124.48,47.78,0.0483561,4186862080,0.0341921,101965.4063,100822.3359,286.5350952,-0.8561947,8.35,3.976190476190476
-124.47,42.97,0.0196214,4590518272,0.0342006,102110.6406,101881.2656,288.0653687,-0.5809764,13.991666666666667,6.662698412698412
-124.46,48.32,0.0510835,4146922752,0.0341902,101948.5625,100815.8438,285.0665283,-0.9535041,6.808333333333334,3.242063492063492
-124.45,42.67,0.0212799,4598471168,0.0342026,102111.3906,101392.3438,287.6055603,-0.3475205,14.0,6.666666666666666
-124.44,42.44,0.0241564,4593044992,0.0341869,102097.8516,99705.44531,287.1761475,-0.2906856,12.770833333333334,6.081349206349206
-124.44,43.05,0.019121,4320768512,0.0341793,102117.6172,101217.4766,288.1020508,-0.5700284,11.975,5.702380952380952
-124.43,42.32,0.0256282,4597003776,0.034188,102089.6875,100152.3516,286.7753906,-0.1950585,13.070833333333333,6.224206349206349
-124.43,42.33,0.0256282,4597003776,0.034188,102089.6875,100152.3516,286.7753906,-0.1950585,13.070833333333333,6.224206349206349
-124.43,42.34,0.0256282,4597003776,0.034188,102089.6875,100152.3516,286.7753906,-0.2653466,13.304166666666667,6.33531746031746
-124.43,42.39,0.0241564,4593044992,0.034188,102097.8516,99705.44531,287.1761475,-0.2653466,12.770833333333334,6.081349206349206
-124.43,42.42,0.0241564,4593044992,0.0341869,102097.8516,99705.44531,287.1761475,-0.2653466,12.770833333333334,6.081349206349206
-124.43,42.42,0.0241564,4593044992,0.0341869,102097.8516,99705.44531,287.1761475,-0.2653466,12.770833333333334,6.081349206349206
-124.43,43.12,0.019121,4320768512,0.0341768,102117.6172,101217.4766,288.1020508,-0.5700284,11.975,5.702380952380952
-124.42,42.32,0.0256282,4597003776,0.034188,102089.6875,100152.3516,286.7753906,-0.1950585,13.070833333333333,6.224206349206349
-124.42,42.43,0.0241564,4593044992,0.0341869,102097.8516,99705.44531,287.1761475,-0.2653466,12.770833333333334,6.081349206349206
-124.42,42.46,0.0228721,4589471232,0.0341869,102096.6563,99582.49219,287.2915649,-0.2906856,12.770833333333334,6.081349206349206
-124.42,42.5,0.0228721,4589471232,0.0341869,102096.6563,99582.49219,287.2915649,-0.2906856,12.770833333333334,6.081349206349206
-124.42,47.71,0.0484816,4192419072,0.0341815,101970.1641,100385.0,286.5594177,-0.8938611,8.675,4.130952380952381
-124.41,40.44,0.0371673,4853861888,0.0343703,102084.2734,100527.6094,286.0631409,1.7206208,16.716666666666665,7.960317460317459
-124.41,42.25,0.0256282,4597003776,0.0341899,102089.6875,100152.3516,286.7753906,-0.1950585,13.070833333333333,6.224206349206349
-124.41,42.28,0.0256282,4597003776,0.0341899,102089.6875,100152.3516,286.7753906,-0.1950585,13.070833333333333,6.224206349206349
-124.41,42.3,0.0256282,4597003776,0.0341899,102089.6875,100152.3516,286.7753906,-0.1950585,13.070833333333333,6.224206349206349
-124.4,42.24,0.0271604,4604828672,0.0341899,102087.9844,100531.9219,286.7311707,-0.1950585,13.095833333333331,6.236111111111111
-124.4,43.19,0.0186141,4291039744,0.0341768,102116.25,101397.5156,287.9334106,-0.5691799,11.975,5.702380952380952
-124.4,43.31,0.0181434,4259884544,0.0341732,102112.9297,101598.1719,288.0559692,-0.5741374,11.975,5.702380952380952
-124.39,42.23,0.0271604,4604828672,0.0341899,102087.9844,100531.9219,286.7311707,-0.1246428,13.095833333333331,6.236111111111111
-124.39,42.57,0.0220469,4585980928,0.0341859,102101.3047,99910.15625,287.3944092,-0.3124427,12.779166666666669,6.0853174603174605
-124.39,43.27,0.0181434,4259884544,0.0341732,102112.9297,101598.1719,288.0559692,-0.5741374,11.975,5.702380952380952
-124.39,47.64,0.0479768,4202034432,0.0341815,101970.7031,100844.1484,286.6522217,-0.8938611,8.675,4.130952380952381
-124.38,42.2,0.0271604,4604828672,0.0341924,102087.9844,100531.9219,286.7311707,-0.1246428,13.095833333333331,6.236111111111111
-124.38,42.21,0.0271604,4604828672,0.0341924,102087.9844,100531.9219,286.7311707,-0.1246428,13.095833333333331,6.236111111111111
-124.37,40.35,0.0371673,4853861888,0.0343786,102084.2734,100527.6094,286.0631409,1.6595136,15.733333333333333,7.492063492063491
-124.37,40.54,0.0380428,4838856192,0.0343575,102084.75,100557.0078,286.0863037,1.7276922,16.733333333333334,7.968253968253967
-124.37,42.15,0.0271604,4604828672,0.0341924,102087.9844,100531.9219,286.7311707,-0.1246428,13.095833333333331,6.236111111111111
-124.37,42.16,0.0271604,4604828672,0.0341924,102087.9844,100531.9219,286.7311707,-0.1246428,13.095833333333331,6.236111111111111
-124.37,42.17,0.0271604,4604828672,0.0341924,102087.9844,100531.9219,286.7311707,-0.1246428,13.095833333333331,6.236111111111111
-124.37,42.19,0.0271604,4604828672,0.0341924,102087.9844,100531.9219,286.7311707,-0.1246428,13.095833333333331,6.236111111111111
-124.36,40.26,0.0360567,4868337152,0.0343864,102083.2969,100792.9063,286.0854797,1.6632152,15.683333333333334,7.468253968253968
-124.36,42.12,0.0287092,4608749568,0.0341924,102084.8906,100796.5234,286.6782227,-0.0492461,13.0625,6.220238095238095
-124.36,42.12,0.0287092,4608749568,0.0341924,102084.8906,100796.5234,286.6782227,-0.0492461,13.0625,6.220238095238095
-124.36,42.14,0.0287092,4608749568,0.0341924,102084.8906,100796.5234,286.6782227,-0.1429571,13.0625,6.220238095238095
-124.36,42.14,0.0287092,4608749568,0.0341924,102084.8906,100796.5234,286.6782227,-0.1429571,13.0625,6.220238095238095
-124.36,42.16,0.0271604,4604828672,0.0341924,102087.9844,100531.9219,286.7311707,-0.1429571,13.095833333333331,6.236111111111111
-124.36,42.17,0.0271604,4604828672,0.0341924,102087.9844,100531.9219,286.7311707,-0.1429571,13.095833333333331,6.236111111111111
-124.36,47.55,0.0479768,4202034432,0.0341781,101970.7031,100844.1484,286.6522217,-0.9113176,8.808333333333334,4.194444444444445
-124.35,42.1,0.0287092,4608749568,0.034196,102084.8906,100796.5234,286.6782227,-0.0492461,13.0625,6.220238095238095
-124.35,42.11,0.0287092,4608749568,0.034196,102084.8906,100796.5234,286.6782227,-0.0492461,13.0625,6.220238095238095
-124.35,42.13,0.0287092,4608749568,0.0341924,102084.8906,100796.5234,286.6782227,-0.0492461,13.0625,6.220238095238095
-124.35,47.48,0.0471838,4134633984,0.0341764,101971.5469,101268.3984,286.7688904,-0.9130999,8.808333333333334,4.194444444444445
