X,Y,SLR,TR,Slope,Elevation,HTF_predicted
-124.71,48.13,4.190476190476191,2.67666,2.5441475,10,0.4964847369656823
-124.71,48.39,3.412698412698412,2.52541,10.552784,-58,0.6103966480893132
-124.7,48.25,3.658730158730158,2.67726,1.3397528,-11,0.6027857190179079
-124.69,47.93,4.218253968253968,2.6476,0.0619414,-27,0.4858335808652439
-124.69,48.04,4.222222222222222,2.66766,1.3971843,-1,0.4901549244414248
-124.69,48.34,3.5515873015873014,2.66722,3.5898306,33,0.6003400226734482
-124.58,47.87,4.51984126984127,2.6448,4.1431251,-9,0.4901277268233141
-124.58,48.37,3.392857142857143,2.43327,6.7776074,40,0.5913841229815012
-124.57,42.84,6.662698412698412,2.25053,2.1470525,-6,0.40363183539052927
-124.52,42.75,6.662698412698412,2.2215,0.9539901,-1,0.4042091387947056
-124.51,42.9,6.662698412698412,2.2736,0.667099,1,0.39634012341009006
-124.48,47.78,3.976190476190476,2.6485,4.008306,-2,0.49824394686123574
-124.47,42.97,6.662698412698412,2.2842,0.1276952,3,0.3832968595183152
-124.46,48.32,3.242063492063492,2.35556,6.1399837,89,0.590576272840942
-124.45,42.67,6.666666666666666,2.2104,1.2604978,-32,0.39901957613237815
-124.44,42.44,6.081349206349206,2.17881,0.9909633,-1,0.3939053207856559
-124.44,43.05,5.702380952380952,2.2937,0.989511,7,0.3871044309945314
-124.43,42.32,6.224206349206349,2.12894,4.200882,-13,0.40755573846335064
-124.43,42.33,6.224206349206349,2.13431,8.5722589,45,0.40843276097237396
-124.43,42.34,6.33531746031746,2.13673,4.0749655,-8,0.40681563753514544
-124.43,42.39,6.081349206349206,2.15615,0.3830806,-7,0.39464289770873284
-124.43,42.42,6.081349206349206,2.1701,0.692492,-5,0.39464289770873284
-124.43,42.42,6.081349206349206,2.1701,0.692492,-5,0.39464289770873284
-124.43,43.12,5.702380952380952,2.31519,1.4030029,14,0.4457837613040702
-124.42,42.32,6.224206349206349,2.12759,3.5175288,19,0.4058087225751455
-124.42,42.43,6.081349206349206,2.17481,6.7062049,61,0.4067096225108355
-124.42,42.46,6.081349206349206,2.1864,4.3829393,56,0.4058326000018121
-124.42,42.5,6.081349206349206,2.1903,2.4947829,21,0.40095564193193867
-124.42,47.71,4.130952380952381,2.64671,2.9371941,10,0.49732034734424346
-124.41,40.44,7.960317460317459,1.90824,5.2098727,28,0.40472036288794927
-124.41,42.25,6.224206349206349,2.10229,2.5379355,24,0.40267878039347715
-124.41,42.28,6.224206349206349,2.1141,1.1117902,0,0.3952913937446302
-124.41,42.3,6.224206349206349,2.12065,4.0498118,34,0.40681563753514544
-124.4,42.24,6.236111111111111,2.09489,4.0763683,1,0.40681563753514544
-124.4,43.19,5.702380952380952,2.31045,1.6466807,3,0.43782143309894195
-124.4,43.31,5.702380952380952,2.31225,3.6757736,3,0.4534710512384148
-124.39,42.23,6.236111111111111,2.09075,4.8720274,19,0.4093292456620343
-124.39,42.57,6.0853174603174605,2.1989,3.9825461,35,0.40509249907360695
-124.39,43.27,5.702380952380952,2.31235,2.2633915,-2,0.45205017280498827
-124.39,47.64,4.130952380952381,2.64551,3.2010469,19,0.498268700955489
-124.38,42.2,6.236111111111111,2.08005,1.9090828,-15,0.40232469903134693
-124.38,42.21,6.236111111111111,2.08355,2.1964245,-2,0.40232469903134693
-124.37,40.35,7.492063492063491,1.90351,1.4130429,-11,0.39231817157909815
-124.37,40.54,7.968253968253967,1.93045,4.5903697,29,0.40195508474870617
-124.37,42.15,6.236111111111111,2.06269,3.3163726,-16,0.40562966723358707
-124.37,42.16,6.236111111111111,2.0663,3.5040724,-14,0.4058087225751455
-124.37,42.17,6.236111111111111,2.06965,3.2639096,-14,0.40562966723358707
-124.37,42.19,6.236111111111111,2.0763,7.1527801,-14,0.40843276097237396
-124.36,40.26,7.468253968253967,1.91272,6.7191119,76,0.403676168796191
-124.36,42.12,6.220238095238095,2.05205,3.6271784,-13,0.40590123753514545
-124.36,42.12,6.220238095238095,2.05205,3.6271784,-13,0.40590123753514545
-124.36,42.14,6.220238095238095,2.05921,2.569031,-9,0.40267878039347715
-124.36,42.14,6.220238095238095,2.05921,2.569031,-9,0.40267878039347715
-124.36,42.16,6.236111111111111,2.0669,7.3080645,62,0.40843276097237396
-124.36,42.17,6.236111111111111,2.07025,5.5207191,71,0.40947695506413223
-124.36,47.55,4.194444444444445,2.64205,1.3141097,6,0.4924447783601213
-124.35,42.1,6.220238095238095,2.04334,3.8247335,23,0.40681563753514544
-124.35,42.11,6.220238095238095,2.0476,5.5292497,19,0.40947695506413223
-124.35,42.13,6.220238095238095,2.0557,7.6295981,45,0.40843276097237396
-124.35,47.48,4.194444444444445,2.63975,1.0684772,-2,0.4914023262891154
-124.33,43.36,5.7142857142857135,2.32717,0.5301178,-7,0.4587238285817821
-124.33,47.39,4.575396825396825,2.6361,1.8994006,-1,0.48089030794719423
-124.33,48.28,3.837301587301587,2.29196,3.355444,-11,0.42323582121900005
-124.32,40.63,8.011695907029479,1.92275,0.2358644,0,0.39166540818273443
-124.32,42.08,6.220238095238095,2.03205,2.7054,46,0.4034438580028178
-124.32,43.35,5.7142857142857135,2.32698,1.1638188,-8,0.45810548438099313
-124.29,40.2,7.103174603174603,1.86819,8.71136,42,0.40358330725772945
-124.29,42.04,6.224206349206349,2.01515,1.3097259,-7,0.3960759381233284
-124.29,43.43,5.7142857142857135,2.26455,0.5107682,0,0.3982581284779635
-124.29,47.33,4.563492063492063,2.6337,2.5864725,29,0.4857261175822598
-124.28,42.05,6.208333333333333,2.01419,1.7526515,28,0.40003395677134695
-124.28,43.42,5.702380952380952,2.469,0.3233401,-6,0.4889914849998741
-124.27,40.72,7.975981621315191,1.97676,0.9433778,-12,0.3925682900091179
-124.26,41.77,6.700396825396825,2.05395,0.2627932,-16,0.39487125389139904
-124.26,41.78,6.700396825396825,2.05219,0.8263438,-10,0.3957741357177825
-124.26,43.5,5.706349206349207,2.23845,0.3531157,-1,0.39727339001642503
-124.25,41.78,6.700396825396825,2.05215,0.9446474,13,0.3957741357177825
-124.24,40.76,8.03153717687075,2.00629,0.2019034,-18,0.38876905496503544
-124.24,42.02,6.196428571428571,2.001,1.6530687,-1,0.39598751761050793
-124.23,40.74,8.03153717687075,2.08066,0.602515,-16,0.39277539770142567
-124.23,40.76,8.03153717687075,2.05009,0.5608852,-14,0.39277539770142567
-124.23,43.45,5.702380952380952,2.5573,1.303858,16,0.47519280003085407
-124.23,43.58,5.706349206349207,2.2094,0.6959455,-2,0.40070717463180977
-124.22,41.75,6.692460317460317,2.07111,0.6858824,-5,0.3968066002217613
-124.22,43.43,5.7142857142857135,2.554,2.8135157,-7,0.4813071199103435
-124.22,47.25,4.551587301587301,2.6334,1.6018482,33,0.4846623236104794
-124.21,40.15,6.744047619047619,1.861,5.6184597,10,0.4052004709571801
-124.21,40.77,8.03153717687075,2.09778,0.180588,-10,0.38876905496503544
-124.21,40.77,8.03153717687075,2.09778,0.180588,-10,0.38876905496503544
-124.21,40.8,8.03153717687075,2.0136,1.1736618,-11,0.3924852996544828
-124.21,41.86,6.498015873015873,2.016,0.0619414,3,0.39153519074003484
-124.21,41.92,6.593253968253968,1.98635,0.3073724,-1,0.39487125389139904
-124.21,41.99,6.196428571428571,1.9885,2.3266783,2,0.40267878039347715
-124.21,43.67,5.694444444444445,2.18461,0.6510935,-7,0.39714335924719435
-124.2,40.76,8.03153717687075,2.08268,0.4727364,-18,0.39277539770142567
-124.2,47.18,4.523809523809524,2.6293,1.1261411,-1,0.4848111811407088
-124.2,48.25,3.837301587301587,2.23378,12.9444571,-26,0.43155784701067396
