X,Y,SLR,TR,Slope,Elevation,HTF_predicted
-97.63888937,27.25773194,9.536796537414965,0.0,0.2804493,-2,0.678189820328571
-97.56587116,27.31670067,9.580086580498865,0.0,0.3824542,-1,0.6290301780999995
-97.54125458,27.23300458,9.57575757596372,0.0,0.2855333,-1,0.6300623427285709
-97.53698075,27.28947727,9.57575757596372,0.0,0.3349954,-1,0.6331588366142852
-97.48932461,27.37106728,9.523809523809524,0.0,0.3729312,-3,0.7294442774142859
-97.43258852,27.2688886,9.584415585034012,0.0,0.1332098,-1,0.6456061634142852
-97.42189352,26.55633833,9.38095238095238,0.0,0.4837662,-3,0.6767721639379219
-97.40832061,27.32189539,9.57575757596372,0.0,0.1469066,0,0.6409156295950645
-97.39328006,27.29395389,9.584415585034012,0.0,0.0,1,0.631134131085714
-97.37782444,27.85815809,9.554112553287982,0.21479,0.1179327,-3,0.51005517163299
-97.37040721,27.0571548,9.584415585034012,0.5041,0.3112485,-7,0.4577551606403629
-97.36671528,27.76071598,9.506493505668931,0.18923,0.0979378,-4,0.49532288654907636
-97.3587426,26.89082445,9.38095238095238,0.5026,0.2946262,-5,0.4371903100919071
-97.35073645,27.20130063,9.584415585034012,0.5046,0.3462586,-9,0.4398750473288868
-97.32374875,26.74359608,9.411255410430838,0.5001,0.4252052,-7,0.42470403193700035
-97.30864728,27.36945178,9.60173160090703,0.5038,0.3342789,-5,0.4286309369600231
-97.28987694,27.71319153,9.57575757596372,0.18727,0.0619414,-4,0.43842806322812616
-97.28560083,26.60655162,9.411255410430838,0.4964,0.2880417,-3,0.40956145669680166
-97.28097459,27.85388309,9.89177489115646,0.1911,0.0,-4,0.42862328588832477
-97.2475206,27.63515425,9.58874458956916,0.09366,0.4183836,-5,0.43400897315513476
-97.22970962,26.4709389,9.411255410430838,0.49551,0.3462586,-7,0.40491846020942085
-97.22091603,27.56135637,9.57575757596372,0.49876,0.2646118,-6,0.41067133586780086
-97.21537126,26.06147023,9.497835498866213,0.41386,0.1332098,5,0.4167149378460809
-97.19877071,26.35005587,9.411255410430838,0.4958,0.3042359,-5,0.4096262354087066
-97.19302845,27.80647854,9.58874458956916,0.17576,0.4428829,-6,0.440262415924995
-97.17734845,26.25359238,9.411255410430838,0.49606,0.3767693,-7,0.3989910237029923
-97.16617072,26.16698696,9.497835498866213,0.4974,0.3716431,-5,0.39551884253925346
-97.15540792,26.06754396,9.502164501133786,0.46048,0.9627443,-17,0.3997418633844862
-97.14622,25.958594,9.48484848526077,0.4925,0.4998547,5,0.419534253360682
-97.13249719,27.71401109,9.57575757596372,0.5012,0.2708809,-5,0.4027054285251909
-97.06560094,27.84141992,9.735930736961452,0.32894,1.4556386,-14,0.3950894310030575
-97.0235728,27.83255668,9.900432900226756,0.50878,0.0902942,-11,0.3750283224817281
-96.92188606,27.9822494,10.01298701360544,0.50749,0.2708809,-7,0.37572944420846466
-96.83456807,28.41372501,11.92640692743764,0.1244,0.0,-1,0.4569432422838096
-96.79357528,28.09844015,10.186147185941042,0.50736,0.2019034,-7,0.625465822843426
-96.77484309,28.22158583,10.147186147392288,0.11372,0.0,-2,0.7230963444007817
-96.71601642,28.40172249,11.961038961451246,0.11813,0.0875983,-1,0.7626582089537685
-96.69459267,28.32134988,11.92640692743764,0.1168,0.0979378,-1,0.7407400246137685
