X,Y,SLR,TR,Slope,Elevation,HTF_predicted
-97.63888937,27.25773194,4.519047619047619,0.0,0.2804493,-2,0.6283318629599993
-97.56587116,27.31670067,4.795238095238095,0.0,0.3824542,-1,0.6366291636099993
-97.54125458,27.23300458,4.780952380952381,0.0,0.2855333,-1,0.6384470763199994
-97.53698075,27.28947727,4.780952380952381,0.0,0.3349954,-1,0.6452993464899993
-97.48932461,27.37106728,4.547619047619048,0.0,0.3729312,-3,0.681425108489999
-97.43258852,27.2688886,4.795238095238095,0.0,0.1332098,-1,0.6544268422399991
-97.42189352,26.55633833,4.457142857142856,0.0,0.4837662,-3,0.6259994361599994
-97.40832061,27.32189539,4.795238095238095,0.0,0.1469066,0,0.6488121889599994
-97.39328006,27.29395389,4.795238095238095,0.0,0.0,1,0.6379969698399994
-97.37782444,27.85815809,4.757142857142857,0.21479,0.1179327,-3,0.5063504555555357
-97.37040721,27.0571548,4.785714285714286,0.5041,0.3112485,-7,0.4512357413793336
-97.36671528,27.76071598,4.747619047619048,0.18923,0.0979378,-4,0.4971341672541073
-97.3587426,26.89082445,4.457142857142856,0.5026,0.2946262,-5,0.4435336796983335
-97.35073645,27.20130063,4.795238095238095,0.5046,0.3462586,-9,0.4268422861409295
-97.32374875,26.74359608,4.476190476190476,0.5001,0.4252052,-7,0.41685810881808344
-97.30864728,27.36945178,4.823809523809523,0.5038,0.3342789,-5,0.4130945551749294
-97.28987694,27.71319153,4.780952380952381,0.18727,0.0619414,-4,0.44511138574999976
-97.28560083,26.60655162,4.457142857142856,0.4964,0.2880417,-3,0.4041407325454165
-97.28097459,27.85388309,5.038095238095238,0.1911,0.0,-4,0.4257613700968569
-97.2475206,27.63515425,4.785714285714286,0.09366,0.4183836,-5,0.42651422436323677
-97.22970962,26.4709389,4.476190476190476,0.49551,0.3462586,-7,0.4039193293280832
-97.22091603,27.56135637,4.780952380952381,0.49876,0.2646118,-6,0.41241953732192926
-97.21537126,26.06147023,4.804761904761905,0.41386,0.1332098,5,0.40126225215683414
-97.19877071,26.35005587,4.476190476190476,0.4958,0.3042359,-5,0.40496012173208323
-97.19302845,27.80647854,4.780952380952381,0.17576,0.4428829,-6,0.44593705486317914
-97.17734845,26.25359238,4.485714285714286,0.49606,0.3767693,-7,0.39801464299808326
-97.16617072,26.16698696,4.771428571428571,0.4974,0.3716431,-5,0.39969771977208324
-97.15540792,26.06754396,4.785714285714286,0.46048,0.9627443,-17,0.39050007637859613
-97.14622,25.958594,4.795238095238095,0.4925,0.4998547,5,0.40443553657592934
-97.13249719,27.71401109,4.780952380952381,0.5012,0.2708809,-5,0.40241872643717924
-97.06560094,27.84141992,4.847619047619047,0.32894,1.4556386,-14,0.40790394947460784
-97.0235728,27.83255668,5.09047619047619,0.50878,0.0902942,-11,0.37265826688773984
-96.92188606,27.9822494,5.385714285714285,0.50749,0.2708809,-7,0.37137727957107325
-96.83456807,28.41372501,7.095238095238095,0.1244,0.0,-1,0.45329896476000003
-96.79357528,28.09844015,5.690476190476191,0.50736,0.2019034,-7,0.6645284471717186
-96.77484309,28.22158583,5.547619047619047,0.11372,0.0,-2,0.7494123119583849
-96.71601642,28.40172249,7.142857142857142,0.11813,0.0875983,-1,0.7795114966065665
-96.69459267,28.32134988,7.095238095238095,0.1168,0.0979378,-1,0.7558197624065667
-96.64860076,28.20569459,8.704761904761904,0.5069,0.4183836,-3,0.7677164629819564
-96.60168493,28.63965528,7.142857142857142,0.28372,0.0692525,-1,0.8155083766065664
-96.51795705,28.58594306,7.142857142857142,0.2753,0.0,-2,0.8167885670065662
-96.51429103,28.27469191,7.37142857142857,0.50657,0.1667818,-8,0.7721833691855275
-96.50462606,28.37561169,7.142857142857142,0.11672,0.0,-2,0.8028898219265664
-96.38309821,28.4468651,7.142857142857142,0.24236,0.0619414,-4,0.8052443112937091
-96.32950003,28.42700575,7.142857142857142,0.53503,0.6228638,-26,0.8246033307799995
-96.2796656,28.66200418,7.142857142857142,0.28687,0.0309707,-2,0.8167885670065662
-96.16758652,28.51049978,7.142857142857142,0.51036,0.3917456,-3,0.8222639841665662
-96.1330247,28.60057448,7.142857142857142,0.2863,0.048969,-1,0.8130875685065664
-96.02927749,28.57198211,7.142857142857142,0.5059,0.434686,-3,0.8222639841665662
-95.87763748,28.63050333,7.142857142857142,0.50178,0.3427787,-3,0.8231783841665663
-95.72933021,28.69630072,7.152380952380952,0.49853,0.220087,-5,0.8188710130237091
-95.6061645,28.75504492,7.514285714285713,0.5042,0.2563264,-5,0.817834376493709
-95.45611156,28.83255966,8.799999999999999,0.5083,0.07896,-7,0.7908316691333442
-95.2971395,28.92711156,8.885714285714286,0.53409,0.180588,-3,0.7512761788003867
-95.18915848,29.00846222,8.885714285714286,0.55238,0.1385049,-5,0.7135070320893478
-95.11347954,29.07828273,8.79047619047619,0.52382,0.0875983,-1,0.670846970449587
-95.00387104,29.55268217,7.252380952380952,0.35911,0.048969,-2,0.6821732556939603
-94.98356128,29.68576694,7.166666666666666,0.39923,0.3611724,-2,0.6751465071137263
-94.96959707,29.17141144,7.638095238095238,0.58334,0.1710407,-6,0.6237932738569634
-94.90634364,29.48567546,7.257142857142857,0.33397,0.0619414,-1,0.6647179420154208
-94.88306654,29.3023361,7.723809523809523,0.36879,0.0218996,-3,0.669571448591493
-94.87056114,29.39745791,7.257142857142857,0.31673,0.0218996,-2,0.6958795592383977
-94.85889652,29.68161262,7.109523809523809,0.39009,0.2019034,0,0.6825240540995537
-94.7896287,29.26565339,7.704761904761904,0.61255,0.0692525,-6,0.6216985626744431
-94.74225036,29.58601708,7.014285714285714,0.38465,0.0692525,-1,0.681697375138711
-94.73225212,29.7597596,7.038095238095238,0.41695,0.0437992,-1,0.6778789692409929
-94.72725299,29.43664906,7.114285714285714,0.3435,0.048969,-1,0.6526410396085808
-94.68726002,29.53383584,7.052380952380952,0.36421,0.1469066,-1,0.663835198782429
-94.65654247,29.3445646,7.571428571428571,0.6312,0.0692525,-10,0.6427063796450814
-94.59466296,29.45387677,6.928571428571428,0.6751,0.1238826,-6,0.6604453810054539
-94.51386039,29.52322358,6.928571428571428,0.3881,0.2156849,0,0.6770220901420332
-94.41469459,29.5269807,6.928571428571428,0.69384,0.1710407,-5,0.6800399667919952
-94.39223783,29.59605086,6.957142857142856,0.3352,0.048969,2,0.6856509656769824
-94.26172148,29.5895992,6.938095238095237,0.69573,0.1548531,-3,0.677473643436654
-94.12859155,29.64045972,6.957142857142856,0.69851,0.1667818,-3,0.6560635637880676
-93.98694977,29.67666126,6.895238095238095,0.6962,0.3874373,-2,0.5989424511514279
-93.93153071,29.86726771,6.866666666666666,0.31783,0.1094978,3,0.6219412407413517
-93.83372336,29.6857561,6.723809523809523,0.62494,0.8338525,-17,0.622806418243684
-93.72532909,29.73310964,6.685714285714285,0.70387,0.1765596,-2,0.5879299629461133
-93.58702006,29.75191871,6.752380952380952,0.71679,0.2358644,-3,0.5783983664300876
-93.45371016,29.76493831,6.723809523809523,0.7208,0.1765596,-2,0.57642862957645
-93.34189974,29.75824594,6.757142857142857,0.71251,0.1765596,-2,0.57648958957645
-93.24252195,29.76987257,6.633333333333333,0.721,0.0692525,-3,0.5727946280272147
-93.06421995,29.73370463,7.109523809523809,0.70363,0.2233317,-1,0.5771065977604164
-92.87591971,29.66712153,7.19047619047619,0.68372,0.2065994,-2,0.6057585624916835
-92.7250129,29.6037398,6.752380952380952,0.6644,0.0902942,-4,0.6067093114259233
-92.56670739,29.56751205,9.333333333333332,0.65733,0.2448433,-2,0.6049630400952747
-92.413401,29.53707069,9.280952380952382,0.66262,0.0437992,-4,0.6068651032049706
-92.30346262,29.53146734,9.314285714285711,0.672,0.1710407,-1,0.616351258345154
