X,Y,SLR,TR,Slope,Elevation,HTF_predicted
-97.63888937,27.25773194,1.2952380952380953,0.0,0.2804493,-2,0.6875781126399991
-97.56587116,27.31670067,1.2999999999999998,0.0,0.3824542,-1,0.690921706879999
-97.54125458,27.23300458,1.2904761904761906,0.0,0.2855333,-1,0.692366737359999
-97.53698075,27.28947727,1.2904761904761906,0.0,0.3349954,-1,0.695256798319999
-97.48932461,27.37106728,1.2666666666666664,0.0,0.3729312,-3,0.7360088343999992
-97.43258852,27.2688886,1.4095238095238094,0.0,0.1332098,-1,0.7106986003199991
-97.42189352,26.55633833,1.2999999999999998,0.0,0.4837662,-3,0.6858696286399991
-97.40832061,27.32189539,1.4047619047619049,0.0,0.1469066,0,0.705537480319999
-97.39328006,27.29395389,1.4095238095238094,0.0,0.0,1,0.6957137583999992
-97.37782444,27.85815809,1.3333333333333333,0.21479,0.1179327,-3,0.5205896132099999
-97.37040721,27.0571548,1.3476190476190475,0.5041,0.3112485,-7,0.4566772983250002
-97.36671528,27.76071598,1.3333333333333333,0.18923,0.0979378,-4,0.50494049882
-97.3587426,26.89082445,1.3285714285714283,0.5026,0.2946262,-5,0.4446910968600001
-97.35073645,27.20130063,1.423809523809524,0.5046,0.3462586,-9,0.4341552072160001
-97.32374875,26.74359608,1.380952380952381,0.5001,0.4252052,-7,0.41789696923600006
-97.30864728,27.36945178,1.461904761904762,0.5038,0.3342789,-5,0.4271528593709999
-97.28987694,27.71319153,1.438095238095238,0.18727,0.0619414,-4,0.4363913626743332
-97.28560083,26.60655162,1.3857142857142857,0.4964,0.2880417,-3,0.40984255620099985
-97.28097459,27.85388309,1.5952380952380951,0.1911,0.0,-4,0.4311756384693332
-97.2475206,27.63515425,1.461904761904762,0.09366,0.4183836,-5,0.44161098816099975
-97.22970962,26.4709389,1.3666666666666667,0.49551,0.3462586,-7,0.4068969966759999
-97.22091603,27.56135637,1.4476190476190476,0.49876,0.2646118,-6,0.4148608871259999
-97.21537126,26.06147023,1.5523809523809522,0.41386,0.1332098,5,0.40787553037399993
-97.19877071,26.35005587,1.3666666666666667,0.4958,0.3042359,-5,0.409165988191
-97.19302845,27.80647854,1.438095238095238,0.17576,0.4428829,-6,0.4454180621059997
-97.17734845,26.25359238,1.3761904761904762,0.49606,0.3767693,-7,0.38955413676999995
-97.16617072,26.16698696,1.419047619047619,0.4974,0.3716431,-5,0.39097930094499994
-97.15540792,26.06754396,1.4428571428571426,0.46048,0.9627443,-17,0.3856149127999998
-97.14622,25.958594,1.5571428571428572,0.4925,0.4998547,5,0.41380732816799987
-97.13249719,27.71401109,1.4476190476190476,0.5012,0.2708809,-5,0.39683491179499986
-97.06560094,27.84141992,1.461904761904762,0.32894,1.4556386,-14,0.4072169997649999
-97.0235728,27.83255668,1.6809523809523808,0.50878,0.0902942,-11,0.37773417313499996
-96.92188606,27.9822494,2.338095238095238,0.50749,0.2708809,-7,0.3609793447771428
-96.83456807,28.41372501,3.776190476190476,0.1244,0.0,-1,0.46134581968000016
-96.79357528,28.09844015,2.304761904761905,0.50736,0.2019034,-7,0.6517507830095955
-96.77484309,28.22158583,2.2904761904761903,0.11372,0.0,-2,0.7501624277995951
-96.71601642,28.40172249,3.795238095238095,0.11813,0.0875983,-1,0.788629297799595
-96.69459267,28.32134988,3.880952380952381,0.1168,0.0979378,-1,0.7682977459795951
-96.64860076,28.20569459,5.033333333333333,0.5069,0.4183836,-3,0.7734677886499998
-96.60168493,28.63965528,3.7904761904761903,0.28372,0.0692525,-1,0.8227668977995948
-96.51795705,28.58594306,3.809523809523809,0.2753,0.0,-2,0.8245955977295948
-96.51429103,28.27469191,4.152380952380952,0.50657,0.1667818,-8,0.7715564557795949
-96.50462606,28.37561169,3.809523809523809,0.11672,0.0,-2,0.812830452649595
-96.38309821,28.4468651,3.809523809523809,0.24236,0.0619414,-4,0.8140726890795946
-96.32950003,28.42700575,3.809523809523809,0.53503,0.6228638,-26,0.8176867040899995
-96.2796656,28.66200418,3.7714285714285714,0.28687,0.0309707,-2,0.8245955977295948
-96.16758652,28.51049978,3.819047619047619,0.51036,0.3917456,-3,0.8187305886499995
-96.1330247,28.60057448,3.7857142857142856,0.2863,0.048969,-1,0.8227668977995948
-96.02927749,28.57198211,3.7857142857142856,0.5059,0.434686,-3,0.8194997972299994
-95.87763748,28.63050333,3.8380952380952382,0.50178,0.3427787,-3,0.8196449886499996
-95.72933021,28.69630072,4.233333333333333,0.49853,0.220087,-5,0.8163049376595946
-95.6061645,28.75504492,4.604761904761904,0.5042,0.2563264,-5,0.8132440885799993
-95.45611156,28.83255966,5.471428571428572,0.5083,0.07896,-7,0.7995460746286546
-95.2971395,28.92711156,5.5,0.53409,0.180588,-3,0.7523626447827675
-95.18915848,29.00846222,5.533333333333332,0.55238,0.1385049,-5,0.717603664969012
-95.11347954,29.07828273,5.266666666666667,0.52382,0.0875983,-1,0.6769312877422381
-95.00387104,29.55268217,3.704761904761904,0.35911,0.048969,-2,0.6821418988345094
-94.98356128,29.68576694,3.638095238095238,0.39923,0.3611724,-2,0.6825117734762867
-94.96959707,29.17141144,4.3809523809523805,0.58334,0.1710407,-6,0.6230380602210469
-94.90634364,29.48567546,3.704761904761904,0.33397,0.0619414,-1,0.6746347579756649
