X,Y,SLR,OC_USA_EBK,GH_USA_EBK,SALT_USA_EBK,MSLP_USA_EBK,SP_USA_EBK,SST_USA_EBK,VLM_shcua_EBK
-74.01747315,40.44485975,13,0.0359857,1037480832,0.0357742,102059.2891,101766.6797,296.5718079,-0.7196642
-74.01747315,40.00485975,13,0.0344661,1398407808,0.0358422,102049.6797,101801.9766,296.806366,-0.6434448
-74.01747315,39.96485975,13,0.0344661,1398407808,0.0358422,102049.6797,101801.9766,296.806366,-0.6434448
-74.01747315,42.00485975,9,0.0166478,663338560,0.0352973,102078.4609,100866.6563,295.8406982,-0.2667938
-74.01747315,41.96485975,9,0.0166478,663338560,0.0352973,102078.4609,100866.6563,295.8406982,-0.2667938
-74.01,40.7,12,0.031455,1186914176,0.035759,102060.9766,101566.7109,296.1715393,-0.6989745
-74.01,40.47,13,0.0350783,1324960896,0.0357742,102057.1484,101695.125,296.556488,-0.7196642
-74,42,9,0.0166478,663338560,0.0352973,102078.4609,100866.6563,295.8406982,-0.2667938
-74,40,13,0.0344661,1398407808,0.0358422,102049.6797,101801.9766,296.806366,-0.6434448
-73.97747315,40.72485975,12,0.031455,1186914176,0.0357468,102060.9766,101566.7109,296.1715393,-0.6989745
-73.97747315,40.68485975,12,0.031455,1186914176,0.035759,102060.9766,101566.7109,296.1715393,-0.6989745
-73.97747315,40.48485975,13,0.0350783,1324960896,0.0357742,102057.1484,101695.125,296.556488,-0.7196642
-73.97747315,40.44485975,13,0.0359857,1037480832,0.0357742,102059.2891,101766.6797,296.5718079,-0.7196642
-73.97747315,40.00485975,13,0.0344661,1398407808,0.0358422,102049.6797,101801.9766,296.806366,-0.6434448
-73.97747315,39.96485975,13,0.0344661,1398407808,0.0358422,102049.6797,101801.9766,296.806366,-0.6434448
-73.97747315,42.00485975,9,0.0166478,663338560,0.0352973,102078.4609,100866.6563,295.8406982,-0.2667938
-73.97747315,41.96485975,9,0.0166478,663338560,0.0352973,102078.4609,100866.6563,295.8406982,-0.2667938
-73.81747315,40.92485975,11,0.0332813,1147745152,0.0357332,102048.375,101510.3359,296.0507507,-0.7071341
-73.81747315,40.88485975,11,0.0332813,1147745152,0.0357448,102048.375,101510.3359,296.0507507,-0.7071341
-73.81747315,40.80485975,11,0.0358484,1246369152,0.0357567,102047.2891,101571.8906,296.1288147,-0.7334186
-73.81747315,40.76485975,11,0.0358484,1246369152,0.0357567,102047.2891,101571.8906,296.1288147,-0.7334186
-73.78,40.79,11,0.0358484,1246369152,0.0357567,102047.2891,101571.8906,296.1288147,-0.7334186
-73.78,40.89,11,0.0332813,1147745152,0.0357448,102048.375,101510.3359,296.0507507,-0.7071341
-73.77747315,40.92485975,11,0.0332813,1147745152,0.0357332,102048.375,101510.3359,296.0507507,-0.7071341
-73.77747315,40.88485975,11,0.0332813,1147745152,0.0357448,102048.375,101510.3359,296.0507507,-0.7071341
-73.77747315,40.80485975,11,0.0358484,1246369152,0.0357567,102047.2891,101571.8906,296.1288147,-0.7334186
-73.77747315,40.76485975,11,0.0358484,1246369152,0.0357567,102047.2891,101571.8906,296.1288147,-0.7334186
-73.73747315,40.88485975,11,0.0348454,1176613248,0.0357485,102048.2422,101525.875,296.0292969,-0.7195588
-73.73747315,40.80485975,11,0.0374948,1326299392,0.0357605,102049.8906,101613.3984,296.1140137,-0.742806
-73.73747315,40.76485975,11,0.0374948,1326299392,0.0357605,102049.8906,101613.3984,296.1140137,-0.742806
-73.21747315,41.20485975,11,0.0373589,1141368704,0.0357779,102049,101356.9609,295.5089111,-0.6769516
-73.21747315,41.16485975,11,0.0373589,1141368704,0.0357779,102049,101356.9609,295.5089111,-0.6769516
-73.18,41.17,11,0.0373589,1141368704,0.0357779,102049,101356.9609,295.5089111,-0.6769516
-73.17747315,41.20485975,11,0.0373589,1141368704,0.0357779,102049,101356.9609,295.5089111,-0.6769516
-73.17747315,41.16485975,11,0.0373589,1141368704,0.0357779,102049,101356.9609,295.5089111,-0.6769516
-73.13747315,41.16485975,11,0.0375786,1196174592,0.0357832,102055.9375,101383.1641,295.747406,-0.688932
-73.09747315,40.96485975,12,0.0414346,1505418496,0.0357836,102049.1953,101606.2813,295.5336914,-0.7805166
-73.09747315,40.92485975,12,0.0429036,1689054976,0.0357836,102053.1406,101734.7344,295.6538391,-0.7884267
-73.08,40.95,12,0.0414346,1505418496,0.0357836,102049.1953,101606.2813,295.5336914,-0.7805166
-73.05747315,40.96485975,12,0.0414346,1505418496,0.0357836,102049.1953,101606.2813,295.5336914,-0.7841331
-73.05747315,40.92485975,12,0.0429036,1689054976,0.0357836,102053.1406,101734.7344,295.6538391,-0.8248413
-72.13747315,41.36485975,11,0.0376102,1120295552,0.0357537,102040.9297,101327.6563,295.538269,-0.5720834
-72.09747315,41.36485975,11,0.0376102,1120295552,0.0357537,102040.9297,101327.6563,295.538269,-0.5720834
-72.09747315,41.32485975,11,0.0349031,1338787072,0.0357537,102032.5234,101519.1406,295.381012,-0.6384332
-72.09,41.36,11,0.0376102,1120295552,0.0357537,102040.9297,101327.6563,295.538269,-0.5720834
-72.05747315,40.00485975,13,0.0174178,4819958272,0.0359804,102021.9609,101890.4688,296.4120483,-0.5868527
-72.05747315,42.00485975,10,0.0350724,768936640,0.035394,102045.0938,101154.3984,294.6443176,-0.0124582
-72.05747315,41.36485975,11,0.0376102,1120295552,0.0357537,102040.9297,101327.6563,295.538269,-0.5645964
-72.05747315,41.32485975,11,0.0349031,1338787072,0.0357537,102032.5234,101519.1406,295.381012,-0.6308895
-72.01747315,40.00485975,13,0.0154711,4922635264,0.0359836,102029.2188,101888.8203,296.4316101,-0.5868527
-72.01747315,39.96485975,13,0.0154711,4922635264,0.0359836,102029.2188,101888.8203,296.4316101,-0.5868527
-72.01747315,42.00485975,10,0.0344656,715184000,0.0353883,102047.5078,101024.4844,294.2987671,-0.0124582
-72.01747315,41.96485975,10,0.0344656,715184000,0.0353883,102047.5078,101024.4844,294.2987671,-0.0124582
-72.01747315,41.04485975,12,0.0377113,2143981312,0.0358273,102037.5938,101811.1953,295.1677246,-0.6966742
-72,42,10,0.0344656,715184000,0.0353883,102047.5078,101024.4844,294.2987671,-0.0124582
-72,40,13,0.0154711,4922635264,0.0359836,102029.2188,101888.8203,296.4316101,-0.5868527
-71.97747315,40.00485975,13,0.0154711,4922635264,0.0359836,102029.2188,101888.8203,296.4316101,-0.5868527
-71.97747315,39.96485975,13,0.0154711,4922635264,0.0359836,102029.2188,101888.8203,296.4316101,-0.5868527
-71.97747315,42.00485975,10,0.0344656,715184000,0.0353883,102047.5078,101024.4844,294.2987671,-0.0124582
-71.97747315,41.96485975,10,0.0344656,715184000,0.0353883,102047.5078,101024.4844,294.2987671,-0.0124582
-71.97747315,41.08485975,12,0.036868,1855537152,0.0358273,102029.3516,101711.7656,295.2233582,-0.6966742
-71.97747315,41.04485975,12,0.0377113,2143981312,0.0358273,102037.5938,101811.1953,295.1677246,-0.6966742
-71.96,41.05,12,0.036868,1855537152,0.0358273,102029.3516,101711.7656,295.2233582,-0.717173
-71.93747315,41.08485975,12,0.0361258,1863822976,0.0358323,102034.8828,101767.3594,295.3009949,-0.717173
-71.93747315,41.04485975,12,0.036913,2162067200,0.0358323,102029.3828,101854.3906,295.3189087,-0.717173
-71.45747315,41.80485975,10,0.0319944,559094976,0.0355086,102051.6875,101350.9531,294.7055054,-0.1926537
-71.41747315,41.84485975,10,0.0313224,519461696,0.0353803,102049.6406,101480.9766,295.0309143,-0.1225814
-71.41747315,41.80485975,10,0.0313224,519461696,0.0354853,102049.6406,101480.9766,295.0309143,-0.1926537
-71.4,41.81,10,0.0313224,519461696,0.0354853,102049.6406,101480.9766,295.0309143,-0.1926537
-71.37747315,41.84485975,10,0.0313224,519461696,0.0353803,102049.6406,101480.9766,295.0309143,-0.1225814
-71.37747315,41.80485975,10,0.0313224,519461696,0.0354853,102049.6406,101480.9766,295.0309143,-0.1926537
-71.37747315,41.52485975,11,0.0332217,758756288,0.0356833,102035.5234,101595.1875,295.1856689,-0.3873082
-71.37747315,41.48485975,11,0.0332217,758756288,0.0357457,102035.5234,101595.1875,295.1856689,-0.3873082
-71.33747315,41.52485975,11,0.0323613,684713152,0.0356545,102023.4531,101699.2188,295.0625,-0.3780881
-71.33747315,41.48485975,11,0.0323613,684713152,0.0357177,102023.4531,101699.2188,295.0625,-0.3780881
-71.33,41.51,11,0.0323613,684713152,0.0357177,102023.4531,101699.2188,295.0625,-0.3780881
-71.29747315,41.52485975,11,0.0323613,684713152,0.0356545,102023.4531,101699.2188,295.0625,-0.3780881
-71.29747315,41.48485975,11,0.0323613,684713152,0.0357177,102023.4531,101699.2188,295.0625,-0.3780881
-71.09747315,42.36485975,11,0.0287779,691405248,0.0347701,102031.0781,101643.9688,293.4987793,0.1560463
-71.09747315,42.32485975,11,0.0290989,702914368,0.0347701,102038.6641,101656.1953,293.4966125,0.1048775
-71.05747315,42.36485975,11,0.0287779,691405248,0.0347701,102031.0781,101643.9688,293.4987793,0.1381076
